'EPIC LL IG.PG.MV Log File

'Date,LL IG.PG.MV
08/06/2023 06:13:28.068,7.00E-09
08/06/2023 06:13:29.077,7.00E-09
08/06/2023 06:13:30.099,7.00E-09
08/06/2023 06:13:31.119,7.00E-09
08/06/2023 06:13:32.128,7.00E-09
08/06/2023 06:13:33.142,7.00E-09
08/06/2023 06:13:34.153,7.00E-09
08/06/2023 06:13:35.177,7.00E-09
08/06/2023 06:13:36.185,7.00E-09
08/06/2023 06:13:37.197,7.00E-09
08/06/2023 06:13:38.216,7.00E-09
08/06/2023 06:13:39.228,7.00E-09
08/06/2023 06:13:40.254,7.00E-09
08/06/2023 06:13:41.267,7.00E-09
08/06/2023 06:13:42.280,7.00E-09
08/06/2023 06:13:43.303,7.00E-09
08/06/2023 06:13:44.321,7.00E-09
08/06/2023 06:13:45.339,7.00E-09
08/06/2023 06:13:46.347,7.00E-09
08/06/2023 06:13:47.368,7.00E-09
08/06/2023 06:13:48.386,7.00E-09
08/06/2023 06:13:49.414,7.00E-09
08/06/2023 06:13:50.430,7.00E-09
08/06/2023 06:13:51.438,7.00E-09
08/06/2023 06:13:52.452,7.00E-09
08/06/2023 06:13:53.461,7.00E-09
08/06/2023 06:13:54.482,7.00E-09
08/06/2023 06:13:55.505,7.00E-09
08/06/2023 06:13:56.528,7.00E-09
08/06/2023 06:13:57.553,7.00E-09
08/06/2023 06:13:58.571,7.00E-09
08/06/2023 06:13:59.581,7.00E-09
08/06/2023 06:14:00.602,7.00E-09
08/06/2023 06:14:01.625,7.00E-09
08/06/2023 06:14:02.646,7.00E-09
08/06/2023 06:14:03.670,7.00E-09
08/06/2023 06:14:04.682,7.00E-09
08/06/2023 06:14:05.689,7.00E-09
08/06/2023 06:14:06.699,7.00E-09
08/06/2023 06:14:07.721,7.00E-09
08/06/2023 06:14:08.730,7.00E-09
08/06/2023 06:14:09.740,7.00E-09
08/06/2023 06:14:10.750,7.00E-09
08/06/2023 06:14:11.759,7.00E-09
08/06/2023 06:14:12.772,7.00E-09
08/06/2023 06:14:13.795,7.00E-09
08/06/2023 06:14:14.825,7.00E-09
08/06/2023 06:14:15.843,7.00E-09
08/06/2023 06:14:16.866,7.00E-09
08/06/2023 06:14:17.878,7.00E-09
08/06/2023 06:14:18.886,7.00E-09
08/06/2023 06:14:19.909,7.00E-09
08/06/2023 06:14:20.921,7.00E-09
08/06/2023 06:14:21.940,7.00E-09
08/06/2023 06:14:22.951,7.00E-09
08/06/2023 06:14:23.975,7.00E-09
08/06/2023 06:14:24.988,7.00E-09
08/06/2023 06:14:26.011,7.00E-09
08/06/2023 06:14:27.033,7.00E-09
08/06/2023 06:14:28.041,7.00E-09
08/06/2023 06:14:29.050,7.00E-09
08/06/2023 06:14:30.064,7.00E-09
08/06/2023 06:14:31.076,7.00E-09
08/06/2023 06:14:32.096,7.00E-09
08/06/2023 06:14:33.117,7.00E-09
08/06/2023 06:14:34.129,7.00E-09
08/06/2023 06:14:35.144,7.00E-09
08/06/2023 06:14:36.161,7.00E-09
08/06/2023 06:14:37.175,7.00E-09
08/06/2023 06:14:38.193,7.00E-09
08/06/2023 06:14:39.215,7.00E-09
08/06/2023 06:14:40.229,7.00E-09
08/06/2023 06:14:41.253,7.00E-09
08/06/2023 06:14:42.263,7.00E-09
08/06/2023 06:14:43.277,7.00E-09
08/06/2023 06:14:44.298,7.00E-09
08/06/2023 06:14:45.320,7.00E-09
08/06/2023 06:14:46.340,7.00E-09
08/06/2023 06:14:47.349,7.00E-09
08/06/2023 06:14:48.370,7.00E-09
08/06/2023 06:14:49.380,7.00E-09
08/06/2023 06:14:50.402,7.00E-09
08/06/2023 06:14:51.422,7.00E-09
08/06/2023 06:14:52.434,7.00E-09
08/06/2023 06:14:53.443,7.00E-09
08/06/2023 06:14:54.467,7.00E-09
08/06/2023 06:14:55.478,7.00E-09
08/06/2023 06:14:56.501,7.00E-09
08/06/2023 06:14:57.524,7.00E-09
08/06/2023 06:14:58.545,7.00E-09
08/06/2023 06:14:59.569,7.00E-09
08/06/2023 06:15:00.591,7.00E-09
08/06/2023 06:15:01.600,7.00E-09
08/06/2023 06:15:02.617,7.00E-09
08/06/2023 06:15:03.629,7.00E-09
08/06/2023 06:15:04.640,7.00E-09
08/06/2023 06:15:05.651,7.00E-09
08/06/2023 06:15:06.687,7.00E-09
08/06/2023 06:15:07.701,7.00E-09
08/06/2023 06:15:08.725,7.00E-09
08/06/2023 06:15:09.748,7.00E-09
08/06/2023 06:15:10.767,7.00E-09
08/06/2023 06:15:11.789,7.00E-09
08/06/2023 06:15:12.813,7.00E-09
08/06/2023 06:15:13.824,7.00E-09
08/06/2023 06:15:14.845,7.00E-09
08/06/2023 06:15:15.857,7.00E-09
08/06/2023 06:15:16.883,7.00E-09
08/06/2023 06:15:17.928,7.00E-09
08/06/2023 06:15:18.949,7.00E-09
08/06/2023 06:15:19.961,7.00E-09
08/06/2023 06:15:20.971,7.10E-09
08/06/2023 06:15:21.983,7.10E-09
08/06/2023 06:15:22.994,7.10E-09
08/06/2023 06:15:24.009,7.10E-09
08/06/2023 06:15:25.027,7.10E-09
08/06/2023 06:15:26.040,7.10E-09
08/06/2023 06:15:27.049,7.10E-09
08/06/2023 06:15:28.075,7.10E-09
08/06/2023 06:15:29.101,7.10E-09
08/06/2023 06:15:30.123,7.10E-09
08/06/2023 06:15:31.132,7.10E-09
08/06/2023 06:15:32.151,7.10E-09
08/06/2023 06:15:33.163,7.10E-09
08/06/2023 06:15:34.183,7.10E-09
08/06/2023 06:15:35.194,7.10E-09
08/06/2023 06:15:36.205,7.10E-09
08/06/2023 06:15:37.228,7.10E-09
08/06/2023 06:15:38.248,7.10E-09
08/06/2023 06:15:39.271,7.10E-09
08/06/2023 06:15:40.282,7.10E-09
08/06/2023 06:15:41.305,7.10E-09
08/06/2023 06:15:42.316,7.10E-09
08/06/2023 06:15:43.327,7.10E-09
08/06/2023 06:15:44.351,7.10E-09
08/06/2023 06:15:45.361,7.10E-09
08/06/2023 06:15:46.371,7.10E-09
08/06/2023 06:15:47.390,7.10E-09
08/06/2023 06:15:48.411,7.10E-09
08/06/2023 06:15:49.434,7.10E-09
08/06/2023 06:15:50.458,7.10E-09
08/06/2023 06:15:51.481,7.10E-09
08/06/2023 06:15:52.494,7.10E-09
08/06/2023 06:15:53.517,7.10E-09
08/06/2023 06:15:54.538,7.10E-09
08/06/2023 06:15:55.546,7.10E-09
08/06/2023 06:15:56.568,7.10E-09
08/06/2023 06:15:57.580,7.10E-09
08/06/2023 06:15:58.594,7.10E-09
08/06/2023 06:15:59.617,7.10E-09
08/06/2023 06:16:00.628,7.10E-09
08/06/2023 06:16:01.648,7.10E-09
08/06/2023 06:16:02.659,7.10E-09
08/06/2023 06:16:03.683,7.10E-09
08/06/2023 06:16:04.705,7.10E-09
08/06/2023 06:16:05.727,7.10E-09
08/06/2023 06:16:06.738,7.10E-09
08/06/2023 06:16:07.768,7.10E-09
08/06/2023 06:16:08.793,7.10E-09
08/06/2023 06:16:09.806,7.10E-09
08/06/2023 06:16:10.829,7.10E-09
08/06/2023 06:16:11.850,7.10E-09
08/06/2023 06:16:12.869,7.10E-09
08/06/2023 06:16:13.890,7.10E-09
08/06/2023 06:16:14.900,7.10E-09
08/06/2023 06:16:15.909,7.10E-09
08/06/2023 06:16:16.919,7.10E-09
08/06/2023 06:16:17.932,7.10E-09
08/06/2023 06:16:18.955,7.10E-09
08/06/2023 06:16:19.970,7.10E-09
08/06/2023 06:16:20.980,7.10E-09
08/06/2023 06:16:21.989,7.10E-09
08/06/2023 06:16:22.998,7.10E-09
08/06/2023 06:16:24.025,7.10E-09
08/06/2023 06:16:25.045,7.10E-09
08/06/2023 06:16:26.067,7.10E-09
08/06/2023 06:16:27.092,7.10E-09
08/06/2023 06:16:28.113,7.10E-09
08/06/2023 06:16:29.124,7.10E-09
08/06/2023 06:16:30.147,7.10E-09
08/06/2023 06:16:31.158,7.10E-09
08/06/2023 06:16:32.167,7.10E-09
08/06/2023 06:16:33.177,7.10E-09
08/06/2023 06:16:34.186,7.10E-09
08/06/2023 06:16:35.209,7.10E-09
08/06/2023 06:16:36.234,7.10E-09
08/06/2023 06:16:37.255,7.10E-09
08/06/2023 06:16:38.264,7.10E-09
08/06/2023 06:16:39.286,7.10E-09
08/06/2023 06:16:40.306,7.10E-09
08/06/2023 06:16:41.329,7.10E-09
08/06/2023 06:16:42.347,7.10E-09
08/06/2023 06:16:43.354,7.10E-09
08/06/2023 06:16:44.362,7.10E-09
08/06/2023 06:16:45.372,7.10E-09
08/06/2023 06:16:46.392,7.10E-09
08/06/2023 06:16:47.418,7.10E-09
08/06/2023 06:16:48.434,7.10E-09
08/06/2023 06:16:49.452,7.10E-09
08/06/2023 06:16:50.468,7.10E-09
08/06/2023 06:16:51.479,7.10E-09
08/06/2023 06:16:52.489,7.10E-09
08/06/2023 06:16:53.516,7.10E-09
08/06/2023 06:16:54.534,7.10E-09
08/06/2023 06:16:55.555,7.10E-09
08/06/2023 06:16:56.565,7.10E-09
08/06/2023 06:16:57.585,7.10E-09
08/06/2023 06:16:58.596,7.10E-09
08/06/2023 06:16:59.617,7.10E-09
08/06/2023 06:17:00.626,7.10E-09
08/06/2023 06:17:01.639,7.10E-09
08/06/2023 06:17:02.663,7.10E-09
08/06/2023 06:17:03.686,7.10E-09
08/06/2023 06:17:04.712,7.10E-09
08/06/2023 06:17:05.723,7.10E-09
08/06/2023 06:17:06.746,7.10E-09
08/06/2023 06:17:07.755,7.10E-09
08/06/2023 06:17:08.773,7.10E-09
08/06/2023 06:17:09.786,7.10E-09
08/06/2023 06:17:10.794,7.10E-09
08/06/2023 06:17:11.818,7.10E-09
08/06/2023 06:17:12.836,7.10E-09
08/06/2023 06:17:13.848,7.10E-09
08/06/2023 06:17:14.868,7.10E-09
08/06/2023 06:17:15.879,7.10E-09
08/06/2023 06:17:16.891,7.10E-09
08/06/2023 06:17:17.916,7.10E-09
08/06/2023 06:17:18.937,7.10E-09
08/06/2023 06:17:19.956,7.10E-09
08/06/2023 06:17:20.980,7.10E-09
08/06/2023 06:17:21.990,7.10E-09
08/06/2023 06:17:22.999,7.10E-09
08/06/2023 06:17:24.011,7.10E-09
08/06/2023 06:17:25.047,7.10E-09
08/06/2023 06:17:26.067,7.10E-09
08/06/2023 06:17:27.082,7.10E-09
08/06/2023 06:17:28.104,7.10E-09
08/06/2023 06:17:29.116,7.10E-09
08/06/2023 06:17:30.135,7.10E-09
08/06/2023 06:17:31.155,7.10E-09
08/06/2023 06:17:32.164,7.10E-09
08/06/2023 06:17:33.177,7.10E-09
08/06/2023 06:17:34.202,7.10E-09
08/06/2023 06:17:35.222,7.10E-09
08/06/2023 06:17:36.242,7.10E-09
08/06/2023 06:17:37.264,7.10E-09
08/06/2023 06:17:38.287,7.10E-09
08/06/2023 06:17:39.309,7.10E-09
08/06/2023 06:17:40.333,7.10E-09
08/06/2023 06:17:41.344,7.10E-09
08/06/2023 06:17:42.357,7.10E-09
08/06/2023 06:17:43.366,7.10E-09
08/06/2023 06:17:44.376,7.10E-09
08/06/2023 06:17:45.387,7.10E-09
08/06/2023 06:17:46.397,7.10E-09
08/06/2023 06:17:47.407,7.10E-09
08/06/2023 06:17:48.430,7.10E-09
08/06/2023 06:17:49.451,7.10E-09
08/06/2023 06:17:50.460,7.10E-09
08/06/2023 06:17:51.483,7.10E-09
08/06/2023 06:17:52.507,7.10E-09
08/06/2023 06:17:53.535,7.10E-09
08/06/2023 06:17:54.554,7.10E-09
08/06/2023 06:17:55.570,7.10E-09
08/06/2023 06:17:56.587,7.10E-09
08/06/2023 06:17:57.605,7.10E-09
08/06/2023 06:17:58.614,7.10E-09
08/06/2023 06:17:59.640,7.10E-09
08/06/2023 06:18:00.657,7.10E-09
08/06/2023 06:18:01.675,7.10E-09
08/06/2023 06:18:02.690,7.10E-09
08/06/2023 06:18:03.710,7.10E-09
08/06/2023 06:18:04.725,7.10E-09
08/06/2023 06:18:05.745,7.10E-09
08/06/2023 06:18:06.766,7.10E-09
08/06/2023 06:18:07.774,7.10E-09
08/06/2023 06:18:08.796,7.10E-09
08/06/2023 06:18:09.805,7.10E-09
08/06/2023 06:18:10.820,7.10E-09
08/06/2023 06:18:11.837,7.10E-09
08/06/2023 06:18:12.859,7.10E-09
08/06/2023 06:18:13.882,7.10E-09
08/06/2023 06:18:14.893,7.10E-09
08/06/2023 06:18:15.907,7.10E-09
08/06/2023 06:18:16.933,7.10E-09
08/06/2023 06:18:17.954,7.10E-09
08/06/2023 06:18:18.974,7.10E-09
08/06/2023 06:18:19.992,7.10E-09
08/06/2023 06:18:21.014,7.10E-09
08/06/2023 06:18:22.027,7.10E-09
08/06/2023 06:18:23.036,7.10E-09
08/06/2023 06:18:24.046,7.10E-09
08/06/2023 06:18:25.057,7.10E-09
08/06/2023 06:18:26.079,7.10E-09
08/06/2023 06:18:27.090,7.10E-09
08/06/2023 06:18:28.099,7.10E-09
08/06/2023 06:18:29.107,7.10E-09
08/06/2023 06:18:30.131,7.10E-09
08/06/2023 06:18:31.152,7.10E-09
08/06/2023 06:18:32.176,7.10E-09
08/06/2023 06:18:33.190,7.10E-09
08/06/2023 06:18:34.201,7.10E-09
08/06/2023 06:18:35.216,7.10E-09
08/06/2023 06:18:36.235,7.10E-09
08/06/2023 06:18:37.259,7.10E-09
08/06/2023 06:18:38.278,7.10E-09
08/06/2023 06:18:39.290,7.10E-09
08/06/2023 06:18:40.299,7.10E-09
08/06/2023 06:18:41.322,7.10E-09
08/06/2023 06:18:42.349,7.10E-09
08/06/2023 06:18:43.368,7.10E-09
08/06/2023 06:18:44.386,7.10E-09
08/06/2023 06:18:45.396,7.10E-09
08/06/2023 06:18:46.405,7.10E-09
08/06/2023 06:18:47.417,7.10E-09
08/06/2023 06:18:48.428,7.10E-09
08/06/2023 06:18:49.449,7.10E-09
08/06/2023 06:18:50.477,7.10E-09
08/06/2023 06:18:51.495,7.10E-09
08/06/2023 06:18:52.524,7.10E-09
08/06/2023 06:18:53.550,7.10E-09
08/06/2023 06:18:54.573,7.10E-09
08/06/2023 06:18:55.586,7.10E-09
08/06/2023 06:18:56.609,7.10E-09
08/06/2023 06:18:57.632,7.10E-09
08/06/2023 06:18:58.644,7.10E-09
08/06/2023 06:18:59.665,7.10E-09
08/06/2023 06:19:00.689,7.10E-09
08/06/2023 06:19:01.712,7.10E-09
08/06/2023 06:19:02.737,7.10E-09
08/06/2023 06:19:03.759,7.10E-09
08/06/2023 06:19:04.783,7.10E-09
08/06/2023 06:19:05.805,7.10E-09
08/06/2023 06:19:06.828,7.10E-09
08/06/2023 06:19:07.849,7.10E-09
08/06/2023 06:19:08.872,7.10E-09
08/06/2023 06:19:09.893,7.10E-09
08/06/2023 06:19:10.905,7.10E-09
08/06/2023 06:19:11.915,7.10E-09
08/06/2023 06:19:12.942,7.10E-09
08/06/2023 06:19:13.959,7.10E-09
08/06/2023 06:19:14.978,7.10E-09
08/06/2023 06:19:15.989,7.10E-09
08/06/2023 06:19:17.011,7.10E-09
08/06/2023 06:19:18.023,7.10E-09
08/06/2023 06:19:19.032,7.10E-09
08/06/2023 06:19:20.041,7.10E-09
08/06/2023 06:19:21.053,7.10E-09
08/06/2023 06:19:22.064,7.10E-09
08/06/2023 06:19:23.087,7.10E-09
08/06/2023 06:19:24.106,7.10E-09
08/06/2023 06:19:25.129,7.10E-09
08/06/2023 06:19:26.138,7.10E-09
08/06/2023 06:19:27.151,7.10E-09
08/06/2023 06:19:28.173,7.10E-09
08/06/2023 06:19:29.198,7.10E-09
08/06/2023 06:19:30.213,7.10E-09
08/06/2023 06:19:31.239,7.10E-09
08/06/2023 06:19:32.262,7.10E-09
08/06/2023 06:19:33.284,7.10E-09
08/06/2023 06:19:34.305,7.10E-09
08/06/2023 06:19:35.315,7.10E-09
08/06/2023 06:19:36.326,7.10E-09
08/06/2023 06:19:37.347,7.10E-09
08/06/2023 06:19:38.368,7.10E-09
08/06/2023 06:19:39.387,7.10E-09
08/06/2023 06:19:40.408,7.10E-09
08/06/2023 06:19:41.420,7.10E-09
08/06/2023 06:19:42.442,7.10E-09
08/06/2023 06:19:43.455,7.10E-09
08/06/2023 06:19:44.476,7.10E-09
08/06/2023 06:19:45.484,7.10E-09
08/06/2023 06:19:46.508,7.10E-09
08/06/2023 06:19:47.518,7.10E-09
08/06/2023 06:19:48.542,7.10E-09
08/06/2023 06:19:49.568,7.10E-09
08/06/2023 06:19:50.587,7.10E-09
08/06/2023 06:19:51.595,7.10E-09
08/06/2023 06:19:52.604,7.10E-09
08/06/2023 06:19:53.641,7.10E-09
08/06/2023 06:19:54.651,7.10E-09
08/06/2023 06:19:55.661,7.10E-09
08/06/2023 06:19:56.671,7.10E-09
08/06/2023 06:19:57.681,7.10E-09
08/06/2023 06:19:58.719,7.10E-09
08/06/2023 06:19:59.741,7.10E-09
08/06/2023 06:20:00.765,7.10E-09
08/06/2023 06:20:01.790,7.10E-09
08/06/2023 06:20:02.802,7.10E-09
08/06/2023 06:20:03.811,7.10E-09
08/06/2023 06:20:04.819,7.10E-09
08/06/2023 06:20:05.829,7.10E-09
08/06/2023 06:20:06.839,7.10E-09
08/06/2023 06:20:07.852,7.10E-09
08/06/2023 06:20:08.865,7.10E-09
08/06/2023 06:20:09.887,7.10E-09
08/06/2023 06:20:10.907,7.10E-09
08/06/2023 06:20:11.919,7.10E-09
08/06/2023 06:20:12.940,7.10E-09
08/06/2023 06:20:13.971,7.10E-09
08/06/2023 06:20:14.982,7.10E-09
08/06/2023 06:20:15.991,7.10E-09
08/06/2023 06:20:17.000,7.10E-09
08/06/2023 06:20:18.009,7.10E-09
08/06/2023 06:20:19.019,7.10E-09
08/06/2023 06:20:20.028,7.10E-09
08/06/2023 06:20:21.036,7.10E-09
08/06/2023 06:20:22.044,7.10E-09
08/06/2023 06:20:23.054,7.10E-09
08/06/2023 06:20:24.062,7.10E-09
08/06/2023 06:20:25.073,7.10E-09
08/06/2023 06:20:26.086,7.10E-09
08/06/2023 06:20:27.108,7.10E-09
08/06/2023 06:20:28.116,7.10E-09
08/06/2023 06:20:29.127,7.10E-09
08/06/2023 06:20:30.153,7.10E-09
08/06/2023 06:20:31.171,7.10E-09
08/06/2023 06:20:32.194,7.10E-09
08/06/2023 06:20:33.214,7.10E-09
08/06/2023 06:20:34.228,7.10E-09
08/06/2023 06:20:35.235,7.10E-09
08/06/2023 06:20:36.259,7.10E-09
08/06/2023 06:20:37.267,7.10E-09
08/06/2023 06:20:38.281,7.10E-09
08/06/2023 06:20:39.296,7.10E-09
08/06/2023 06:20:40.318,7.10E-09
08/06/2023 06:20:41.326,7.10E-09
08/06/2023 06:20:42.336,7.10E-09
08/06/2023 06:20:43.357,7.10E-09
08/06/2023 06:20:44.378,7.10E-09
08/06/2023 06:20:45.386,7.10E-09
08/06/2023 06:20:46.397,7.10E-09
08/06/2023 06:20:47.420,7.10E-09
08/06/2023 06:20:48.430,7.10E-09
08/06/2023 06:20:49.438,7.10E-09
08/06/2023 06:20:50.461,7.10E-09
08/06/2023 06:20:51.471,7.10E-09
08/06/2023 06:20:52.482,7.10E-09
08/06/2023 06:20:53.499,7.10E-09
08/06/2023 06:20:54.518,7.10E-09
08/06/2023 06:20:55.533,7.10E-09
08/06/2023 06:20:56.552,7.10E-09
08/06/2023 06:20:57.573,7.10E-09
08/06/2023 06:20:58.593,7.10E-09
08/06/2023 06:20:59.607,7.10E-09
08/06/2023 06:21:00.615,7.10E-09
08/06/2023 06:21:01.633,7.10E-09
08/06/2023 06:21:02.657,7.10E-09
08/06/2023 06:21:03.669,7.10E-09
08/06/2023 06:21:04.693,7.10E-09
08/06/2023 06:21:05.713,7.10E-09
08/06/2023 06:21:06.726,7.10E-09
08/06/2023 06:21:07.736,7.10E-09
08/06/2023 06:21:08.755,7.10E-09
08/06/2023 06:21:09.779,7.10E-09
08/06/2023 06:21:10.802,7.10E-09
08/06/2023 06:21:11.811,7.10E-09
08/06/2023 06:21:12.831,7.10E-09
08/06/2023 06:21:13.850,7.10E-09
08/06/2023 06:21:14.871,7.10E-09
08/06/2023 06:21:15.885,7.10E-09
08/06/2023 06:21:16.895,7.10E-09
08/06/2023 06:21:17.918,7.10E-09
08/06/2023 06:21:18.939,7.10E-09
08/06/2023 06:21:19.963,7.10E-09
08/06/2023 06:21:20.999,7.10E-09
08/06/2023 06:21:22.018,7.10E-09
08/06/2023 06:21:23.039,7.10E-09
08/06/2023 06:21:24.048,7.10E-09
08/06/2023 06:21:25.058,7.10E-09
08/06/2023 06:21:26.080,7.10E-09
08/06/2023 06:21:27.103,7.10E-09
08/06/2023 06:21:28.116,7.10E-09
08/06/2023 06:21:29.139,7.10E-09
08/06/2023 06:21:30.163,7.10E-09
08/06/2023 06:21:31.184,7.10E-09
08/06/2023 06:21:32.204,7.10E-09
08/06/2023 06:21:33.223,7.10E-09
08/06/2023 06:21:34.238,7.10E-09
08/06/2023 06:21:35.258,7.10E-09
08/06/2023 06:21:36.268,7.10E-09
08/06/2023 06:21:37.297,7.10E-09
08/06/2023 06:21:38.305,7.10E-09
08/06/2023 06:21:39.317,7.10E-09
08/06/2023 06:21:40.340,7.10E-09
08/06/2023 06:21:41.358,7.10E-09
08/06/2023 06:21:42.378,7.10E-09
08/06/2023 06:21:43.389,7.10E-09
08/06/2023 06:21:44.408,7.10E-09
08/06/2023 06:21:45.420,7.10E-09
08/06/2023 06:21:46.428,7.10E-09
08/06/2023 06:21:47.451,7.10E-09
08/06/2023 06:21:48.462,7.10E-09
08/06/2023 06:21:49.482,7.10E-09
08/06/2023 06:21:50.491,7.10E-09
08/06/2023 06:21:51.513,7.10E-09
08/06/2023 06:21:52.536,7.10E-09
08/06/2023 06:21:53.555,7.10E-09
08/06/2023 06:21:54.581,7.10E-09
08/06/2023 06:21:55.591,7.10E-09
08/06/2023 06:21:56.613,7.10E-09
08/06/2023 06:21:57.635,7.10E-09
08/06/2023 06:21:58.644,7.10E-09
08/06/2023 06:21:59.664,7.10E-09
08/06/2023 06:22:00.674,7.10E-09
08/06/2023 06:22:01.697,7.10E-09
08/06/2023 06:22:02.720,7.10E-09
08/06/2023 06:22:03.741,7.10E-09
08/06/2023 06:22:04.753,7.10E-09
08/06/2023 06:22:05.762,7.10E-09
08/06/2023 06:22:06.785,7.10E-09
08/06/2023 06:22:07.809,7.10E-09
08/06/2023 06:22:08.826,7.10E-09
08/06/2023 06:22:09.836,7.10E-09
08/06/2023 06:22:10.858,7.10E-09
08/06/2023 06:22:11.880,7.10E-09
08/06/2023 06:22:12.903,7.10E-09
08/06/2023 06:22:13.912,7.10E-09
08/06/2023 06:22:14.932,7.10E-09
08/06/2023 06:22:15.968,7.10E-09
08/06/2023 06:22:16.978,7.10E-09
08/06/2023 06:22:17.998,7.10E-09
08/06/2023 06:22:19.022,7.10E-09
08/06/2023 06:22:20.031,7.10E-09
08/06/2023 06:22:21.042,7.10E-09
08/06/2023 06:22:22.069,7.10E-09
08/06/2023 06:22:23.089,7.10E-09
08/06/2023 06:22:24.098,7.10E-09
08/06/2023 06:22:25.109,7.10E-09
08/06/2023 06:22:26.132,7.10E-09
08/06/2023 06:22:27.147,7.10E-09
08/06/2023 06:22:28.158,7.10E-09
08/06/2023 06:22:29.166,7.10E-09
08/06/2023 06:22:30.188,7.10E-09
08/06/2023 06:22:31.197,7.10E-09
08/06/2023 06:22:32.208,7.10E-09
08/06/2023 06:22:33.228,7.10E-09
08/06/2023 06:22:34.241,7.10E-09
08/06/2023 06:22:35.251,7.10E-09
08/06/2023 06:22:36.280,7.10E-09
08/06/2023 06:22:37.299,7.10E-09
08/06/2023 06:22:38.319,7.10E-09
08/06/2023 06:22:39.341,7.10E-09
08/06/2023 06:22:40.361,7.10E-09
08/06/2023 06:22:41.389,7.10E-09
08/06/2023 06:22:42.409,7.10E-09
08/06/2023 06:22:43.438,7.10E-09
08/06/2023 06:22:44.449,7.10E-09
08/06/2023 06:22:45.470,7.10E-09
08/06/2023 06:22:46.478,7.10E-09
08/06/2023 06:22:47.489,7.10E-09
08/06/2023 06:22:48.507,7.10E-09
08/06/2023 06:22:49.530,7.10E-09
08/06/2023 06:22:50.550,7.10E-09
08/06/2023 06:22:51.562,7.10E-09
08/06/2023 06:22:52.582,7.10E-09
08/06/2023 06:22:53.598,7.10E-09
08/06/2023 06:22:54.616,7.10E-09
08/06/2023 06:22:55.635,7.10E-09
08/06/2023 06:22:56.661,7.10E-09
08/06/2023 06:22:57.676,7.10E-09
08/06/2023 06:22:58.698,7.10E-09
08/06/2023 06:22:59.712,7.10E-09
08/06/2023 06:23:00.731,7.10E-09
08/06/2023 06:23:01.754,7.10E-09
08/06/2023 06:23:02.778,7.10E-09
08/06/2023 06:23:03.792,7.10E-09
08/06/2023 06:23:04.801,7.10E-09
08/06/2023 06:23:05.822,7.10E-09
08/06/2023 06:23:06.851,7.10E-09
08/06/2023 06:23:07.868,7.10E-09
08/06/2023 06:23:08.878,7.10E-09
08/06/2023 06:23:09.896,7.10E-09
08/06/2023 06:23:10.905,7.10E-09
08/06/2023 06:23:11.926,7.10E-09
08/06/2023 06:23:12.937,7.10E-09
08/06/2023 06:23:13.949,7.10E-09
08/06/2023 06:23:14.970,7.10E-09
08/06/2023 06:23:15.980,7.10E-09
08/06/2023 06:23:16.996,7.10E-09
08/06/2023 06:23:18.009,7.10E-09
08/06/2023 06:23:19.017,7.10E-09
08/06/2023 06:23:20.028,7.10E-09
08/06/2023 06:23:21.049,7.10E-09
08/06/2023 06:23:22.060,7.10E-09
08/06/2023 06:23:23.068,7.10E-09
08/06/2023 06:23:24.090,7.10E-09
08/06/2023 06:23:25.104,7.10E-09
08/06/2023 06:23:26.128,7.10E-09
08/06/2023 06:23:27.150,7.10E-09
08/06/2023 06:23:28.162,7.10E-09
08/06/2023 06:23:29.183,7.10E-09
08/06/2023 06:23:30.191,7.10E-09
08/06/2023 06:23:31.213,7.10E-09
08/06/2023 06:23:32.222,7.10E-09
08/06/2023 06:23:33.235,7.10E-09
08/06/2023 06:23:34.244,7.10E-09
08/06/2023 06:23:35.267,7.10E-09
08/06/2023 06:23:36.274,7.10E-09
08/06/2023 06:23:37.282,7.10E-09
08/06/2023 06:23:38.308,7.10E-09
08/06/2023 06:23:39.330,7.10E-09
08/06/2023 06:23:40.342,7.10E-09
08/06/2023 06:23:41.364,7.10E-09
08/06/2023 06:23:42.385,7.10E-09
08/06/2023 06:23:43.396,7.10E-09
08/06/2023 06:23:44.405,7.10E-09
08/06/2023 06:23:45.415,7.10E-09
08/06/2023 06:23:46.426,7.10E-09
08/06/2023 06:23:47.436,7.10E-09
08/06/2023 06:23:48.448,7.10E-09
08/06/2023 06:23:49.467,7.10E-09
08/06/2023 06:23:50.489,7.10E-09
08/06/2023 06:23:51.508,7.10E-09
08/06/2023 06:23:52.529,7.10E-09
08/06/2023 06:23:53.546,7.10E-09
08/06/2023 06:23:54.567,7.10E-09
08/06/2023 06:23:55.588,7.10E-09
08/06/2023 06:23:56.612,7.10E-09
08/06/2023 06:23:57.628,7.10E-09
08/06/2023 06:23:58.636,7.10E-09
08/06/2023 06:23:59.648,7.10E-09
08/06/2023 06:24:00.661,7.10E-09
08/06/2023 06:24:01.681,7.10E-09
08/06/2023 06:24:02.700,7.10E-09
08/06/2023 06:24:03.720,7.10E-09
08/06/2023 06:24:04.730,7.10E-09
08/06/2023 06:24:05.750,7.10E-09
08/06/2023 06:24:06.777,7.10E-09
08/06/2023 06:24:07.798,7.10E-09
08/06/2023 06:24:08.809,7.10E-09
08/06/2023 06:24:09.816,7.10E-09
08/06/2023 06:24:10.826,7.10E-09
08/06/2023 06:24:11.846,7.10E-09
