'EPIC In.PID.MV Log File

'Date,In.PID.MV
08/06/2023 04:24:23.468,300.0
08/06/2023 04:24:24.497,300.0
08/06/2023 04:24:25.517,300.0
08/06/2023 04:24:26.539,300.0
08/06/2023 04:24:27.562,300.0
08/06/2023 04:24:28.575,300.0
08/06/2023 04:24:29.598,300.0
08/06/2023 04:24:30.620,300.0
08/06/2023 04:24:31.639,300.0
08/06/2023 04:24:32.657,300.0
08/06/2023 04:24:33.680,300.0
08/06/2023 04:24:34.702,300.0
08/06/2023 04:24:35.731,300.0
08/06/2023 04:24:36.752,300.0
08/06/2023 04:24:37.762,300.0
08/06/2023 04:24:38.784,300.0
08/06/2023 04:24:39.796,300.0
08/06/2023 04:24:40.818,300.0
08/06/2023 04:24:41.838,300.0
08/06/2023 04:24:42.865,300.0
08/06/2023 04:24:43.876,300.0
08/06/2023 04:24:44.888,300.0
08/06/2023 04:24:45.904,300.0
08/06/2023 04:24:46.922,300.0
08/06/2023 04:24:47.944,300.0
08/06/2023 04:24:48.965,300.0
08/06/2023 04:24:49.974,300.0
08/06/2023 04:24:51.002,300.0
08/06/2023 04:24:52.025,300.0
08/06/2023 04:24:53.049,300.0
08/06/2023 04:24:54.061,300.0
08/06/2023 04:24:55.082,300.0
08/06/2023 04:24:56.102,300.0
08/06/2023 04:24:57.128,300.0
08/06/2023 04:24:58.147,300.0
08/06/2023 04:24:59.166,300.0
08/06/2023 04:25:00.188,300.0
08/06/2023 04:25:01.197,300.0
08/06/2023 04:25:02.213,300.0
08/06/2023 04:25:03.233,300.0
08/06/2023 04:25:04.250,300.0
08/06/2023 04:25:05.264,300.0
08/06/2023 04:25:06.285,300.0
08/06/2023 04:25:07.300,300.0
08/06/2023 04:25:08.308,300.0
08/06/2023 04:25:09.319,300.0
08/06/2023 04:25:10.330,300.0
08/06/2023 04:25:11.358,300.0
08/06/2023 04:25:12.378,300.0
08/06/2023 04:25:13.399,300.0
08/06/2023 04:25:14.422,300.0
08/06/2023 04:25:15.441,300.0
08/06/2023 04:25:16.452,300.0
08/06/2023 04:25:17.460,300.0
08/06/2023 04:25:18.468,300.0
08/06/2023 04:25:19.481,300.0
08/06/2023 04:25:20.491,300.0
08/06/2023 04:25:21.512,300.0
08/06/2023 04:25:22.535,300.0
08/06/2023 04:25:23.555,300.0
08/06/2023 04:25:24.566,300.0
08/06/2023 04:25:25.589,300.0
08/06/2023 04:25:26.602,300.0
08/06/2023 04:25:27.637,300.0
08/06/2023 04:25:28.659,300.0
08/06/2023 04:25:29.672,300.0
08/06/2023 04:25:30.692,300.0
08/06/2023 04:25:31.730,300.0
08/06/2023 04:25:32.743,300.0
08/06/2023 04:25:33.753,300.0
08/06/2023 04:25:34.775,300.0
08/06/2023 04:25:35.784,300.0
08/06/2023 04:25:36.792,300.0
08/06/2023 04:25:37.802,300.0
08/06/2023 04:25:38.811,300.0
08/06/2023 04:25:39.821,300.0
08/06/2023 04:25:40.842,300.0
08/06/2023 04:25:41.853,300.0
08/06/2023 04:25:42.876,300.0
08/06/2023 04:25:43.893,300.0
08/06/2023 04:25:44.913,300.0
08/06/2023 04:25:45.922,300.0
08/06/2023 04:25:46.934,300.0
08/06/2023 04:25:47.947,300.0
08/06/2023 04:25:48.961,300.0
08/06/2023 04:25:49.990,300.0
08/06/2023 04:25:51.016,300.0
08/06/2023 04:25:52.032,300.0
08/06/2023 04:25:53.053,300.0
08/06/2023 04:25:54.061,300.0
08/06/2023 04:25:55.070,300.0
08/06/2023 04:25:56.085,300.0
08/06/2023 04:25:57.095,300.0
08/06/2023 04:25:58.104,300.0
08/06/2023 04:25:59.123,300.0
08/06/2023 04:26:00.144,300.0
08/06/2023 04:26:01.158,300.0
08/06/2023 04:26:02.179,300.0
08/06/2023 04:26:03.200,300.0
08/06/2023 04:26:04.208,300.0
08/06/2023 04:26:05.235,300.0
08/06/2023 04:26:06.254,300.0
08/06/2023 04:26:07.274,300.0
08/06/2023 04:26:08.283,300.0
08/06/2023 04:26:09.306,300.0
08/06/2023 04:26:10.315,300.0
08/06/2023 04:26:11.337,300.0
08/06/2023 04:26:12.349,300.0
08/06/2023 04:26:13.359,300.0
08/06/2023 04:26:14.367,300.0
08/06/2023 04:26:15.389,300.0
08/06/2023 04:26:16.410,300.0
08/06/2023 04:26:17.424,300.0
08/06/2023 04:26:18.444,300.0
08/06/2023 04:26:19.452,300.0
08/06/2023 04:26:20.475,300.0
08/06/2023 04:26:21.483,300.0
08/06/2023 04:26:22.492,300.0
08/06/2023 04:26:23.500,300.0
08/06/2023 04:26:24.509,300.0
08/06/2023 04:26:25.526,300.0
08/06/2023 04:26:26.544,300.0
08/06/2023 04:26:27.557,300.0
08/06/2023 04:26:28.568,300.0
08/06/2023 04:26:29.577,300.0
08/06/2023 04:26:30.592,300.0
08/06/2023 04:26:31.613,300.0
08/06/2023 04:26:32.632,300.0
08/06/2023 04:26:33.656,300.0
08/06/2023 04:26:34.674,300.0
08/06/2023 04:26:35.698,300.0
08/06/2023 04:26:36.717,300.0
08/06/2023 04:26:37.726,300.0
08/06/2023 04:26:38.747,300.0
08/06/2023 04:26:39.762,300.0
08/06/2023 04:26:40.783,300.0
08/06/2023 04:26:41.795,300.0
08/06/2023 04:26:42.807,300.0
08/06/2023 04:26:43.824,300.0
08/06/2023 04:26:44.839,300.0
08/06/2023 04:26:45.860,300.0
08/06/2023 04:26:46.883,300.0
08/06/2023 04:26:47.896,300.0
08/06/2023 04:26:48.907,300.0
08/06/2023 04:26:49.915,300.0
08/06/2023 04:26:50.925,300.0
08/06/2023 04:26:51.942,300.0
08/06/2023 04:26:52.961,300.0
08/06/2023 04:26:53.982,300.0
08/06/2023 04:26:54.990,300.0
08/06/2023 04:26:56.015,300.0
08/06/2023 04:26:57.033,300.0
08/06/2023 04:26:58.046,300.0
08/06/2023 04:26:59.069,300.0
08/06/2023 04:27:00.079,300.0
08/06/2023 04:27:01.102,300.0
08/06/2023 04:27:02.111,300.0
08/06/2023 04:27:03.120,300.0
08/06/2023 04:27:04.138,300.0
08/06/2023 04:27:05.158,300.0
08/06/2023 04:27:06.179,300.0
08/06/2023 04:27:07.190,300.0
08/06/2023 04:27:08.217,300.0
08/06/2023 04:27:09.241,300.0
08/06/2023 04:27:10.256,300.0
08/06/2023 04:27:11.291,300.0
08/06/2023 04:27:12.319,300.0
08/06/2023 04:27:13.337,300.0
08/06/2023 04:27:14.360,300.0
08/06/2023 04:27:15.373,300.0
08/06/2023 04:27:16.403,300.0
08/06/2023 04:27:17.422,300.0
08/06/2023 04:27:18.451,300.0
08/06/2023 04:27:19.468,300.0
08/06/2023 04:27:20.482,300.0
08/06/2023 04:27:21.494,300.0
08/06/2023 04:27:22.519,300.0
08/06/2023 04:27:23.542,300.0
08/06/2023 04:27:24.563,300.0
08/06/2023 04:27:25.576,300.0
08/06/2023 04:27:26.597,300.0
08/06/2023 04:27:27.622,300.0
08/06/2023 04:27:28.642,300.0
08/06/2023 04:27:29.657,300.0
08/06/2023 04:27:30.679,300.0
08/06/2023 04:27:31.690,300.0
08/06/2023 04:27:32.705,300.0
08/06/2023 04:27:33.731,300.0
08/06/2023 04:27:34.754,300.0
08/06/2023 04:27:35.768,300.0
08/06/2023 04:27:36.778,300.0
08/06/2023 04:27:37.797,300.0
08/06/2023 04:27:38.811,300.0
08/06/2023 04:27:39.829,300.0
08/06/2023 04:27:40.849,300.0
08/06/2023 04:27:41.863,300.0
08/06/2023 04:27:42.893,300.0
08/06/2023 04:27:43.910,300.0
08/06/2023 04:27:44.941,300.0
08/06/2023 04:27:45.956,300.0
08/06/2023 04:27:46.975,300.0
08/06/2023 04:27:47.999,300.0
08/06/2023 04:27:49.030,300.0
08/06/2023 04:27:50.048,300.0
08/06/2023 04:27:51.069,300.0
08/06/2023 04:27:52.077,300.0
08/06/2023 04:27:53.086,300.0
08/06/2023 04:27:54.097,300.0
08/06/2023 04:27:55.120,300.0
08/06/2023 04:27:56.132,300.0
08/06/2023 04:27:57.151,300.0
08/06/2023 04:27:58.172,300.0
08/06/2023 04:27:59.194,300.0
08/06/2023 04:28:00.207,300.0
08/06/2023 04:28:01.234,300.0
08/06/2023 04:28:02.251,300.0
08/06/2023 04:28:03.272,300.0
08/06/2023 04:28:04.285,300.0
08/06/2023 04:28:05.296,300.0
08/06/2023 04:28:06.320,300.0
08/06/2023 04:28:07.331,300.0
08/06/2023 04:28:08.354,300.0
08/06/2023 04:28:09.375,300.0
08/06/2023 04:28:10.383,300.0
08/06/2023 04:28:11.412,300.0
08/06/2023 04:28:12.434,300.0
08/06/2023 04:28:13.442,300.0
08/06/2023 04:28:14.450,300.0
08/06/2023 04:28:15.473,300.0
08/06/2023 04:28:16.485,300.0
08/06/2023 04:28:17.499,300.0
08/06/2023 04:28:18.523,300.0
08/06/2023 04:28:19.532,300.0
08/06/2023 04:28:20.555,300.0
08/06/2023 04:28:21.567,300.0
08/06/2023 04:28:22.580,300.0
08/06/2023 04:28:23.600,300.0
08/06/2023 04:28:24.621,300.0
08/06/2023 04:28:25.632,300.0
08/06/2023 04:28:26.651,300.0
08/06/2023 04:28:27.673,300.0
08/06/2023 04:28:28.681,300.0
08/06/2023 04:28:29.692,300.0
08/06/2023 04:28:30.701,300.0
08/06/2023 04:28:31.712,300.0
08/06/2023 04:28:32.719,300.0
08/06/2023 04:28:33.744,300.0
08/06/2023 04:28:34.757,300.0
08/06/2023 04:28:35.779,300.0
08/06/2023 04:28:36.796,300.0
08/06/2023 04:28:37.820,300.0
08/06/2023 04:28:38.837,300.0
08/06/2023 04:28:39.848,300.0
08/06/2023 04:28:40.857,300.0
08/06/2023 04:28:41.881,300.0
08/06/2023 04:28:42.905,300.0
08/06/2023 04:28:43.916,300.0
08/06/2023 04:28:44.938,300.0
08/06/2023 04:28:45.958,300.0
08/06/2023 04:28:46.977,300.0
08/06/2023 04:28:47.986,300.0
08/06/2023 04:28:48.997,300.0
08/06/2023 04:28:50.006,300.0
08/06/2023 04:28:51.013,300.0
08/06/2023 04:28:52.021,300.0
08/06/2023 04:28:53.046,300.0
08/06/2023 04:28:54.057,300.0
08/06/2023 04:28:55.079,300.0
08/06/2023 04:28:56.094,300.0
08/06/2023 04:28:57.105,300.0
08/06/2023 04:28:58.117,300.0
08/06/2023 04:28:59.130,300.0
08/06/2023 04:29:00.169,300.0
08/06/2023 04:29:01.180,300.0
08/06/2023 04:29:02.200,300.0
08/06/2023 04:29:03.228,300.0
08/06/2023 04:29:04.249,300.0
08/06/2023 04:29:05.279,300.0
08/06/2023 04:29:06.307,300.0
08/06/2023 04:29:07.322,300.0
08/06/2023 04:29:08.338,300.0
08/06/2023 04:29:09.358,300.0
08/06/2023 04:29:10.367,300.0
08/06/2023 04:29:11.388,300.0
08/06/2023 04:29:12.400,300.0
08/06/2023 04:29:13.410,300.0
08/06/2023 04:29:14.419,300.0
08/06/2023 04:29:15.432,300.0
08/06/2023 04:29:16.441,300.0
08/06/2023 04:29:17.452,300.0
08/06/2023 04:29:18.461,300.0
08/06/2023 04:29:19.481,300.0
08/06/2023 04:29:20.495,300.0
08/06/2023 04:29:21.507,300.0
08/06/2023 04:29:22.515,300.0
08/06/2023 04:29:23.536,300.0
08/06/2023 04:29:24.559,300.0
08/06/2023 04:29:25.578,300.0
08/06/2023 04:29:26.608,300.0
08/06/2023 04:29:27.634,300.0
08/06/2023 04:29:28.651,300.0
08/06/2023 04:29:29.666,300.0
08/06/2023 04:29:30.678,300.0
08/06/2023 04:29:31.693,300.0
08/06/2023 04:29:32.703,300.0
08/06/2023 04:29:33.714,300.0
08/06/2023 04:29:34.734,300.0
08/06/2023 04:29:35.748,300.0
08/06/2023 04:29:36.759,300.0
08/06/2023 04:29:37.768,300.0
08/06/2023 04:29:38.779,300.0
08/06/2023 04:29:39.789,300.0
08/06/2023 04:29:40.800,300.0
08/06/2023 04:29:41.817,300.0
08/06/2023 04:29:42.827,300.0
08/06/2023 04:29:43.848,300.0
08/06/2023 04:29:44.856,300.0
08/06/2023 04:29:45.865,300.0
08/06/2023 04:29:46.873,300.0
08/06/2023 04:29:47.884,300.0
08/06/2023 04:29:48.895,300.0
08/06/2023 04:29:49.918,300.0
08/06/2023 04:29:50.926,300.0
08/06/2023 04:29:51.948,300.0
08/06/2023 04:29:52.969,300.0
08/06/2023 04:29:53.997,300.0
08/06/2023 04:29:55.019,300.0
08/06/2023 04:29:56.028,300.0
08/06/2023 04:29:57.045,300.0
08/06/2023 04:29:58.069,300.0
08/06/2023 04:29:59.092,300.0
08/06/2023 04:30:00.104,300.0
08/06/2023 04:30:01.126,300.0
08/06/2023 04:30:02.147,300.0
08/06/2023 04:30:03.156,300.0
08/06/2023 04:30:04.180,300.0
08/06/2023 04:30:05.197,300.0
08/06/2023 04:30:06.218,300.0
08/06/2023 04:30:07.234,300.0
08/06/2023 04:30:08.244,300.0
08/06/2023 04:30:09.265,300.0
08/06/2023 04:30:10.276,300.0
08/06/2023 04:30:11.288,300.0
08/06/2023 04:30:12.301,300.0
08/06/2023 04:30:13.319,300.0
08/06/2023 04:30:14.339,300.0
08/06/2023 04:30:15.348,300.0
08/06/2023 04:30:16.355,300.0
08/06/2023 04:30:17.367,300.0
08/06/2023 04:30:18.377,300.0
08/06/2023 04:30:19.399,300.0
08/06/2023 04:30:20.410,300.0
08/06/2023 04:30:21.434,300.0
08/06/2023 04:30:22.443,300.0
08/06/2023 04:30:23.468,300.0
08/06/2023 04:30:24.487,300.0
08/06/2023 04:30:25.496,300.0
08/06/2023 04:30:26.519,300.0
08/06/2023 04:30:27.530,300.0
08/06/2023 04:30:28.552,300.0
08/06/2023 04:30:29.574,300.0
08/06/2023 04:30:30.582,300.0
08/06/2023 04:30:31.593,300.0
08/06/2023 04:30:32.613,300.0
08/06/2023 04:30:33.621,300.0
08/06/2023 04:30:34.644,300.0
08/06/2023 04:30:35.656,300.0
08/06/2023 04:30:36.664,300.0
08/06/2023 04:30:37.677,300.0
08/06/2023 04:30:38.696,300.0
08/06/2023 04:30:39.716,300.0
08/06/2023 04:30:40.738,300.0
08/06/2023 04:30:41.759,300.0
08/06/2023 04:30:42.767,300.0
08/06/2023 04:30:43.785,300.0
08/06/2023 04:30:44.808,300.0
08/06/2023 04:30:45.831,300.0
08/06/2023 04:30:46.844,300.0
08/06/2023 04:30:47.867,300.0
08/06/2023 04:30:48.877,300.0
08/06/2023 04:30:49.888,300.0
08/06/2023 04:30:50.908,300.0
08/06/2023 04:30:51.935,300.0
08/06/2023 04:30:52.953,300.0
08/06/2023 04:30:53.967,300.0
08/06/2023 04:30:54.994,300.0
08/06/2023 04:30:56.010,300.0
08/06/2023 04:30:57.025,300.0
08/06/2023 04:30:58.037,300.0
08/06/2023 04:30:59.047,300.0
08/06/2023 04:31:00.058,300.0
08/06/2023 04:31:01.080,300.0
08/06/2023 04:31:02.095,300.0
08/06/2023 04:31:03.122,300.0
08/06/2023 04:31:04.132,300.0
08/06/2023 04:31:05.140,300.0
08/06/2023 04:31:06.170,300.0
08/06/2023 04:31:07.191,300.0
08/06/2023 04:31:08.215,300.0
08/06/2023 04:31:09.237,300.0
08/06/2023 04:31:10.251,300.0
08/06/2023 04:31:11.259,300.0
08/06/2023 04:31:12.282,300.0
08/06/2023 04:31:13.292,300.0
08/06/2023 04:31:14.302,300.0
08/06/2023 04:31:15.319,300.0
08/06/2023 04:31:16.339,300.0
08/06/2023 04:31:17.365,300.0
08/06/2023 04:31:18.386,300.0
08/06/2023 04:31:19.402,300.0
08/06/2023 04:31:20.414,300.0
08/06/2023 04:31:21.424,300.0
08/06/2023 04:31:22.432,300.0
08/06/2023 04:31:23.441,300.0
08/06/2023 04:31:24.448,300.0
08/06/2023 04:31:25.470,300.0
08/06/2023 04:31:26.484,300.0
08/06/2023 04:31:27.491,300.0
08/06/2023 04:31:28.514,300.0
08/06/2023 04:31:29.525,300.0
08/06/2023 04:31:30.533,300.0
08/06/2023 04:31:31.553,300.0
08/06/2023 04:31:32.561,300.0
08/06/2023 04:31:33.583,300.0
08/06/2023 04:31:34.593,300.0
08/06/2023 04:31:35.602,300.0
08/06/2023 04:31:36.611,300.0
08/06/2023 04:31:37.626,300.0
08/06/2023 04:31:38.633,300.0
08/06/2023 04:31:39.658,300.0
08/06/2023 04:31:40.681,300.0
08/06/2023 04:31:41.691,300.0
08/06/2023 04:31:42.699,300.0
08/06/2023 04:31:43.721,300.0
08/06/2023 04:31:44.743,300.0
08/06/2023 04:31:45.767,300.0
08/06/2023 04:31:46.785,300.0
08/06/2023 04:31:47.797,300.0
08/06/2023 04:31:48.816,300.0
08/06/2023 04:31:49.830,300.0
08/06/2023 04:31:50.840,300.0
08/06/2023 04:31:51.860,300.0
08/06/2023 04:31:52.874,300.0
08/06/2023 04:31:53.889,300.0
08/06/2023 04:31:54.898,300.0
08/06/2023 04:31:55.907,300.0
08/06/2023 04:31:56.917,300.0
08/06/2023 04:31:57.927,300.0
08/06/2023 04:31:58.950,300.0
08/06/2023 04:31:59.962,300.0
08/06/2023 04:32:00.970,300.0
08/06/2023 04:32:01.983,300.0
08/06/2023 04:32:02.996,300.0
08/06/2023 04:32:04.012,300.0
08/06/2023 04:32:05.021,300.0
08/06/2023 04:32:06.049,300.0
08/06/2023 04:32:07.065,300.0
08/06/2023 04:32:08.088,300.0
08/06/2023 04:32:09.117,300.0
08/06/2023 04:32:10.138,300.0
08/06/2023 04:32:11.160,300.0
08/06/2023 04:32:12.181,300.0
08/06/2023 04:32:13.190,300.0
08/06/2023 04:32:14.208,300.0
08/06/2023 04:32:15.229,300.0
08/06/2023 04:32:16.239,300.0
08/06/2023 04:32:17.262,300.0
08/06/2023 04:32:18.271,300.0
08/06/2023 04:32:19.293,300.0
08/06/2023 04:32:20.302,300.0
08/06/2023 04:32:21.325,300.0
08/06/2023 04:32:22.338,300.0
08/06/2023 04:32:23.360,300.0
08/06/2023 04:32:24.372,300.0
08/06/2023 04:32:25.390,300.0
08/06/2023 04:32:26.402,300.0
08/06/2023 04:32:27.417,300.0
08/06/2023 04:32:28.432,300.0
08/06/2023 04:32:29.453,300.0
08/06/2023 04:32:30.472,300.0
08/06/2023 04:32:31.493,300.0
08/06/2023 04:32:32.518,300.0
08/06/2023 04:32:33.538,300.0
08/06/2023 04:32:34.550,300.0
08/06/2023 04:32:35.573,300.0
08/06/2023 04:32:36.583,300.0
08/06/2023 04:32:37.592,300.0
08/06/2023 04:32:38.602,300.0
08/06/2023 04:32:39.622,300.0
08/06/2023 04:32:40.638,300.0
08/06/2023 04:32:41.655,300.0
08/06/2023 04:32:42.674,300.0
08/06/2023 04:32:43.697,300.0
08/06/2023 04:32:44.718,300.0
08/06/2023 04:32:45.731,300.0
08/06/2023 04:32:46.761,300.0
08/06/2023 04:32:47.778,300.0
08/06/2023 04:32:48.795,300.0
08/06/2023 04:32:49.807,300.0
08/06/2023 04:32:50.823,300.0
08/06/2023 04:32:51.836,300.0
08/06/2023 04:32:52.858,300.0
08/06/2023 04:32:53.880,300.0
08/06/2023 04:32:54.892,300.0
08/06/2023 04:32:55.907,300.0
08/06/2023 04:32:56.934,300.0
08/06/2023 04:32:57.949,300.0
08/06/2023 04:32:58.969,300.0
08/06/2023 04:32:59.978,300.0
08/06/2023 04:33:00.998,300.0
08/06/2023 04:33:02.021,300.0
08/06/2023 04:33:03.030,300.0
08/06/2023 04:33:04.045,300.0
08/06/2023 04:33:05.056,300.0
08/06/2023 04:33:06.075,300.0
08/06/2023 04:33:07.097,300.0
08/06/2023 04:33:08.120,300.0
08/06/2023 04:33:09.130,300.0
08/06/2023 04:33:10.140,300.0
08/06/2023 04:33:11.162,300.0
08/06/2023 04:33:12.187,300.0
08/06/2023 04:33:13.212,300.0
08/06/2023 04:33:14.225,300.0
08/06/2023 04:33:15.236,300.0
08/06/2023 04:33:16.246,300.0
08/06/2023 04:33:17.255,300.0
08/06/2023 04:33:18.268,300.0
08/06/2023 04:33:19.279,300.0
08/06/2023 04:33:20.287,300.0
08/06/2023 04:33:21.309,300.0
08/06/2023 04:33:22.322,300.0
08/06/2023 04:33:23.348,300.0
08/06/2023 04:33:24.358,300.0
08/06/2023 04:33:25.376,300.0
08/06/2023 04:33:26.385,300.0
08/06/2023 04:33:27.395,300.0
08/06/2023 04:33:28.413,300.0
08/06/2023 04:33:29.435,300.0
08/06/2023 04:33:30.451,300.0
08/06/2023 04:33:31.474,300.0
08/06/2023 04:33:32.481,300.0
08/06/2023 04:33:33.500,300.0
08/06/2023 04:33:34.512,300.0
08/06/2023 04:33:35.533,300.0
08/06/2023 04:33:36.546,300.0
08/06/2023 04:33:37.567,300.0
08/06/2023 04:33:38.585,300.0
08/06/2023 04:33:39.609,300.0
08/06/2023 04:33:40.624,300.0
08/06/2023 04:33:41.642,300.0
08/06/2023 04:33:42.660,300.0
08/06/2023 04:33:43.681,300.0
08/06/2023 04:33:44.697,300.0
08/06/2023 04:33:45.707,300.0
08/06/2023 04:33:46.717,300.0
08/06/2023 04:33:47.731,300.0
08/06/2023 04:33:48.744,300.0
08/06/2023 04:33:49.764,300.0
08/06/2023 04:33:50.775,300.0
08/06/2023 04:33:51.787,300.0
08/06/2023 04:33:52.807,300.0
08/06/2023 04:33:53.816,300.0
08/06/2023 04:33:54.827,300.0
08/06/2023 04:33:55.837,300.0
08/06/2023 04:33:56.858,300.0
08/06/2023 04:33:57.868,300.0
08/06/2023 04:33:58.891,300.0
08/06/2023 04:33:59.900,300.0
08/06/2023 04:34:00.908,300.0
08/06/2023 04:34:01.917,300.0
08/06/2023 04:34:02.928,300.0
08/06/2023 04:34:03.945,300.0
08/06/2023 04:34:04.958,300.0
08/06/2023 04:34:05.983,300.0
08/06/2023 04:34:06.997,300.0
08/06/2023 04:34:08.006,300.0
08/06/2023 04:34:09.035,300.0
08/06/2023 04:34:10.052,300.0
08/06/2023 04:34:11.078,300.0
08/06/2023 04:34:12.106,300.0
08/06/2023 04:34:13.129,300.0
08/06/2023 04:34:14.152,300.0
08/06/2023 04:34:15.159,300.0
08/06/2023 04:34:16.181,300.0
08/06/2023 04:34:17.202,300.0
08/06/2023 04:34:18.221,300.0
08/06/2023 04:34:19.245,300.0
08/06/2023 04:34:20.267,300.0
08/06/2023 04:34:21.286,300.0
08/06/2023 04:34:22.304,300.0
08/06/2023 04:34:23.314,300.0
08/06/2023 04:34:24.335,300.0
08/06/2023 04:34:25.348,300.0
08/06/2023 04:34:26.375,300.0
08/06/2023 04:34:27.393,300.0
08/06/2023 04:34:28.418,300.0
08/06/2023 04:34:29.431,300.0
08/06/2023 04:34:30.453,300.0
08/06/2023 04:34:31.464,300.0
08/06/2023 04:34:32.480,300.0
08/06/2023 04:34:33.494,300.0
08/06/2023 04:34:34.504,300.0
08/06/2023 04:34:35.515,300.0
08/06/2023 04:34:36.534,300.0
08/06/2023 04:34:37.542,300.0
08/06/2023 04:34:38.556,300.0
08/06/2023 04:34:39.572,300.0
08/06/2023 04:34:40.586,300.0
08/06/2023 04:34:41.597,300.0
08/06/2023 04:34:42.624,300.0
08/06/2023 04:34:43.646,300.0
08/06/2023 04:34:44.656,300.0
08/06/2023 04:34:45.674,300.0
08/06/2023 04:34:46.683,300.0
08/06/2023 04:34:47.700,300.0
08/06/2023 04:34:48.717,300.0
08/06/2023 04:34:49.727,300.0
08/06/2023 04:34:50.738,300.0
08/06/2023 04:34:51.761,300.0
08/06/2023 04:34:52.781,300.0
08/06/2023 04:34:53.800,300.0
08/06/2023 04:34:54.822,300.0
08/06/2023 04:34:55.830,300.0
08/06/2023 04:34:56.843,300.0
08/06/2023 04:34:57.868,300.0
08/06/2023 04:34:58.894,300.0
08/06/2023 04:34:59.913,300.0
08/06/2023 04:35:00.924,300.0
08/06/2023 04:35:01.932,300.0
08/06/2023 04:35:02.941,300.0
08/06/2023 04:35:03.962,300.0
08/06/2023 04:35:04.976,300.0
08/06/2023 04:35:05.986,300.0
08/06/2023 04:35:07.010,300.0
08/06/2023 04:35:08.032,300.0
08/06/2023 04:35:09.056,300.0
08/06/2023 04:35:10.066,300.0
08/06/2023 04:35:11.092,300.0
08/06/2023 04:35:12.114,300.0
08/06/2023 04:35:13.128,300.0
08/06/2023 04:35:14.148,300.0
08/06/2023 04:35:15.169,300.0
08/06/2023 04:35:16.193,300.0
08/06/2023 04:35:17.205,300.0
08/06/2023 04:35:18.214,300.0
08/06/2023 04:35:19.223,300.0
08/06/2023 04:35:20.244,300.0
08/06/2023 04:35:21.253,300.0
08/06/2023 04:35:22.267,300.0
08/06/2023 04:35:23.280,300.0
08/06/2023 04:35:24.309,300.0
08/06/2023 04:35:25.330,300.0
08/06/2023 04:35:26.343,300.0
08/06/2023 04:35:27.352,300.0
08/06/2023 04:35:28.387,300.0
08/06/2023 04:35:29.399,300.0
08/06/2023 04:35:30.406,300.0
08/06/2023 04:35:31.419,300.0
08/06/2023 04:35:32.434,300.0
08/06/2023 04:35:33.446,300.0
08/06/2023 04:35:34.457,300.0
08/06/2023 04:35:35.468,300.0
08/06/2023 04:35:36.489,300.0
08/06/2023 04:35:37.501,300.0
08/06/2023 04:35:38.511,300.0
08/06/2023 04:35:39.528,300.0
08/06/2023 04:35:40.546,300.0
08/06/2023 04:35:41.579,300.0
08/06/2023 04:35:42.602,300.0
08/06/2023 04:35:43.623,300.0
08/06/2023 04:35:44.646,300.0
08/06/2023 04:35:45.667,300.0
08/06/2023 04:35:46.677,300.0
08/06/2023 04:35:47.686,300.0
08/06/2023 04:35:48.698,300.0
08/06/2023 04:35:49.720,300.0
08/06/2023 04:35:50.743,300.0
08/06/2023 04:35:51.752,300.0
08/06/2023 04:35:52.779,300.0
08/06/2023 04:35:53.801,300.0
08/06/2023 04:35:54.812,300.0
08/06/2023 04:35:55.822,300.0
08/06/2023 04:35:56.834,300.0
08/06/2023 04:35:57.871,300.0
08/06/2023 04:35:58.885,300.0
08/06/2023 04:35:59.894,300.0
08/06/2023 04:36:00.916,300.0
08/06/2023 04:36:01.936,300.0
08/06/2023 04:36:02.946,300.0
08/06/2023 04:36:03.955,300.0
08/06/2023 04:36:04.979,300.0
08/06/2023 04:36:06.003,300.0
08/06/2023 04:36:07.025,300.0
08/06/2023 04:36:08.047,300.0
08/06/2023 04:36:09.068,300.0
08/06/2023 04:36:10.081,300.0
08/06/2023 04:36:11.098,300.0
08/06/2023 04:36:12.118,300.0
08/06/2023 04:36:13.139,300.0
08/06/2023 04:36:14.161,300.0
08/06/2023 04:36:15.172,300.0
08/06/2023 04:36:16.183,300.0
08/06/2023 04:36:17.202,300.0
08/06/2023 04:36:18.234,300.0
08/06/2023 04:36:19.254,300.0
08/06/2023 04:36:20.276,300.0
08/06/2023 04:36:21.297,300.0
08/06/2023 04:36:22.325,300.0
08/06/2023 04:36:23.343,300.0
08/06/2023 04:36:24.364,300.0
08/06/2023 04:36:25.371,300.0
08/06/2023 04:36:26.384,300.0
08/06/2023 04:36:27.405,300.0
08/06/2023 04:36:28.422,300.0
08/06/2023 04:36:29.431,300.0
08/06/2023 04:36:30.456,300.0
08/06/2023 04:36:31.475,300.0
08/06/2023 04:36:32.496,300.0
08/06/2023 04:36:33.513,300.0
08/06/2023 04:36:34.527,300.0
08/06/2023 04:36:35.534,300.0
08/06/2023 04:36:36.565,300.0
08/06/2023 04:36:37.573,300.0
08/06/2023 04:36:38.596,300.0
08/06/2023 04:36:39.605,300.0
08/06/2023 04:36:40.615,300.0
08/06/2023 04:36:41.636,300.0
08/06/2023 04:36:42.645,300.0
08/06/2023 04:36:43.664,300.0
08/06/2023 04:36:44.679,300.0
08/06/2023 04:36:45.703,300.0
08/06/2023 04:36:46.723,300.0
08/06/2023 04:36:47.732,300.0
08/06/2023 04:36:48.755,300.0
08/06/2023 04:36:49.767,300.0
