'EPIC O.Forward.MV Log File

'Date,O.Forward.MV
08/06/2023 13:16:16.710,307.5
08/06/2023 13:16:17.732,306.2
08/06/2023 13:16:18.754,308.1
08/06/2023 13:16:19.775,307.5
08/06/2023 13:16:22.834,305.6
08/06/2023 13:16:23.864,306.9
08/06/2023 13:16:24.870,306.2
08/06/2023 13:16:29.971,305.6
08/06/2023 13:16:30.991,306.9
08/06/2023 13:16:32.012,307.5
08/06/2023 13:16:33.034,306.2
08/06/2023 13:16:34.054,306.2
08/06/2023 13:16:38.131,307.5
08/06/2023 13:16:39.150,305.6
08/06/2023 13:16:40.172,305.6
08/06/2023 13:16:41.191,307.5
08/06/2023 13:16:42.210,307.5
08/06/2023 13:16:43.231,306.2
08/06/2023 13:16:44.253,305.6
08/06/2023 13:16:47.310,307.5
08/06/2023 13:16:48.331,305.6
08/06/2023 13:16:49.351,306.2
08/06/2023 13:16:51.391,307.5
08/06/2023 13:16:52.411,306.2
08/06/2023 13:16:53.435,306.9
08/06/2023 13:16:58.530,307.5
08/06/2023 13:16:59.551,306.9
08/06/2023 13:17:01.590,305.6
08/06/2023 13:17:02.619,305.6
08/06/2023 13:17:04.653,306.9
08/06/2023 13:17:05.673,307.5
08/06/2023 13:17:10.770,305.0
08/06/2023 13:17:11.791,305.6
08/06/2023 13:17:12.809,306.9
08/06/2023 13:17:13.831,306.9
08/06/2023 13:17:14.851,305.6
08/06/2023 13:17:15.871,306.9
08/06/2023 13:17:16.891,307.5
08/06/2023 13:17:17.912,305.0
08/06/2023 13:17:18.933,306.2
08/06/2023 13:17:19.950,305.6
08/06/2023 13:17:20.970,306.9
08/06/2023 13:17:21.989,305.6
08/06/2023 13:17:23.010,306.2
08/06/2023 13:17:25.052,306.9
08/06/2023 13:17:26.071,305.6
08/06/2023 13:17:27.090,306.9
08/06/2023 13:17:28.119,306.9
08/06/2023 13:17:29.132,305.6
08/06/2023 13:17:30.153,306.9
08/06/2023 13:17:31.170,305.6
08/06/2023 13:17:32.190,307.5
08/06/2023 13:17:33.211,306.2
08/06/2023 13:17:34.232,305.6
08/06/2023 13:17:36.272,307.5
08/06/2023 13:17:37.290,306.9
08/06/2023 13:17:43.410,306.2
08/06/2023 13:17:44.430,306.2
08/06/2023 13:17:50.551,307.5
08/06/2023 13:17:51.570,307.5
08/06/2023 13:17:52.590,304.4
08/06/2023 13:17:53.611,307.5
08/06/2023 13:17:54.631,306.9
08/06/2023 13:17:56.670,305.0
08/06/2023 13:17:57.697,307.5
08/06/2023 13:17:58.709,306.9
08/06/2023 13:18:00.750,306.2
08/06/2023 13:18:01.771,306.2
08/06/2023 13:18:04.831,307.5
08/06/2023 13:18:05.851,306.9
08/06/2023 13:18:07.892,305.0
08/06/2023 13:18:08.911,306.9
08/06/2023 13:18:09.930,306.9
08/06/2023 13:18:10.951,305.6
08/06/2023 13:18:11.971,306.2
08/06/2023 13:18:19.115,306.9
08/06/2023 13:18:20.132,305.6
08/06/2023 13:18:21.155,306.9
08/06/2023 13:18:22.169,305.0
08/06/2023 13:18:23.191,307.5
08/06/2023 13:18:24.211,305.6
08/06/2023 13:18:25.231,305.6
08/06/2023 13:18:26.251,306.9
08/06/2023 13:18:27.272,306.2
08/06/2023 13:18:29.311,305.6
08/06/2023 13:18:30.330,307.5
08/06/2023 13:18:31.351,306.9
08/06/2023 13:18:35.431,306.2
08/06/2023 13:18:36.451,306.2
08/06/2023 13:18:38.490,308.7
08/06/2023 13:18:39.511,306.9
08/06/2023 13:18:40.529,306.9
08/06/2023 13:18:46.653,305.6
08/06/2023 13:18:47.670,306.2
08/06/2023 13:18:49.711,307.5
08/06/2023 13:18:50.730,306.9
08/06/2023 13:18:53.790,306.2
08/06/2023 13:18:54.821,305.6
08/06/2023 13:18:55.833,306.9
08/06/2023 13:18:56.850,304.4
08/06/2023 13:18:57.870,304.4
08/06/2023 13:18:59.909,308.1
08/06/2023 13:19:00.931,306.9
08/06/2023 13:19:01.950,305.0
08/06/2023 13:19:02.970,306.2
08/06/2023 13:19:03.996,307.5
08/06/2023 13:19:05.011,306.9
08/06/2023 13:19:09.090,306.2
08/06/2023 13:19:10.110,306.9
08/06/2023 13:19:12.151,307.5
08/06/2023 13:19:13.182,306.2
08/06/2023 13:19:14.190,306.9
08/06/2023 13:19:17.252,307.5
08/06/2023 13:19:18.274,306.9
08/06/2023 13:19:20.310,306.2
08/06/2023 13:19:21.329,306.2
08/06/2023 13:19:22.351,305.0
08/06/2023 13:19:23.370,306.2
08/06/2023 13:19:24.390,306.2
08/06/2023 13:19:25.411,307.5
08/06/2023 13:19:26.431,306.2
08/06/2023 13:19:27.453,306.2
08/06/2023 13:19:35.612,307.5
08/06/2023 13:19:36.630,306.2
08/06/2023 13:19:37.650,306.9
08/06/2023 13:19:38.671,305.0
08/06/2023 13:19:39.691,305.0
08/06/2023 13:19:40.713,307.5
08/06/2023 13:19:41.731,306.9
08/06/2023 13:19:44.790,305.0
08/06/2023 13:19:45.810,307.5
08/06/2023 13:19:46.831,306.2
08/06/2023 13:19:47.852,306.9
08/06/2023 13:19:48.873,305.6
08/06/2023 13:19:49.891,307.5
08/06/2023 13:19:50.911,306.9
08/06/2023 13:19:52.950,305.0
08/06/2023 13:19:53.970,306.9
08/06/2023 13:19:54.990,305.0
08/06/2023 13:19:56.021,307.5
08/06/2023 13:19:57.032,307.5
08/06/2023 13:19:59.071,306.2
08/06/2023 13:20:00.091,307.5
08/06/2023 13:20:01.111,306.9
08/06/2023 13:20:03.150,305.6
08/06/2023 13:20:04.170,306.9
08/06/2023 13:20:05.191,308.1
08/06/2023 13:20:06.210,306.2
08/06/2023 13:20:07.235,306.9
08/06/2023 13:20:09.271,307.5
08/06/2023 13:20:10.291,307.5
08/06/2023 13:20:13.349,306.2
08/06/2023 13:20:14.370,305.6
08/06/2023 13:20:16.412,307.5
08/06/2023 13:20:17.433,305.0
08/06/2023 13:20:18.453,306.2
08/06/2023 13:20:19.471,305.6
08/06/2023 13:20:20.490,308.1
08/06/2023 13:20:21.510,305.6
08/06/2023 13:20:22.532,305.6
08/06/2023 13:20:23.551,306.9
08/06/2023 13:20:24.570,306.9
08/06/2023 13:20:27.631,305.6
08/06/2023 13:20:28.650,305.6
08/06/2023 13:20:29.671,307.5
08/06/2023 13:20:30.690,307.5
08/06/2023 13:20:31.710,306.2
08/06/2023 13:20:32.734,306.2
08/06/2023 13:20:34.771,307.5
08/06/2023 13:20:35.793,306.9
08/06/2023 13:20:36.810,305.6
08/06/2023 13:20:37.830,306.2
08/06/2023 13:20:40.891,307.5
08/06/2023 13:20:41.910,306.9
08/06/2023 13:20:42.930,305.0
08/06/2023 13:20:43.960,305.6
08/06/2023 13:20:45.990,308.1
08/06/2023 13:20:47.010,308.1
08/06/2023 13:20:48.041,306.9
08/06/2023 13:20:49.053,305.6
08/06/2023 13:20:50.070,305.6
08/06/2023 13:20:51.090,306.9
08/06/2023 13:20:52.109,306.9
08/06/2023 13:20:53.140,305.0
08/06/2023 13:20:54.152,307.5
08/06/2023 13:20:55.169,308.1
08/06/2023 13:20:58.230,306.2
08/06/2023 13:20:59.253,306.9
08/06/2023 13:21:00.274,305.6
08/06/2023 13:21:01.284,306.2
08/06/2023 13:21:05.349,306.9
08/06/2023 13:21:06.380,306.9
08/06/2023 13:21:11.480,305.0
08/06/2023 13:21:12.491,306.2
08/06/2023 13:21:13.511,307.5
08/06/2023 13:21:14.530,305.6
08/06/2023 13:21:15.550,305.6
08/06/2023 13:21:18.610,306.9
08/06/2023 13:21:19.630,306.2
08/06/2023 13:21:26.769,308.1
08/06/2023 13:21:27.792,306.2
08/06/2023 13:21:28.820,306.9
08/06/2023 13:21:29.847,308.7
08/06/2023 13:21:30.861,306.2
08/06/2023 13:21:31.880,307.5
08/06/2023 13:21:32.899,307.5
08/06/2023 13:21:34.940,305.0
08/06/2023 13:21:35.959,306.9
08/06/2023 13:21:36.980,307.5
08/06/2023 13:21:37.999,306.2
08/06/2023 13:21:39.021,307.5
08/06/2023 13:21:40.039,307.5
08/06/2023 13:21:41.066,305.0
08/06/2023 13:21:42.088,306.9
08/06/2023 13:21:43.100,308.1
08/06/2023 13:21:44.120,306.9
08/06/2023 13:21:45.141,306.2
08/06/2023 13:21:47.179,305.6
08/06/2023 13:21:48.200,306.9
08/06/2023 13:21:49.219,306.2
08/06/2023 13:21:50.239,307.5
08/06/2023 13:21:51.259,306.2
08/06/2023 13:21:52.280,306.2
08/06/2023 13:21:56.369,308.1
08/06/2023 13:21:57.380,305.6
08/06/2023 13:21:58.399,305.0
08/06/2023 13:21:59.420,307.5
08/06/2023 13:22:00.439,305.0
08/06/2023 13:22:01.460,306.2
08/06/2023 13:22:02.480,305.0
08/06/2023 13:22:03.502,306.2
08/06/2023 13:22:04.523,306.2
08/06/2023 13:22:11.660,305.0
08/06/2023 13:22:12.681,306.2
08/06/2023 13:22:13.699,306.9
08/06/2023 13:22:16.761,308.7
08/06/2023 13:22:17.782,308.7
08/06/2023 13:22:18.801,306.9
08/06/2023 13:22:19.819,306.9
08/06/2023 13:22:22.880,308.1
08/06/2023 13:22:23.901,306.2
08/06/2023 13:22:24.921,305.6
08/06/2023 13:22:25.940,308.1
08/06/2023 13:22:26.960,308.1
08/06/2023 13:22:27.979,306.9
08/06/2023 13:22:29.002,306.9
08/06/2023 13:22:37.142,308.1
08/06/2023 13:22:38.164,306.9
08/06/2023 13:22:39.182,305.6
08/06/2023 13:22:40.200,306.2
08/06/2023 13:22:44.280,307.5
08/06/2023 13:22:45.301,306.2
08/06/2023 13:22:46.319,308.1
08/06/2023 13:22:47.339,306.9
08/06/2023 13:22:48.374,305.6
08/06/2023 13:22:49.381,306.2
08/06/2023 13:22:53.460,306.9
08/06/2023 13:22:54.481,306.9
08/06/2023 13:22:58.559,305.0
08/06/2023 13:22:59.580,305.0
08/06/2023 13:23:00.600,306.9
08/06/2023 13:23:01.619,306.9
08/06/2023 13:23:04.680,305.6
08/06/2023 13:23:05.701,305.0
08/06/2023 13:23:09.780,308.1
08/06/2023 13:23:10.801,306.9
08/06/2023 13:23:11.819,306.9
08/06/2023 13:23:13.859,305.6
08/06/2023 13:23:14.881,306.2
08/06/2023 13:23:17.941,306.9
08/06/2023 13:23:18.967,306.9
08/06/2023 13:23:22.021,308.1
08/06/2023 13:23:23.041,307.5
08/06/2023 13:23:24.065,306.2
08/06/2023 13:23:25.082,308.1
08/06/2023 13:23:26.100,306.9
08/06/2023 13:23:27.129,306.9
08/06/2023 13:23:30.179,305.6
08/06/2023 13:23:31.200,305.0
08/06/2023 13:23:32.220,306.9
08/06/2023 13:23:33.239,306.2
08/06/2023 13:23:39.360,305.0
08/06/2023 13:23:40.380,306.9
08/06/2023 13:23:41.398,306.9
08/06/2023 13:23:43.444,305.6
08/06/2023 13:23:44.460,306.2
08/06/2023 13:23:45.479,305.0
08/06/2023 13:23:46.502,307.5
08/06/2023 13:23:47.522,307.5
08/06/2023 13:23:48.539,305.6
08/06/2023 13:23:49.560,306.2
08/06/2023 13:23:50.579,307.5
08/06/2023 13:23:51.599,306.2
08/06/2023 13:23:52.622,306.9
08/06/2023 13:23:54.660,304.4
08/06/2023 13:23:55.681,305.6
08/06/2023 13:23:56.699,307.5
08/06/2023 13:23:57.720,308.1
08/06/2023 13:23:58.741,305.6
08/06/2023 13:23:59.761,305.6
08/06/2023 13:24:00.781,306.9
08/06/2023 13:24:01.799,306.9
08/06/2023 13:24:09.959,305.6
08/06/2023 13:24:10.979,307.5
08/06/2023 13:24:12.000,306.2
08/06/2023 13:24:13.023,307.5
08/06/2023 13:24:14.043,307.5
08/06/2023 13:24:15.068,308.7
08/06/2023 13:24:16.079,306.9
08/06/2023 13:24:17.099,306.9
08/06/2023 13:24:19.140,305.6
08/06/2023 13:24:20.160,305.6
08/06/2023 13:24:23.222,306.9
08/06/2023 13:24:24.242,305.6
08/06/2023 13:24:25.259,306.9
08/06/2023 13:24:26.279,305.6
08/06/2023 13:24:27.299,305.6
08/06/2023 13:24:32.401,308.7
08/06/2023 13:24:33.429,307.5
08/06/2023 13:24:34.439,306.9
08/06/2023 13:24:35.460,305.0
08/06/2023 13:24:36.484,308.1
08/06/2023 13:24:37.500,306.2
08/06/2023 13:24:38.521,304.4
08/06/2023 13:24:39.539,304.4
08/06/2023 13:24:40.561,308.1
08/06/2023 13:24:41.580,308.1
08/06/2023 13:24:43.619,306.2
08/06/2023 13:24:44.640,302.5
08/06/2023 13:24:45.659,304.4
08/06/2023 13:24:46.683,307.5
08/06/2023 13:24:47.711,307.5
08/06/2023 13:24:48.719,305.6
08/06/2023 13:24:49.740,306.9
08/06/2023 13:24:50.760,306.9
08/06/2023 13:24:53.820,305.6
08/06/2023 13:24:54.840,305.6
08/06/2023 13:24:55.860,308.1
08/06/2023 13:24:56.879,306.2
08/06/2023 13:24:57.908,306.2
08/06/2023 13:24:59.939,307.5
08/06/2023 13:25:00.959,306.2
08/06/2023 13:25:01.979,306.9
08/06/2023 13:25:04.019,305.0
08/06/2023 13:25:05.041,305.6
08/06/2023 13:25:08.101,306.9
08/06/2023 13:25:09.120,306.9
08/06/2023 13:25:17.239,305.0
08/06/2023 13:25:18.259,306.2
08/06/2023 13:25:19.279,306.9
08/06/2023 13:25:20.302,304.4
08/06/2023 13:25:21.319,304.4
08/06/2023 13:25:22.342,310.0
08/06/2023 13:25:23.371,305.6
08/06/2023 13:25:24.379,307.5
08/06/2023 13:25:25.400,306.2
08/06/2023 13:25:26.420,302.5
08/06/2023 13:25:27.439,308.7
08/06/2023 13:25:28.459,306.9
08/06/2023 13:25:29.479,306.9
08/06/2023 13:25:30.500,310.0
08/06/2023 13:25:31.520,306.2
08/06/2023 13:25:32.540,306.2
08/06/2023 13:25:36.620,305.0
08/06/2023 13:25:37.640,310.0
08/06/2023 13:25:38.659,306.2
08/06/2023 13:25:39.679,308.1
08/06/2023 13:25:40.701,305.6
08/06/2023 13:25:41.727,305.0
08/06/2023 13:25:42.739,306.9
08/06/2023 13:25:43.759,306.2
08/06/2023 13:25:44.779,307.5
08/06/2023 13:25:45.799,306.9
08/06/2023 13:25:46.819,305.6
08/06/2023 13:25:47.840,307.5
08/06/2023 13:25:48.859,306.9
08/06/2023 13:25:50.901,305.0
08/06/2023 13:25:51.923,305.6
08/06/2023 13:25:53.959,308.1
08/06/2023 13:25:54.980,305.0
08/06/2023 13:25:55.999,306.9
08/06/2023 13:25:57.020,307.5
08/06/2023 13:25:59.060,308.1
08/06/2023 13:26:00.083,307.5
08/06/2023 13:26:01.113,306.2
08/06/2023 13:26:02.131,306.9
08/06/2023 13:26:04.161,307.5
08/06/2023 13:26:05.179,307.5
08/06/2023 13:26:06.200,306.2
08/06/2023 13:26:07.220,305.6
08/06/2023 13:26:11.300,307.5
08/06/2023 13:26:12.319,305.6
08/06/2023 13:26:13.343,305.6
08/06/2023 13:26:15.379,307.5
08/06/2023 13:26:16.399,306.2
08/06/2023 13:26:17.420,307.5
08/06/2023 13:26:18.438,305.6
08/06/2023 13:26:19.460,306.2
08/06/2023 13:26:21.500,307.5
08/06/2023 13:26:22.521,307.5
08/06/2023 13:26:23.541,306.2
08/06/2023 13:26:24.560,308.1
08/06/2023 13:26:25.579,305.6
08/06/2023 13:26:26.599,310.0
08/06/2023 13:26:27.620,306.2
08/06/2023 13:26:28.639,306.9
08/06/2023 13:26:29.659,305.6
08/06/2023 13:26:30.680,303.7
08/06/2023 13:26:31.699,306.2
08/06/2023 13:26:32.721,308.7
08/06/2023 13:26:33.738,308.7
08/06/2023 13:26:34.760,306.2
08/06/2023 13:26:35.778,306.9
08/06/2023 13:26:36.798,305.0
08/06/2023 13:26:37.819,305.0
08/06/2023 13:26:38.839,308.1
08/06/2023 13:26:39.859,305.6
08/06/2023 13:26:40.879,307.5
08/06/2023 13:26:41.899,306.2
08/06/2023 13:26:42.918,305.6
08/06/2023 13:26:44.961,309.4
08/06/2023 13:26:45.981,306.9
08/06/2023 13:26:46.999,306.9
08/06/2023 13:26:51.080,303.7
08/06/2023 13:26:52.099,306.2
08/06/2023 13:26:53.118,304.4
08/06/2023 13:26:54.147,306.9
08/06/2023 13:26:55.162,305.6
08/06/2023 13:26:56.181,307.5
08/06/2023 13:26:57.203,306.9
08/06/2023 13:26:58.221,305.6
08/06/2023 13:26:59.239,307.5
08/06/2023 13:27:00.259,308.1
08/06/2023 13:27:01.279,305.0
08/06/2023 13:27:02.299,307.5
08/06/2023 13:27:03.319,307.5
08/06/2023 13:27:04.339,306.2
08/06/2023 13:27:05.360,308.1
08/06/2023 13:27:06.379,305.6
08/06/2023 13:27:07.409,307.5
08/06/2023 13:27:08.421,307.5
08/06/2023 13:27:09.439,305.6
08/06/2023 13:27:10.461,306.9
08/06/2023 13:27:11.484,306.2
08/06/2023 13:27:13.520,305.0
08/06/2023 13:27:14.540,306.2
08/06/2023 13:27:15.551,307.5
08/06/2023 13:27:16.571,306.9
08/06/2023 13:27:18.616,305.0
08/06/2023 13:27:19.633,305.0
08/06/2023 13:27:20.651,306.2
08/06/2023 13:27:21.674,305.0
08/06/2023 13:27:22.684,305.0
08/06/2023 13:27:24.714,308.1
08/06/2023 13:27:25.724,307.5
08/06/2023 13:27:27.772,306.9
08/06/2023 13:27:28.787,305.0
08/06/2023 13:27:29.805,310.6
08/06/2023 13:27:30.819,305.0
08/06/2023 13:27:31.831,306.2
08/06/2023 13:27:32.852,305.6
08/06/2023 13:27:33.873,306.9
08/06/2023 13:27:34.890,306.9
08/06/2023 13:27:37.947,305.6
08/06/2023 13:27:38.956,307.5
08/06/2023 13:27:39.974,306.9
08/06/2023 13:27:41.996,306.2
08/06/2023 13:27:43.016,306.9
08/06/2023 13:27:44.035,305.6
08/06/2023 13:27:45.047,306.9
08/06/2023 13:27:46.066,307.5
08/06/2023 13:27:47.079,306.2
08/06/2023 13:27:48.098,305.6
08/06/2023 13:27:49.111,307.5
08/06/2023 13:27:50.132,306.9
08/06/2023 13:27:59.301,305.0
08/06/2023 13:28:00.314,308.7
08/06/2023 13:28:01.322,307.5
08/06/2023 13:28:02.337,305.6
08/06/2023 13:28:03.356,305.6
08/06/2023 13:28:04.376,307.5
08/06/2023 13:28:05.387,308.1
08/06/2023 13:28:06.397,306.2
08/06/2023 13:28:07.408,306.2
08/06/2023 13:28:08.419,308.1
08/06/2023 13:28:09.438,305.6
08/06/2023 13:28:10.452,305.6
08/06/2023 13:28:11.476,307.5
08/06/2023 13:28:12.486,305.6
08/06/2023 13:28:13.503,307.5
08/06/2023 13:28:14.514,307.5
08/06/2023 13:28:15.533,306.2
08/06/2023 13:28:16.556,306.9
08/06/2023 13:28:27.740,307.5
08/06/2023 13:28:28.753,308.7
08/06/2023 13:28:29.769,305.0
08/06/2023 13:28:30.781,307.5
08/06/2023 13:28:31.793,306.9
08/06/2023 13:28:33.828,306.2
08/06/2023 13:28:34.840,308.1
08/06/2023 13:28:35.850,305.6
08/06/2023 13:28:36.871,307.5
08/06/2023 13:28:37.884,307.5
08/06/2023 13:28:39.910,306.2
08/06/2023 13:28:40.929,306.9
08/06/2023 13:28:41.949,305.6
08/06/2023 13:28:42.972,306.9
08/06/2023 13:28:43.991,308.1
08/06/2023 13:28:45.010,308.1
08/06/2023 13:28:47.050,303.7
08/06/2023 13:28:48.064,306.2
08/06/2023 13:28:49.080,306.2
08/06/2023 13:28:50.097,307.5
08/06/2023 13:28:51.114,307.5
08/06/2023 13:28:57.213,305.6
08/06/2023 13:28:58.233,306.2
08/06/2023 13:29:00.272,307.5
08/06/2023 13:29:01.283,305.6
08/06/2023 13:29:02.304,305.6
08/06/2023 13:29:03.315,306.9
08/06/2023 13:29:04.329,306.9
08/06/2023 13:29:05.340,305.6
08/06/2023 13:29:06.362,305.6
08/06/2023 13:29:07.392,306.9
08/06/2023 13:29:08.402,306.9
08/06/2023 13:29:17.538,304.4
08/06/2023 13:29:18.564,306.2
08/06/2023 13:29:19.584,307.5
08/06/2023 13:29:20.604,306.2
08/06/2023 13:29:21.623,308.1
08/06/2023 13:29:22.634,306.2
08/06/2023 13:29:23.664,306.2
08/06/2023 13:29:28.730,308.1
08/06/2023 13:29:29.742,308.1
08/06/2023 13:29:30.762,306.9
08/06/2023 13:29:31.774,305.0
08/06/2023 13:29:32.795,305.6
08/06/2023 13:29:33.815,308.1
08/06/2023 13:29:34.824,305.0
08/06/2023 13:29:35.844,306.2
08/06/2023 13:29:36.855,306.2
08/06/2023 13:29:39.910,307.5
08/06/2023 13:29:40.920,307.5
08/06/2023 13:29:41.944,306.2
08/06/2023 13:29:42.960,306.2
08/06/2023 13:29:49.049,308.1
08/06/2023 13:29:50.069,305.6
08/06/2023 13:29:51.082,306.2
08/06/2023 13:29:53.115,306.9
08/06/2023 13:29:54.135,305.6
08/06/2023 13:29:55.148,305.6
08/06/2023 13:29:57.193,306.9
08/06/2023 13:29:58.215,307.5
08/06/2023 13:29:59.225,306.2
08/06/2023 13:30:00.236,305.6
08/06/2023 13:30:01.258,306.9
08/06/2023 13:30:02.278,306.9
08/06/2023 13:30:04.316,305.6
08/06/2023 13:30:05.333,307.5
08/06/2023 13:30:06.346,306.2
08/06/2023 13:30:07.366,306.2
08/06/2023 13:30:08.383,307.5
08/06/2023 13:30:09.393,307.5
08/06/2023 13:30:14.458,305.0
08/06/2023 13:30:15.470,306.9
08/06/2023 13:30:16.489,306.2
08/06/2023 13:30:18.520,305.6
08/06/2023 13:30:19.533,305.6
08/06/2023 13:30:20.544,307.5
08/06/2023 13:30:21.560,308.1
08/06/2023 13:30:27.658,305.0
08/06/2023 13:30:28.678,308.1
08/06/2023 13:30:29.708,306.2
08/06/2023 13:30:30.718,306.2
08/06/2023 13:30:32.748,305.0
08/06/2023 13:30:33.768,306.2
08/06/2023 13:30:34.780,306.9
08/06/2023 13:30:35.800,305.6
08/06/2023 13:30:36.820,306.9
08/06/2023 13:30:37.844,307.5
08/06/2023 13:30:38.854,306.2
08/06/2023 13:30:39.876,306.2
08/06/2023 13:30:40.894,307.5
08/06/2023 13:30:41.915,307.5
08/06/2023 13:30:42.928,306.2
08/06/2023 13:30:43.938,306.2
08/06/2023 13:30:46.978,308.1
08/06/2023 13:30:47.992,306.9
08/06/2023 13:30:49.012,306.9
08/06/2023 13:30:51.044,305.6
08/06/2023 13:30:52.063,306.2
08/06/2023 13:30:53.081,305.0
08/06/2023 13:30:54.089,309.4
08/06/2023 13:30:55.106,306.2
08/06/2023 13:30:56.115,305.0
08/06/2023 13:30:57.141,307.5
08/06/2023 13:30:58.156,306.9
08/06/2023 13:31:01.217,305.0
08/06/2023 13:31:02.227,306.9
08/06/2023 13:31:03.263,306.2
08/06/2023 13:31:10.378,305.6
08/06/2023 13:31:11.397,306.9
08/06/2023 13:31:12.409,305.6
08/06/2023 13:31:13.429,306.9
08/06/2023 13:31:14.441,308.1
08/06/2023 13:31:15.469,306.9
08/06/2023 13:31:16.479,306.2
08/06/2023 13:31:21.546,305.6
08/06/2023 13:31:22.558,305.6
08/06/2023 13:31:25.623,308.7
08/06/2023 13:31:26.635,306.9
08/06/2023 13:31:27.648,306.2
08/06/2023 13:31:29.688,305.6
08/06/2023 13:31:30.709,306.9
08/06/2023 13:31:31.720,305.0
08/06/2023 13:31:32.731,305.6
08/06/2023 13:31:33.749,307.5
08/06/2023 13:31:34.770,308.1
08/06/2023 13:31:35.781,305.6
08/06/2023 13:31:36.796,307.5
08/06/2023 13:31:37.812,307.5
08/06/2023 13:31:38.828,305.0
08/06/2023 13:31:39.841,306.9
08/06/2023 13:31:40.856,306.9
08/06/2023 13:31:43.902,305.0
08/06/2023 13:31:44.923,307.5
08/06/2023 13:31:45.940,308.1
08/06/2023 13:31:46.962,306.9
08/06/2023 13:31:47.971,306.2
08/06/2023 13:31:50.011,305.6
08/06/2023 13:31:51.030,305.6
08/06/2023 13:31:53.066,306.9
08/06/2023 13:31:54.084,306.9
08/06/2023 13:31:56.119,305.6
08/06/2023 13:31:57.132,306.9
08/06/2023 13:31:58.159,307.5
08/06/2023 13:31:59.177,306.2
08/06/2023 13:32:00.188,305.6
08/06/2023 13:32:05.266,304.4
08/06/2023 13:32:06.274,305.6
08/06/2023 13:32:07.285,305.6
08/06/2023 13:32:08.299,307.5
08/06/2023 13:32:09.311,307.5
08/06/2023 13:32:12.362,305.6
08/06/2023 13:32:13.381,306.9
08/06/2023 13:32:14.410,305.0
08/06/2023 13:32:15.420,305.6
08/06/2023 13:32:17.457,306.2
08/06/2023 13:32:18.477,306.9
08/06/2023 13:32:20.499,308.1
08/06/2023 13:32:21.515,305.6
08/06/2023 13:32:22.526,306.9
08/06/2023 13:32:23.540,305.6
08/06/2023 13:32:24.557,307.5
08/06/2023 13:32:25.575,305.6
08/06/2023 13:32:26.596,307.5
08/06/2023 13:32:27.610,306.9
08/06/2023 13:32:29.642,305.6
08/06/2023 13:32:30.655,305.6
08/06/2023 13:32:31.677,306.9
08/06/2023 13:32:32.690,306.9
08/06/2023 13:32:44.893,308.7
08/06/2023 13:32:45.913,307.5
08/06/2023 13:32:46.924,305.6
08/06/2023 13:32:47.944,307.5
08/06/2023 13:32:48.960,306.2
08/06/2023 13:32:49.995,306.9
08/06/2023 13:32:57.115,305.0
08/06/2023 13:32:58.124,305.6
08/06/2023 13:32:59.145,306.9
08/06/2023 13:33:00.165,307.5
08/06/2023 13:33:01.190,305.6
08/06/2023 13:33:02.204,305.6
08/06/2023 13:33:04.239,308.1
08/06/2023 13:33:05.249,305.6
08/06/2023 13:33:06.266,306.2
08/06/2023 13:33:08.296,307.5
08/06/2023 13:33:09.315,305.0
08/06/2023 13:33:10.330,306.9
08/06/2023 13:33:11.346,307.5
08/06/2023 13:33:12.367,305.6
08/06/2023 13:33:13.378,305.6
08/06/2023 13:33:17.456,306.9
08/06/2023 13:33:18.465,306.9
08/06/2023 13:33:20.504,305.6
08/06/2023 13:33:21.524,306.9
08/06/2023 13:33:22.543,306.9
08/06/2023 13:33:23.563,308.7
08/06/2023 13:33:24.582,306.2
08/06/2023 13:33:25.603,305.0
08/06/2023 13:33:26.618,307.5
08/06/2023 13:33:27.647,305.6
08/06/2023 13:33:28.661,307.5
08/06/2023 13:33:29.671,306.9
08/06/2023 13:33:31.713,305.0
08/06/2023 13:33:32.733,306.2
08/06/2023 13:33:33.752,306.9
08/06/2023 13:33:35.782,308.1
08/06/2023 13:33:36.807,306.9
08/06/2023 13:33:37.815,306.9
08/06/2023 13:33:52.045,304.4
08/06/2023 13:33:53.058,306.9
08/06/2023 13:33:54.068,306.9
08/06/2023 13:33:56.118,305.6
08/06/2023 13:33:57.139,305.0
08/06/2023 13:33:58.150,306.2
08/06/2023 13:33:59.173,307.5
08/06/2023 13:34:00.195,306.9
08/06/2023 13:34:02.230,306.2
08/06/2023 13:34:03.240,305.6
08/06/2023 13:34:11.348,308.1
08/06/2023 13:34:12.368,306.2
08/06/2023 13:34:13.389,305.6
08/06/2023 13:34:14.400,307.5
08/06/2023 13:34:15.422,306.2
08/06/2023 13:34:16.435,306.2
08/06/2023 13:34:21.517,308.1
08/06/2023 13:34:22.527,306.2
08/06/2023 13:34:23.542,306.2
08/06/2023 13:34:34.722,305.0
08/06/2023 13:34:35.737,306.2
08/06/2023 13:34:36.750,306.9
08/06/2023 13:34:44.891,307.5
08/06/2023 13:34:45.902,307.5
08/06/2023 13:34:48.936,305.6
08/06/2023 13:34:49.948,307.5
08/06/2023 13:34:50.965,307.5
08/06/2023 13:34:51.987,305.6
08/06/2023 13:34:53.007,306.2
08/06/2023 13:34:59.111,307.5
08/06/2023 13:35:00.131,306.9
08/06/2023 13:35:02.173,305.6
08/06/2023 13:35:03.193,305.6
08/06/2023 13:35:04.208,306.9
08/06/2023 13:35:05.219,307.5
