'EPIC MIG.PG.GS Log File

'Date,MIG.PG.GS
08/06/2023 02:02:37.195,19.00
08/06/2023 02:02:38.218,19.00
08/06/2023 02:02:39.224,19.00
08/06/2023 02:02:40.232,19.00
08/06/2023 02:02:41.241,19.00
08/06/2023 02:02:42.251,19.00
08/06/2023 02:02:43.261,19.00
08/06/2023 02:02:44.271,19.00
08/06/2023 02:02:45.279,19.00
08/06/2023 02:02:46.288,19.00
08/06/2023 02:02:47.311,19.00
08/06/2023 02:02:48.328,19.00
08/06/2023 02:02:49.334,19.00
08/06/2023 02:02:50.353,19.00
08/06/2023 02:02:51.362,19.00
08/06/2023 02:02:52.372,19.00
08/06/2023 02:02:53.383,19.00
08/06/2023 02:02:54.397,19.00
08/06/2023 02:02:55.416,19.00
08/06/2023 02:02:56.437,19.00
08/06/2023 02:02:57.444,19.00
08/06/2023 02:02:58.455,19.00
08/06/2023 02:02:59.461,19.00
08/06/2023 02:03:00.482,19.00
08/06/2023 02:03:01.494,19.00
08/06/2023 02:03:02.504,19.00
08/06/2023 02:03:03.513,19.00
08/06/2023 02:03:04.520,19.00
08/06/2023 02:03:05.533,19.00
08/06/2023 02:03:06.552,19.00
08/06/2023 02:03:07.560,19.00
08/06/2023 02:03:08.570,19.00
08/06/2023 02:03:09.581,19.00
08/06/2023 02:03:10.591,19.00
08/06/2023 02:03:11.602,19.00
08/06/2023 02:03:12.624,19.00
08/06/2023 02:03:13.646,19.00
08/06/2023 02:03:14.666,19.00
08/06/2023 02:03:15.686,19.00
08/06/2023 02:03:16.694,19.00
08/06/2023 02:03:17.704,19.00
08/06/2023 02:03:18.723,19.00
08/06/2023 02:03:19.733,19.00
08/06/2023 02:03:20.743,19.00
08/06/2023 02:03:21.752,19.00
08/06/2023 02:03:22.762,19.00
08/06/2023 02:03:23.776,19.00
08/06/2023 02:03:24.791,19.00
08/06/2023 02:03:25.804,19.00
08/06/2023 02:03:26.818,19.00
08/06/2023 02:03:27.838,19.00
08/06/2023 02:03:28.846,19.00
08/06/2023 02:03:29.855,19.00
08/06/2023 02:03:30.863,19.00
08/06/2023 02:03:31.873,19.00
08/06/2023 02:03:32.884,19.00
08/06/2023 02:03:33.893,19.00
08/06/2023 02:03:34.905,19.00
08/06/2023 02:03:35.915,19.00
08/06/2023 02:03:36.933,19.00
08/06/2023 02:03:37.941,19.00
08/06/2023 02:03:38.960,19.00
08/06/2023 02:03:39.971,19.00
08/06/2023 02:03:40.988,19.00
08/06/2023 02:03:41.994,19.00
08/06/2023 02:03:43.015,19.00
08/06/2023 02:03:44.026,19.00
08/06/2023 02:03:45.032,19.00
08/06/2023 02:03:46.040,19.00
08/06/2023 02:03:47.064,19.00
08/06/2023 02:03:48.081,19.00
08/06/2023 02:03:49.091,19.00
08/06/2023 02:03:50.105,19.00
08/06/2023 02:03:51.113,19.00
08/06/2023 02:03:52.126,19.00
08/06/2023 02:03:53.138,19.00
08/06/2023 02:03:54.153,19.00
08/06/2023 02:03:55.166,19.00
08/06/2023 02:03:56.172,19.00
08/06/2023 02:03:57.182,19.00
08/06/2023 02:03:58.189,19.00
08/06/2023 02:03:59.200,19.00
08/06/2023 02:04:00.207,19.00
08/06/2023 02:04:01.213,19.00
08/06/2023 02:04:02.223,19.00
08/06/2023 02:04:03.244,19.00
08/06/2023 02:04:04.252,19.00
08/06/2023 02:04:05.262,19.00
08/06/2023 02:04:06.271,19.00
08/06/2023 02:04:07.281,19.00
08/06/2023 02:04:08.287,19.00
08/06/2023 02:04:09.294,19.00
08/06/2023 02:04:10.310,19.00
08/06/2023 02:04:11.328,19.00
08/06/2023 02:04:12.345,19.00
08/06/2023 02:04:13.357,19.00
08/06/2023 02:04:14.377,19.00
08/06/2023 02:04:15.385,19.00
08/06/2023 02:04:16.392,19.00
08/06/2023 02:04:17.408,19.00
08/06/2023 02:04:18.433,19.00
08/06/2023 02:04:19.445,19.00
08/06/2023 02:04:20.453,19.00
08/06/2023 02:04:21.465,19.00
08/06/2023 02:04:22.477,19.00
08/06/2023 02:04:23.488,19.00
08/06/2023 02:04:24.512,19.00
08/06/2023 02:04:25.522,19.00
08/06/2023 02:04:26.529,19.00
08/06/2023 02:04:27.538,19.00
08/06/2023 02:04:28.558,19.00
08/06/2023 02:04:29.565,19.00
08/06/2023 02:04:30.575,19.00
08/06/2023 02:04:31.583,19.00
08/06/2023 02:04:32.591,19.00
08/06/2023 02:04:33.601,19.00
08/06/2023 02:04:34.621,19.00
08/06/2023 02:04:35.642,19.00
08/06/2023 02:04:36.652,19.00
08/06/2023 02:04:37.673,19.00
08/06/2023 02:04:38.688,19.00
08/06/2023 02:04:39.714,19.00
08/06/2023 02:04:40.723,19.00
08/06/2023 02:04:41.732,19.00
08/06/2023 02:04:42.742,19.00
08/06/2023 02:04:43.754,19.00
08/06/2023 02:04:44.763,19.00
08/06/2023 02:04:45.773,19.00
08/06/2023 02:04:46.796,19.00
08/06/2023 02:04:47.805,19.00
08/06/2023 02:04:48.817,19.00
08/06/2023 02:04:49.839,19.00
08/06/2023 02:04:50.864,19.00
08/06/2023 02:04:51.873,19.00
08/06/2023 02:04:52.882,19.00
08/06/2023 02:04:53.906,19.00
08/06/2023 02:04:54.929,19.00
08/06/2023 02:04:55.952,19.00
08/06/2023 02:04:56.971,19.00
08/06/2023 02:04:57.984,19.00
08/06/2023 02:04:59.010,19.00
08/06/2023 02:05:00.030,19.00
08/06/2023 02:05:01.040,19.00
08/06/2023 02:05:02.050,19.00
08/06/2023 02:05:03.072,19.00
08/06/2023 02:05:04.096,19.00
08/06/2023 02:05:05.118,19.00
08/06/2023 02:05:06.140,19.00
08/06/2023 02:05:07.165,19.00
08/06/2023 02:05:08.187,19.00
08/06/2023 02:05:09.205,19.00
08/06/2023 02:05:10.220,19.00
08/06/2023 02:05:11.250,19.00
08/06/2023 02:05:12.267,19.00
08/06/2023 02:05:13.288,19.00
08/06/2023 02:05:14.299,19.00
08/06/2023 02:05:15.308,19.00
08/06/2023 02:05:16.329,19.00
08/06/2023 02:05:17.360,19.00
08/06/2023 02:05:18.381,19.00
08/06/2023 02:05:19.406,19.00
08/06/2023 02:05:20.422,19.00
08/06/2023 02:05:21.439,19.00
08/06/2023 02:05:22.450,19.00
08/06/2023 02:05:23.473,19.00
08/06/2023 02:05:24.493,19.00
08/06/2023 02:05:25.504,19.00
08/06/2023 02:05:26.518,19.00
08/06/2023 02:05:27.538,19.00
08/06/2023 02:05:28.555,19.00
08/06/2023 02:05:29.564,19.00
08/06/2023 02:05:30.577,19.00
08/06/2023 02:05:31.587,19.00
08/06/2023 02:05:32.600,19.00
08/06/2023 02:05:33.610,19.00
08/06/2023 02:05:34.627,19.00
08/06/2023 02:05:35.635,19.00
08/06/2023 02:05:36.646,19.00
08/06/2023 02:05:37.661,19.00
08/06/2023 02:05:38.686,19.00
08/06/2023 02:05:39.699,19.00
08/06/2023 02:05:40.710,19.00
08/06/2023 02:05:41.736,19.00
08/06/2023 02:05:42.753,19.00
08/06/2023 02:05:43.774,19.00
08/06/2023 02:05:44.797,19.00
08/06/2023 02:05:45.805,19.00
08/06/2023 02:05:46.814,19.00
08/06/2023 02:05:47.826,19.00
08/06/2023 02:05:48.842,19.00
08/06/2023 02:05:49.874,19.00
08/06/2023 02:05:50.894,19.00
08/06/2023 02:05:51.912,19.00
08/06/2023 02:05:52.941,19.00
08/06/2023 02:05:53.955,19.00
08/06/2023 02:05:54.975,19.00
08/06/2023 02:05:55.987,19.00
08/06/2023 02:05:57.006,19.00
08/06/2023 02:05:58.038,19.00
08/06/2023 02:05:59.060,19.00
08/06/2023 02:06:00.081,19.00
08/06/2023 02:06:01.089,19.00
08/06/2023 02:06:02.115,19.00
08/06/2023 02:06:03.135,19.00
08/06/2023 02:06:04.145,19.00
08/06/2023 02:06:05.155,19.00
08/06/2023 02:06:06.166,19.00
08/06/2023 02:06:07.192,19.00
08/06/2023 02:06:08.218,19.00
08/06/2023 02:06:09.229,19.00
08/06/2023 02:06:10.240,19.00
08/06/2023 02:06:11.260,19.00
08/06/2023 02:06:12.278,19.00
08/06/2023 02:06:13.291,19.00
08/06/2023 02:06:14.314,19.00
08/06/2023 02:06:15.325,19.00
08/06/2023 02:06:16.347,19.00
08/06/2023 02:06:17.375,19.00
08/06/2023 02:06:18.389,19.00
08/06/2023 02:06:19.409,19.00
08/06/2023 02:06:20.417,19.00
08/06/2023 02:06:21.427,19.00
08/06/2023 02:06:22.440,19.00
08/06/2023 02:06:23.450,19.00
08/06/2023 02:06:24.462,19.00
08/06/2023 02:06:25.473,19.00
08/06/2023 02:06:26.495,19.00
08/06/2023 02:06:27.520,19.00
08/06/2023 02:06:28.549,19.00
08/06/2023 02:06:29.573,19.00
08/06/2023 02:06:30.583,19.00
08/06/2023 02:06:31.592,19.00
08/06/2023 02:06:32.608,19.00
08/06/2023 02:06:33.638,19.00
08/06/2023 02:06:34.656,19.00
08/06/2023 02:06:35.665,19.00
08/06/2023 02:06:36.686,19.00
08/06/2023 02:06:37.709,19.00
08/06/2023 02:06:38.735,19.00
08/06/2023 02:06:39.756,19.00
08/06/2023 02:06:40.775,19.00
08/06/2023 02:06:41.794,19.00
08/06/2023 02:06:42.827,19.00
08/06/2023 02:06:43.839,19.00
08/06/2023 02:06:44.862,19.00
08/06/2023 02:06:45.872,19.00
08/06/2023 02:06:46.880,19.00
08/06/2023 02:06:47.890,19.00
08/06/2023 02:06:48.901,19.00
08/06/2023 02:06:49.914,19.00
08/06/2023 02:06:50.922,19.00
08/06/2023 02:06:51.933,19.00
08/06/2023 02:06:52.944,19.00
08/06/2023 02:06:53.966,19.00
08/06/2023 02:06:54.976,19.00
08/06/2023 02:06:55.989,19.00
08/06/2023 02:06:57.001,19.00
08/06/2023 02:06:58.015,19.00
08/06/2023 02:06:59.026,19.00
08/06/2023 02:07:00.037,19.00
08/06/2023 02:07:01.049,19.00
08/06/2023 02:07:02.058,19.00
08/06/2023 02:07:03.071,19.00
08/06/2023 02:07:04.094,19.00
08/06/2023 02:07:05.118,19.00
08/06/2023 02:07:06.134,19.00
08/06/2023 02:07:07.144,19.00
08/06/2023 02:07:08.160,19.00
08/06/2023 02:07:09.177,19.00
08/06/2023 02:07:10.186,19.00
08/06/2023 02:07:11.207,19.00
08/06/2023 02:07:12.217,19.00
08/06/2023 02:07:13.242,19.00
08/06/2023 02:07:14.264,19.00
08/06/2023 02:07:15.285,19.00
08/06/2023 02:07:16.301,19.00
08/06/2023 02:07:17.309,19.00
08/06/2023 02:07:18.331,19.00
08/06/2023 02:07:19.342,19.00
08/06/2023 02:07:20.365,19.00
08/06/2023 02:07:21.389,19.00
08/06/2023 02:07:22.399,19.00
08/06/2023 02:07:23.407,19.00
08/06/2023 02:07:24.416,19.00
08/06/2023 02:07:25.428,19.00
08/06/2023 02:07:26.453,19.00
08/06/2023 02:07:27.474,19.00
08/06/2023 02:07:28.487,19.00
08/06/2023 02:07:29.507,19.00
08/06/2023 02:07:30.532,19.00
08/06/2023 02:07:31.549,19.00
08/06/2023 02:07:32.565,19.00
08/06/2023 02:07:33.573,19.00
08/06/2023 02:07:34.596,19.00
08/06/2023 02:07:35.614,19.00
08/06/2023 02:07:36.628,19.00
08/06/2023 02:07:37.636,19.00
08/06/2023 02:07:38.659,19.00
08/06/2023 02:07:39.678,19.00
08/06/2023 02:07:40.699,19.00
08/06/2023 02:07:41.721,19.00
08/06/2023 02:07:42.734,19.00
08/06/2023 02:07:43.755,19.00
08/06/2023 02:07:44.780,19.00
08/06/2023 02:07:45.791,19.00
08/06/2023 02:07:46.814,19.00
08/06/2023 02:07:47.833,19.00
08/06/2023 02:07:48.858,19.00
08/06/2023 02:07:49.889,19.00
08/06/2023 02:07:50.903,19.00
08/06/2023 02:07:51.924,19.00
08/06/2023 02:07:52.941,19.00
08/06/2023 02:07:53.968,19.00
08/06/2023 02:07:54.984,19.00
08/06/2023 02:07:55.997,19.00
08/06/2023 02:07:57.006,19.00
08/06/2023 02:07:58.015,19.00
08/06/2023 02:07:59.033,19.00
08/06/2023 02:08:00.057,19.00
08/06/2023 02:08:01.079,19.00
08/06/2023 02:08:02.097,19.00
08/06/2023 02:08:03.109,19.00
08/06/2023 02:08:04.118,19.00
08/06/2023 02:08:05.129,19.00
08/06/2023 02:08:06.147,19.00
08/06/2023 02:08:07.169,19.00
08/06/2023 02:08:08.181,19.00
08/06/2023 02:08:09.193,19.00
08/06/2023 02:08:10.213,19.00
08/06/2023 02:08:11.236,19.00
08/06/2023 02:08:12.255,19.00
08/06/2023 02:08:13.278,19.00
08/06/2023 02:08:14.293,19.00
08/06/2023 02:08:15.307,19.00
08/06/2023 02:08:16.329,19.00
08/06/2023 02:08:17.352,19.00
08/06/2023 02:08:18.366,19.00
08/06/2023 02:08:19.375,19.00
08/06/2023 02:08:20.385,19.00
08/06/2023 02:08:21.409,19.00
08/06/2023 02:08:22.440,19.00
08/06/2023 02:08:23.458,19.00
08/06/2023 02:08:24.478,19.00
08/06/2023 02:08:25.501,19.00
08/06/2023 02:08:26.533,19.00
08/06/2023 02:08:27.550,19.00
08/06/2023 02:08:28.565,19.00
08/06/2023 02:08:29.587,19.00
08/06/2023 02:08:30.596,19.00
08/06/2023 02:08:31.621,19.00
08/06/2023 02:08:32.644,19.00
08/06/2023 02:08:33.672,19.00
08/06/2023 02:08:34.689,19.00
08/06/2023 02:08:35.713,19.00
08/06/2023 02:08:36.723,19.00
08/06/2023 02:08:37.741,19.00
08/06/2023 02:08:38.768,19.00
08/06/2023 02:08:39.782,19.00
08/06/2023 02:08:40.793,19.00
08/06/2023 02:08:41.803,19.00
08/06/2023 02:08:42.815,19.00
08/06/2023 02:08:43.835,19.00
08/06/2023 02:08:44.856,19.00
08/06/2023 02:08:45.867,19.00
08/06/2023 02:08:46.886,19.00
08/06/2023 02:08:47.894,19.00
08/06/2023 02:08:48.909,19.00
08/06/2023 02:08:49.921,19.00
08/06/2023 02:08:50.944,19.00
08/06/2023 02:08:51.954,19.00
08/06/2023 02:08:52.975,19.00
08/06/2023 02:08:53.996,19.00
08/06/2023 02:08:55.021,19.00
08/06/2023 02:08:56.040,19.00
08/06/2023 02:08:57.064,19.00
08/06/2023 02:08:58.088,19.00
08/06/2023 02:08:59.100,19.00
08/06/2023 02:09:00.120,19.00
08/06/2023 02:09:01.133,19.00
08/06/2023 02:09:02.145,19.00
08/06/2023 02:09:03.165,19.00
08/06/2023 02:09:04.178,19.00
08/06/2023 02:09:05.200,19.00
08/06/2023 02:09:06.214,19.00
08/06/2023 02:09:07.233,19.00
08/06/2023 02:09:08.248,19.00
08/06/2023 02:09:09.270,19.00
08/06/2023 02:09:10.281,19.00
08/06/2023 02:09:11.290,19.00
08/06/2023 02:09:12.299,19.00
08/06/2023 02:09:13.316,19.00
08/06/2023 02:09:14.339,19.00
08/06/2023 02:09:15.350,19.00
08/06/2023 02:09:16.370,19.00
08/06/2023 02:09:17.381,19.00
08/06/2023 02:09:18.403,19.00
08/06/2023 02:09:19.426,19.00
08/06/2023 02:09:20.438,19.00
08/06/2023 02:09:21.453,19.00
08/06/2023 02:09:22.469,19.00
08/06/2023 02:09:23.478,19.00
08/06/2023 02:09:24.499,19.00
08/06/2023 02:09:25.520,19.00
08/06/2023 02:09:26.531,19.00
08/06/2023 02:09:27.540,19.00
08/06/2023 02:09:28.549,19.00
08/06/2023 02:09:29.562,19.00
08/06/2023 02:09:30.571,19.00
08/06/2023 02:09:31.593,19.00
08/06/2023 02:09:32.603,19.00
08/06/2023 02:09:33.618,19.00
08/06/2023 02:09:34.638,19.00
08/06/2023 02:09:35.648,19.00
08/06/2023 02:09:36.663,19.00
08/06/2023 02:09:37.683,19.00
08/06/2023 02:09:38.706,19.00
08/06/2023 02:09:39.715,19.00
08/06/2023 02:09:40.729,19.00
08/06/2023 02:09:41.740,19.00
08/06/2023 02:09:42.748,19.00
08/06/2023 02:09:43.760,19.00
08/06/2023 02:09:44.770,19.00
08/06/2023 02:09:45.789,19.00
08/06/2023 02:09:46.806,19.00
08/06/2023 02:09:47.818,19.00
08/06/2023 02:09:48.825,19.00
08/06/2023 02:09:49.847,19.00
08/06/2023 02:09:50.871,19.00
08/06/2023 02:09:51.879,19.00
08/06/2023 02:09:52.897,19.00
08/06/2023 02:09:53.905,19.00
08/06/2023 02:09:54.914,19.00
08/06/2023 02:09:55.923,19.00
08/06/2023 02:09:56.944,19.00
08/06/2023 02:09:57.967,19.00
08/06/2023 02:09:58.978,19.00
08/06/2023 02:10:00.003,19.00
08/06/2023 02:10:01.022,19.00
08/06/2023 02:10:02.044,19.00
08/06/2023 02:10:03.059,19.00
08/06/2023 02:10:04.070,19.00
08/06/2023 02:10:05.092,19.00
08/06/2023 02:10:06.112,19.00
08/06/2023 02:10:07.136,19.00
08/06/2023 02:10:08.151,19.00
08/06/2023 02:10:09.161,19.00
08/06/2023 02:10:10.175,19.00
08/06/2023 02:10:11.196,19.00
08/06/2023 02:10:12.206,19.00
08/06/2023 02:10:13.218,19.00
08/06/2023 02:10:14.242,19.00
08/06/2023 02:10:15.267,19.00
08/06/2023 02:10:16.287,19.00
08/06/2023 02:10:17.297,19.00
08/06/2023 02:10:18.309,19.00
08/06/2023 02:10:19.331,19.00
08/06/2023 02:10:20.355,19.00
08/06/2023 02:10:21.363,19.00
08/06/2023 02:10:22.386,19.00
08/06/2023 02:10:23.397,19.00
08/06/2023 02:10:24.408,19.00
08/06/2023 02:10:25.428,19.00
08/06/2023 02:10:26.440,19.00
08/06/2023 02:10:27.460,19.00
08/06/2023 02:10:28.469,19.00
08/06/2023 02:10:29.491,19.00
08/06/2023 02:10:30.506,19.00
08/06/2023 02:10:31.518,19.00
08/06/2023 02:10:32.542,19.00
08/06/2023 02:10:33.554,19.00
08/06/2023 02:10:34.563,19.00
08/06/2023 02:10:35.583,19.00
08/06/2023 02:10:36.606,19.00
08/06/2023 02:10:37.621,19.00
08/06/2023 02:10:38.630,19.00
08/06/2023 02:10:39.641,19.00
08/06/2023 02:10:40.664,19.00
08/06/2023 02:10:41.676,19.00
08/06/2023 02:10:42.686,19.00
08/06/2023 02:10:43.713,19.00
08/06/2023 02:10:44.734,19.00
08/06/2023 02:10:45.754,19.00
08/06/2023 02:10:46.768,19.00
08/06/2023 02:10:47.776,19.00
08/06/2023 02:10:48.786,19.00
08/06/2023 02:10:49.802,19.00
08/06/2023 02:10:50.824,19.00
08/06/2023 02:10:51.837,19.00
08/06/2023 02:10:52.856,19.00
08/06/2023 02:10:53.878,19.00
08/06/2023 02:10:54.893,19.00
08/06/2023 02:10:55.906,19.00
08/06/2023 02:10:56.914,19.00
08/06/2023 02:10:57.924,19.00
08/06/2023 02:10:58.948,19.00
08/06/2023 02:10:59.974,19.00
08/06/2023 02:11:00.997,19.00
08/06/2023 02:11:02.020,19.00
08/06/2023 02:11:03.034,19.00
08/06/2023 02:11:04.043,19.00
08/06/2023 02:11:05.053,19.00
08/06/2023 02:11:06.064,19.00
08/06/2023 02:11:07.075,19.00
08/06/2023 02:11:08.094,19.00
08/06/2023 02:11:09.108,19.00
08/06/2023 02:11:10.133,19.00
08/06/2023 02:11:11.157,19.00
08/06/2023 02:11:12.179,19.00
08/06/2023 02:11:13.202,19.00
08/06/2023 02:11:14.211,19.00
08/06/2023 02:11:15.233,19.00
08/06/2023 02:11:16.252,19.00
08/06/2023 02:11:17.262,19.00
08/06/2023 02:11:18.286,19.00
08/06/2023 02:11:19.296,19.00
08/06/2023 02:11:20.316,19.00
08/06/2023 02:11:21.330,19.00
08/06/2023 02:11:22.352,19.00
08/06/2023 02:11:23.375,19.00
08/06/2023 02:11:24.388,19.00
08/06/2023 02:11:25.399,19.00
08/06/2023 02:11:26.408,19.00
08/06/2023 02:11:27.427,19.00
08/06/2023 02:11:28.437,19.00
08/06/2023 02:11:29.450,19.00
08/06/2023 02:11:30.472,19.00
08/06/2023 02:11:31.480,19.00
08/06/2023 02:11:32.502,19.00
08/06/2023 02:11:33.513,19.00
08/06/2023 02:11:34.521,19.00
08/06/2023 02:11:35.544,19.00
08/06/2023 02:11:36.574,19.00
08/06/2023 02:11:37.584,19.00
08/06/2023 02:11:38.604,19.00
08/06/2023 02:11:39.625,19.00
08/06/2023 02:11:40.640,19.00
08/06/2023 02:11:41.653,19.00
08/06/2023 02:11:42.662,19.00
08/06/2023 02:11:43.674,19.00
08/06/2023 02:11:44.686,19.00
08/06/2023 02:11:45.699,19.00
08/06/2023 02:11:46.710,19.00
08/06/2023 02:11:47.736,19.00
08/06/2023 02:11:48.759,19.00
08/06/2023 02:11:49.781,19.00
08/06/2023 02:11:50.792,19.00
08/06/2023 02:11:51.802,19.00
08/06/2023 02:11:52.823,19.00
08/06/2023 02:11:53.844,19.00
08/06/2023 02:11:54.854,19.00
08/06/2023 02:11:55.878,19.00
08/06/2023 02:11:56.899,19.00
08/06/2023 02:11:57.912,19.00
08/06/2023 02:11:58.934,19.00
08/06/2023 02:11:59.946,19.00
08/06/2023 02:12:00.967,19.00
08/06/2023 02:12:01.989,19.00
08/06/2023 02:12:03.012,19.00
08/06/2023 02:12:04.021,19.00
08/06/2023 02:12:05.040,19.00
08/06/2023 02:12:06.057,19.00
08/06/2023 02:12:07.079,19.00
08/06/2023 02:12:08.096,19.00
08/06/2023 02:12:09.121,19.00
08/06/2023 02:12:10.129,19.00
08/06/2023 02:12:11.149,19.00
08/06/2023 02:12:12.158,19.00
08/06/2023 02:12:13.167,19.00
08/06/2023 02:12:14.180,19.00
08/06/2023 02:12:15.199,19.00
08/06/2023 02:12:16.210,19.00
08/06/2023 02:12:17.228,19.00
08/06/2023 02:12:18.242,19.00
08/06/2023 02:12:19.253,19.00
08/06/2023 02:12:20.263,19.00
08/06/2023 02:12:21.277,19.00
08/06/2023 02:12:22.322,19.00
08/06/2023 02:12:23.342,19.00
08/06/2023 02:12:24.354,19.00
08/06/2023 02:12:25.376,19.00
08/06/2023 02:12:26.386,19.00
08/06/2023 02:12:27.396,19.00
08/06/2023 02:12:28.419,19.00
08/06/2023 02:12:29.441,19.00
08/06/2023 02:12:30.450,19.00
08/06/2023 02:12:31.461,19.00
08/06/2023 02:12:32.484,19.00
08/06/2023 02:12:33.510,19.00
08/06/2023 02:12:34.518,19.00
08/06/2023 02:12:35.533,19.00
08/06/2023 02:12:36.554,19.00
08/06/2023 02:12:37.563,19.00
08/06/2023 02:12:38.574,19.00
08/06/2023 02:12:39.597,19.00
08/06/2023 02:12:40.606,19.00
08/06/2023 02:12:41.628,19.00
08/06/2023 02:12:42.646,19.00
08/06/2023 02:12:43.657,19.00
08/06/2023 02:12:44.684,19.00
08/06/2023 02:12:45.718,19.00
08/06/2023 02:12:46.742,19.00
08/06/2023 02:12:47.764,19.00
08/06/2023 02:12:48.786,19.00
08/06/2023 02:12:49.796,19.00
08/06/2023 02:12:50.806,19.00
08/06/2023 02:12:51.814,19.00
08/06/2023 02:12:52.824,19.00
08/06/2023 02:12:53.835,19.00
08/06/2023 02:12:54.848,19.00
08/06/2023 02:12:55.863,19.00
08/06/2023 02:12:56.877,19.00
08/06/2023 02:12:57.903,19.00
08/06/2023 02:12:58.917,19.00
08/06/2023 02:12:59.939,19.00
08/06/2023 02:13:00.959,19.00
08/06/2023 02:13:01.975,19.00
08/06/2023 02:13:02.986,19.00
08/06/2023 02:13:04.008,19.00
08/06/2023 02:13:05.031,19.00
08/06/2023 02:13:06.040,19.00
08/06/2023 02:13:07.049,19.00
08/06/2023 02:13:08.058,19.00
08/06/2023 02:13:09.080,19.00
08/06/2023 02:13:10.101,19.00
08/06/2023 02:13:11.115,19.00
08/06/2023 02:13:12.139,19.00
08/06/2023 02:13:13.164,19.00
08/06/2023 02:13:14.184,19.00
08/06/2023 02:13:15.204,19.00
08/06/2023 02:13:16.214,19.00
08/06/2023 02:13:17.223,19.00
08/06/2023 02:13:18.246,19.00
08/06/2023 02:13:19.261,19.00
08/06/2023 02:13:20.284,19.00
08/06/2023 02:13:21.306,19.00
08/06/2023 02:13:22.314,19.00
08/06/2023 02:13:23.325,19.00
08/06/2023 02:13:24.341,19.00
08/06/2023 02:13:25.352,19.00
08/06/2023 02:13:26.370,19.00
08/06/2023 02:13:27.381,19.00
08/06/2023 02:13:28.406,19.00
08/06/2023 02:13:29.417,19.00
08/06/2023 02:13:30.429,19.00
08/06/2023 02:13:31.441,19.00
08/06/2023 02:13:32.464,19.00
08/06/2023 02:13:33.483,19.00
08/06/2023 02:13:34.501,19.00
08/06/2023 02:13:35.521,19.00
08/06/2023 02:13:36.549,19.00
08/06/2023 02:13:37.568,19.00
08/06/2023 02:13:38.590,19.00
08/06/2023 02:13:39.611,19.00
08/06/2023 02:13:40.623,19.00
08/06/2023 02:13:41.646,19.00
08/06/2023 02:13:42.658,19.00
08/06/2023 02:13:43.677,19.00
08/06/2023 02:13:44.688,19.00
08/06/2023 02:13:45.698,19.00
08/06/2023 02:13:46.706,19.00
08/06/2023 02:13:47.725,19.00
08/06/2023 02:13:48.744,19.00
08/06/2023 02:13:49.766,19.00
08/06/2023 02:13:50.801,19.00
08/06/2023 02:13:51.816,19.00
08/06/2023 02:13:52.827,19.00
08/06/2023 02:13:53.852,19.00
08/06/2023 02:13:54.876,19.00
08/06/2023 02:13:55.885,19.00
08/06/2023 02:13:56.906,19.00
08/06/2023 02:13:57.928,19.00
08/06/2023 02:13:58.946,19.00
08/06/2023 02:13:59.964,19.00
08/06/2023 02:14:00.973,19.00
08/06/2023 02:14:01.996,19.00
08/06/2023 02:14:03.018,19.00
08/06/2023 02:14:04.042,19.00
08/06/2023 02:14:05.067,19.00
08/06/2023 02:14:06.090,19.00
08/06/2023 02:14:07.108,19.00
08/06/2023 02:14:08.118,19.00
08/06/2023 02:14:09.127,19.00
08/06/2023 02:14:10.149,19.00
08/06/2023 02:14:11.160,19.00
08/06/2023 02:14:12.181,19.00
08/06/2023 02:14:13.191,19.00
08/06/2023 02:14:14.213,19.00
08/06/2023 02:14:15.250,19.00
08/06/2023 02:14:16.273,19.00
08/06/2023 02:14:17.289,19.00
08/06/2023 02:14:18.312,19.00
08/06/2023 02:14:19.331,19.00
08/06/2023 02:14:20.340,19.00
08/06/2023 02:14:21.361,19.00
08/06/2023 02:14:22.370,19.00
08/06/2023 02:14:23.381,19.00
08/06/2023 02:14:24.393,19.00
08/06/2023 02:14:25.402,19.00
08/06/2023 02:14:26.411,19.00
08/06/2023 02:14:27.435,19.00
08/06/2023 02:14:28.444,19.00
08/06/2023 02:14:29.454,19.00
08/06/2023 02:14:30.470,19.00
08/06/2023 02:14:31.493,19.00
08/06/2023 02:14:32.514,19.00
08/06/2023 02:14:33.523,19.00
08/06/2023 02:14:34.545,19.00
08/06/2023 02:14:35.567,19.00
08/06/2023 02:14:36.575,19.00
08/06/2023 02:14:37.588,19.00
08/06/2023 02:14:38.597,19.00
08/06/2023 02:14:39.605,19.00
08/06/2023 02:14:40.630,19.00
08/06/2023 02:14:41.653,19.00
08/06/2023 02:14:42.677,19.00
08/06/2023 02:14:43.702,19.00
08/06/2023 02:14:44.724,19.00
08/06/2023 02:14:45.744,19.00
08/06/2023 02:14:46.768,19.00
08/06/2023 02:14:47.792,19.00
08/06/2023 02:14:48.802,19.00
08/06/2023 02:14:49.826,19.00
08/06/2023 02:14:50.838,19.00
08/06/2023 02:14:51.849,19.00
08/06/2023 02:14:52.871,19.00
08/06/2023 02:14:53.892,19.00
08/06/2023 02:14:54.900,19.00
08/06/2023 02:14:55.924,19.00
08/06/2023 02:14:56.949,19.00
08/06/2023 02:14:57.967,19.00
08/06/2023 02:14:58.981,19.00
08/06/2023 02:15:00.002,19.00
08/06/2023 02:15:01.014,19.00
08/06/2023 02:15:02.030,19.00
08/06/2023 02:15:03.050,19.00
