'EPIC GC IGd.PG.MV Log File

'Date,GC IGd.PG.MV
08/06/2023 02:20:27.251,3.20E-08
08/06/2023 02:20:28.263,3.20E-08
08/06/2023 02:20:29.272,3.20E-08
08/06/2023 02:20:30.288,3.20E-08
08/06/2023 02:20:31.304,3.20E-08
08/06/2023 02:20:32.325,3.20E-08
08/06/2023 02:20:33.340,3.20E-08
08/06/2023 02:20:34.362,3.20E-08
08/06/2023 02:20:35.371,3.30E-08
08/06/2023 02:20:36.384,3.30E-08
08/06/2023 02:20:37.394,3.30E-08
08/06/2023 02:20:38.411,3.30E-08
08/06/2023 02:20:39.433,3.30E-08
08/06/2023 02:20:40.475,3.30E-08
08/06/2023 02:20:41.496,3.30E-08
08/06/2023 02:20:42.525,3.30E-08
08/06/2023 02:20:43.539,3.30E-08
08/06/2023 02:20:44.561,3.30E-08
08/06/2023 02:20:45.581,3.40E-08
08/06/2023 02:20:46.603,3.40E-08
08/06/2023 02:20:47.613,3.40E-08
08/06/2023 02:20:48.636,3.40E-08
08/06/2023 02:20:49.643,3.40E-08
08/06/2023 02:20:50.661,3.40E-08
08/06/2023 02:20:51.684,3.40E-08
08/06/2023 02:20:52.694,3.40E-08
08/06/2023 02:20:53.718,3.50E-08
08/06/2023 02:20:54.736,3.50E-08
08/06/2023 02:20:55.761,3.50E-08
08/06/2023 02:20:56.781,3.50E-08
08/06/2023 02:20:57.800,3.50E-08
08/06/2023 02:20:58.809,3.50E-08
08/06/2023 02:20:59.819,3.50E-08
08/06/2023 02:21:00.839,3.50E-08
08/06/2023 02:21:01.850,3.50E-08
08/06/2023 02:21:02.859,3.50E-08
08/06/2023 02:21:03.877,3.50E-08
08/06/2023 02:21:04.890,3.50E-08
08/06/2023 02:21:05.897,3.60E-08
08/06/2023 02:21:06.916,3.60E-08
08/06/2023 02:21:07.925,3.60E-08
08/06/2023 02:21:08.950,3.60E-08
08/06/2023 02:21:09.961,3.60E-08
08/06/2023 02:21:10.971,3.70E-08
08/06/2023 02:21:11.995,3.70E-08
08/06/2023 02:21:13.007,3.70E-08
08/06/2023 02:21:14.032,3.70E-08
08/06/2023 02:21:15.053,3.70E-08
08/06/2023 02:21:16.075,3.70E-08
08/06/2023 02:21:17.086,3.70E-08
08/06/2023 02:21:18.096,3.70E-08
08/06/2023 02:21:19.111,3.70E-08
08/06/2023 02:21:20.127,3.80E-08
08/06/2023 02:21:21.146,3.80E-08
08/06/2023 02:21:22.166,3.80E-08
08/06/2023 02:21:23.192,3.80E-08
08/06/2023 02:21:24.215,3.80E-08
08/06/2023 02:21:25.235,3.80E-08
08/06/2023 02:21:26.253,3.80E-08
08/06/2023 02:21:27.263,3.80E-08
08/06/2023 02:21:28.275,3.80E-08
08/06/2023 02:21:29.285,3.80E-08
08/06/2023 02:21:30.295,3.80E-08
08/06/2023 02:21:31.318,3.80E-08
08/06/2023 02:21:32.342,3.90E-08
08/06/2023 02:21:33.356,3.90E-08
08/06/2023 02:21:34.377,3.90E-08
08/06/2023 02:21:35.397,4.00E-08
08/06/2023 02:21:36.407,4.00E-08
08/06/2023 02:21:37.435,4.00E-08
08/06/2023 02:21:38.454,4.00E-08
08/06/2023 02:21:39.464,4.00E-08
08/06/2023 02:21:40.472,4.00E-08
08/06/2023 02:21:41.485,4.00E-08
08/06/2023 02:21:42.508,4.10E-08
08/06/2023 02:21:43.519,4.10E-08
08/06/2023 02:21:44.539,4.10E-08
08/06/2023 02:21:45.561,4.10E-08
08/06/2023 02:21:46.577,4.10E-08
08/06/2023 02:21:47.587,4.10E-08
08/06/2023 02:21:48.605,4.10E-08
08/06/2023 02:21:49.640,4.10E-08
08/06/2023 02:21:50.655,4.20E-08
08/06/2023 02:21:51.672,4.20E-08
08/06/2023 02:21:52.695,4.20E-08
08/06/2023 02:21:53.704,4.20E-08
08/06/2023 02:21:54.736,4.20E-08
08/06/2023 02:21:55.749,4.30E-08
08/06/2023 02:21:56.760,4.30E-08
08/06/2023 02:21:57.780,4.30E-08
08/06/2023 02:21:58.796,4.30E-08
08/06/2023 02:21:59.816,4.30E-08
08/06/2023 02:22:00.836,4.40E-08
08/06/2023 02:22:01.844,4.40E-08
08/06/2023 02:22:02.874,4.40E-08
08/06/2023 02:22:03.896,4.40E-08
08/06/2023 02:22:04.914,4.40E-08
08/06/2023 02:22:05.926,4.40E-08
08/06/2023 02:22:06.934,4.40E-08
08/06/2023 02:22:07.955,4.50E-08
08/06/2023 02:22:08.975,4.50E-08
08/06/2023 02:22:09.996,4.50E-08
08/06/2023 02:22:11.007,4.50E-08
08/06/2023 02:22:12.015,4.50E-08
08/06/2023 02:22:13.039,4.60E-08
08/06/2023 02:22:14.052,4.60E-08
08/06/2023 02:22:15.064,4.60E-08
08/06/2023 02:22:16.071,4.60E-08
08/06/2023 02:22:17.081,4.70E-08
08/06/2023 02:22:18.093,4.70E-08
08/06/2023 02:22:19.102,4.70E-08
08/06/2023 02:22:20.111,4.70E-08
08/06/2023 02:22:21.127,4.70E-08
08/06/2023 02:22:22.149,4.70E-08
08/06/2023 02:22:23.158,4.70E-08
08/06/2023 02:22:24.170,4.80E-08
08/06/2023 02:22:25.182,4.80E-08
08/06/2023 02:22:26.203,4.80E-08
08/06/2023 02:22:27.221,4.80E-08
08/06/2023 02:22:28.232,4.80E-08
08/06/2023 02:22:29.244,4.80E-08
08/06/2023 02:22:30.266,4.80E-08
08/06/2023 02:22:31.289,4.80E-08
08/06/2023 02:22:32.308,4.90E-08
08/06/2023 02:22:33.332,4.90E-08
08/06/2023 02:22:34.340,4.90E-08
08/06/2023 02:22:35.363,5.00E-08
08/06/2023 02:22:36.375,5.00E-08
08/06/2023 02:22:37.385,5.00E-08
08/06/2023 02:22:38.393,5.00E-08
08/06/2023 02:22:39.416,5.00E-08
08/06/2023 02:22:40.429,5.00E-08
08/06/2023 02:22:41.439,5.10E-08
08/06/2023 02:22:42.451,5.10E-08
08/06/2023 02:22:43.473,5.10E-08
08/06/2023 02:22:44.485,5.20E-08
08/06/2023 02:22:45.503,5.20E-08
08/06/2023 02:22:46.535,5.20E-08
08/06/2023 02:22:47.549,5.20E-08
08/06/2023 02:22:48.573,5.20E-08
08/06/2023 02:22:49.593,5.20E-08
08/06/2023 02:22:50.616,5.30E-08
08/06/2023 02:22:51.633,5.30E-08
08/06/2023 02:22:52.659,5.30E-08
08/06/2023 02:22:53.683,5.30E-08
08/06/2023 02:22:54.697,5.30E-08
08/06/2023 02:22:55.714,5.40E-08
08/06/2023 02:22:56.743,5.40E-08
08/06/2023 02:22:57.756,5.40E-08
08/06/2023 02:22:58.768,5.50E-08
08/06/2023 02:22:59.786,5.50E-08
08/06/2023 02:23:00.797,5.50E-08
08/06/2023 02:23:01.816,5.50E-08
08/06/2023 02:23:02.826,5.50E-08
08/06/2023 02:23:03.836,5.50E-08
08/06/2023 02:23:04.858,5.50E-08
08/06/2023 02:23:05.872,5.50E-08
08/06/2023 02:23:06.898,5.50E-08
08/06/2023 02:23:07.920,5.50E-08
08/06/2023 02:23:08.940,5.50E-08
08/06/2023 02:23:09.952,5.50E-08
08/06/2023 02:23:10.974,5.50E-08
08/06/2023 02:23:11.990,5.60E-08
08/06/2023 02:23:13.006,5.60E-08
08/06/2023 02:23:14.016,5.60E-08
08/06/2023 02:23:15.027,5.60E-08
08/06/2023 02:23:16.050,5.60E-08
08/06/2023 02:23:17.061,5.60E-08
08/06/2023 02:23:18.082,5.60E-08
08/06/2023 02:23:19.101,5.60E-08
08/06/2023 02:23:20.118,5.60E-08
08/06/2023 02:23:21.129,5.60E-08
08/06/2023 02:23:22.152,5.60E-08
08/06/2023 02:23:23.172,5.60E-08
08/06/2023 02:23:24.180,5.60E-08
08/06/2023 02:23:25.203,5.70E-08
08/06/2023 02:23:26.216,5.70E-08
08/06/2023 02:23:27.239,5.70E-08
08/06/2023 02:23:28.255,5.70E-08
08/06/2023 02:23:29.274,5.70E-08
08/06/2023 02:23:30.296,5.70E-08
08/06/2023 02:23:31.306,5.80E-08
08/06/2023 02:23:32.314,5.80E-08
08/06/2023 02:23:33.336,5.80E-08
08/06/2023 02:23:34.344,5.90E-08
08/06/2023 02:23:35.368,5.90E-08
08/06/2023 02:23:36.378,5.90E-08
08/06/2023 02:23:37.391,5.90E-08
08/06/2023 02:23:38.405,5.90E-08
08/06/2023 02:23:39.413,5.90E-08
08/06/2023 02:23:40.434,5.90E-08
08/06/2023 02:23:41.446,5.90E-08
08/06/2023 02:23:42.456,6.00E-08
08/06/2023 02:23:43.471,6.00E-08
08/06/2023 02:23:44.492,6.00E-08
08/06/2023 02:23:45.509,6.00E-08
08/06/2023 02:23:46.520,6.00E-08
08/06/2023 02:23:47.528,6.00E-08
08/06/2023 02:23:48.551,6.00E-08
08/06/2023 02:23:49.573,6.10E-08
08/06/2023 02:23:50.595,6.10E-08
08/06/2023 02:23:51.617,6.10E-08
08/06/2023 02:23:52.634,6.20E-08
08/06/2023 02:23:53.655,6.20E-08
08/06/2023 02:23:54.663,6.20E-08
08/06/2023 02:23:55.673,6.20E-08
08/06/2023 02:23:56.692,6.20E-08
08/06/2023 02:23:57.717,6.20E-08
08/06/2023 02:23:58.740,6.30E-08
08/06/2023 02:23:59.763,6.30E-08
08/06/2023 02:24:00.784,6.30E-08
08/06/2023 02:24:01.793,6.30E-08
08/06/2023 02:24:02.814,6.30E-08
08/06/2023 02:24:03.826,6.40E-08
08/06/2023 02:24:04.847,6.30E-08
08/06/2023 02:24:05.855,6.30E-08
08/06/2023 02:24:06.879,6.40E-08
08/06/2023 02:24:07.890,6.40E-08
08/06/2023 02:24:08.901,6.40E-08
08/06/2023 02:24:09.914,6.40E-08
08/06/2023 02:24:10.927,6.40E-08
08/06/2023 02:24:11.947,6.40E-08
08/06/2023 02:24:12.968,6.50E-08
08/06/2023 02:24:13.983,6.50E-08
08/06/2023 02:24:14.991,6.50E-08
08/06/2023 02:24:16.000,6.60E-08
08/06/2023 02:24:17.012,6.60E-08
08/06/2023 02:24:18.035,6.60E-08
08/06/2023 02:24:19.053,6.60E-08
08/06/2023 02:24:20.063,6.70E-08
08/06/2023 02:24:21.074,6.70E-08
08/06/2023 02:24:22.098,6.70E-08
08/06/2023 02:24:23.109,6.70E-08
08/06/2023 02:24:24.128,6.70E-08
08/06/2023 02:24:25.149,6.70E-08
08/06/2023 02:24:26.161,6.70E-08
08/06/2023 02:24:27.182,6.70E-08
08/06/2023 02:24:28.201,6.70E-08
08/06/2023 02:24:29.218,6.70E-08
08/06/2023 02:24:30.240,6.70E-08
08/06/2023 02:24:31.251,6.70E-08
08/06/2023 02:24:32.260,6.70E-08
08/06/2023 02:24:33.269,6.70E-08
08/06/2023 02:24:34.288,6.70E-08
08/06/2023 02:24:35.304,6.70E-08
08/06/2023 02:24:36.328,6.70E-08
08/06/2023 02:24:37.337,6.70E-08
08/06/2023 02:24:38.350,6.80E-08
08/06/2023 02:24:39.370,6.80E-08
08/06/2023 02:24:40.390,6.80E-08
08/06/2023 02:24:41.398,6.80E-08
08/06/2023 02:24:42.421,6.80E-08
08/06/2023 02:24:43.442,6.80E-08
08/06/2023 02:24:44.463,6.80E-08
08/06/2023 02:24:45.478,6.80E-08
08/06/2023 02:24:46.503,6.80E-08
08/06/2023 02:24:47.525,6.80E-08
08/06/2023 02:24:48.547,6.80E-08
08/06/2023 02:24:49.570,6.80E-08
08/06/2023 02:24:50.592,6.80E-08
08/06/2023 02:24:51.614,6.80E-08
08/06/2023 02:24:52.640,6.80E-08
08/06/2023 02:24:53.653,6.80E-08
08/06/2023 02:24:54.671,6.80E-08
08/06/2023 02:24:55.680,6.80E-08
08/06/2023 02:24:56.689,6.80E-08
08/06/2023 02:24:57.697,6.80E-08
08/06/2023 02:24:58.712,6.80E-08
08/06/2023 02:24:59.738,6.80E-08
08/06/2023 02:25:00.757,6.80E-08
08/06/2023 02:25:01.780,6.80E-08
08/06/2023 02:25:02.790,6.90E-08
08/06/2023 02:25:03.812,6.70E-08
08/06/2023 02:25:04.836,6.70E-08
08/06/2023 02:25:05.856,6.80E-08
08/06/2023 02:25:06.880,6.80E-08
08/06/2023 02:25:07.892,6.80E-08
08/06/2023 02:25:08.916,6.80E-08
08/06/2023 02:25:09.926,6.80E-08
08/06/2023 02:25:10.938,6.80E-08
08/06/2023 02:25:11.949,6.80E-08
08/06/2023 02:25:12.969,6.80E-08
08/06/2023 02:25:13.981,6.80E-08
08/06/2023 02:25:15.004,6.80E-08
08/06/2023 02:25:16.015,6.70E-08
08/06/2023 02:25:17.023,6.70E-08
08/06/2023 02:25:18.062,6.70E-08
08/06/2023 02:25:19.074,6.70E-08
08/06/2023 02:25:20.097,6.70E-08
08/06/2023 02:25:21.122,6.70E-08
08/06/2023 02:25:22.143,6.70E-08
08/06/2023 02:25:23.166,6.70E-08
08/06/2023 02:25:24.173,6.70E-08
08/06/2023 02:25:25.182,6.70E-08
08/06/2023 02:25:26.195,6.70E-08
08/06/2023 02:25:27.203,6.70E-08
08/06/2023 02:25:28.227,6.70E-08
08/06/2023 02:25:29.250,6.60E-08
08/06/2023 02:25:30.262,6.60E-08
08/06/2023 02:25:31.271,6.60E-08
08/06/2023 02:25:32.280,6.60E-08
08/06/2023 02:25:33.301,6.60E-08
08/06/2023 02:25:34.325,6.60E-08
08/06/2023 02:25:35.343,6.60E-08
08/06/2023 02:25:36.355,6.60E-08
08/06/2023 02:25:37.372,6.60E-08
08/06/2023 02:25:38.389,6.60E-08
08/06/2023 02:25:39.406,6.60E-08
08/06/2023 02:25:40.418,6.50E-08
08/06/2023 02:25:41.429,6.50E-08
08/06/2023 02:25:42.442,6.50E-08
08/06/2023 02:25:43.452,6.50E-08
08/06/2023 02:25:44.467,6.50E-08
08/06/2023 02:25:45.483,6.50E-08
08/06/2023 02:25:46.507,6.40E-08
08/06/2023 02:25:47.522,6.40E-08
08/06/2023 02:25:48.541,6.40E-08
08/06/2023 02:25:49.555,6.40E-08
08/06/2023 02:25:50.594,6.40E-08
08/06/2023 02:25:51.608,6.40E-08
08/06/2023 02:25:52.626,6.40E-08
08/06/2023 02:25:53.641,6.30E-08
08/06/2023 02:25:54.665,6.30E-08
08/06/2023 02:25:55.678,6.30E-08
08/06/2023 02:25:56.700,6.20E-08
08/06/2023 02:25:57.722,6.20E-08
08/06/2023 02:25:58.733,6.20E-08
08/06/2023 02:25:59.755,6.20E-08
08/06/2023 02:26:00.769,6.20E-08
08/06/2023 02:26:01.787,6.20E-08
08/06/2023 02:26:02.807,6.10E-08
08/06/2023 02:26:03.822,6.10E-08
08/06/2023 02:26:04.837,6.10E-08
08/06/2023 02:26:05.855,6.10E-08
08/06/2023 02:26:06.867,6.10E-08
08/06/2023 02:26:07.890,6.10E-08
08/06/2023 02:26:08.908,6.00E-08
08/06/2023 02:26:09.931,6.00E-08
08/06/2023 02:26:10.951,6.00E-08
08/06/2023 02:26:11.962,5.90E-08
08/06/2023 02:26:12.970,5.90E-08
08/06/2023 02:26:13.980,5.90E-08
08/06/2023 02:26:14.988,5.90E-08
08/06/2023 02:26:16.012,5.80E-08
08/06/2023 02:26:17.022,5.80E-08
08/06/2023 02:26:18.036,5.80E-08
08/06/2023 02:26:19.046,5.80E-08
08/06/2023 02:26:20.069,5.80E-08
08/06/2023 02:26:21.090,5.70E-08
08/06/2023 02:26:22.097,5.70E-08
08/06/2023 02:26:23.119,5.60E-08
08/06/2023 02:26:24.130,5.60E-08
08/06/2023 02:26:25.139,5.50E-08
08/06/2023 02:26:26.153,5.50E-08
08/06/2023 02:26:27.171,5.50E-08
08/06/2023 02:26:28.180,5.40E-08
08/06/2023 02:26:29.201,5.40E-08
08/06/2023 02:26:30.222,5.40E-08
08/06/2023 02:26:31.244,5.40E-08
08/06/2023 02:26:32.267,5.30E-08
08/06/2023 02:26:33.280,5.30E-08
08/06/2023 02:26:34.305,5.30E-08
08/06/2023 02:26:35.315,5.20E-08
08/06/2023 02:26:36.330,5.20E-08
08/06/2023 02:26:37.338,5.20E-08
08/06/2023 02:26:38.359,5.10E-08
08/06/2023 02:26:39.379,5.10E-08
08/06/2023 02:26:40.404,5.10E-08
08/06/2023 02:26:41.429,5.10E-08
08/06/2023 02:26:42.452,5.00E-08
08/06/2023 02:26:43.472,5.00E-08
08/06/2023 02:26:44.488,5.00E-08
08/06/2023 02:26:45.498,4.90E-08
08/06/2023 02:26:46.519,4.90E-08
08/06/2023 02:26:47.530,4.90E-08
08/06/2023 02:26:48.539,4.80E-08
08/06/2023 02:26:49.554,4.80E-08
08/06/2023 02:26:50.570,4.80E-08
08/06/2023 02:26:51.586,4.70E-08
08/06/2023 02:26:52.601,4.60E-08
08/06/2023 02:26:53.634,4.60E-08
08/06/2023 02:26:54.648,4.60E-08
08/06/2023 02:26:55.667,4.50E-08
08/06/2023 02:26:56.700,4.50E-08
08/06/2023 02:26:57.730,4.50E-08
08/06/2023 02:26:58.742,4.50E-08
08/06/2023 02:26:59.764,4.50E-08
08/06/2023 02:27:00.786,4.40E-08
08/06/2023 02:27:01.820,4.40E-08
08/06/2023 02:27:02.838,4.40E-08
08/06/2023 02:27:03.849,4.30E-08
08/06/2023 02:27:04.871,4.30E-08
08/06/2023 02:27:05.895,4.30E-08
08/06/2023 02:27:06.916,4.20E-08
08/06/2023 02:27:07.939,4.20E-08
08/06/2023 02:27:08.959,4.20E-08
08/06/2023 02:27:09.988,4.10E-08
08/06/2023 02:27:11.003,4.10E-08
08/06/2023 02:27:12.025,4.10E-08
08/06/2023 02:27:13.039,4.10E-08
08/06/2023 02:27:14.060,3.90E-08
08/06/2023 02:27:15.070,3.90E-08
08/06/2023 02:27:16.081,3.90E-08
08/06/2023 02:27:17.105,3.80E-08
08/06/2023 02:27:18.127,3.70E-08
08/06/2023 02:27:19.147,3.70E-08
08/06/2023 02:27:20.163,3.70E-08
08/06/2023 02:27:21.185,3.70E-08
08/06/2023 02:27:22.195,3.70E-08
08/06/2023 02:27:23.206,3.70E-08
08/06/2023 02:27:24.227,3.60E-08
08/06/2023 02:27:25.249,3.60E-08
08/06/2023 02:27:26.261,3.50E-08
08/06/2023 02:27:27.270,3.40E-08
08/06/2023 02:27:28.291,3.40E-08
08/06/2023 02:27:29.301,3.40E-08
08/06/2023 02:27:30.325,3.40E-08
08/06/2023 02:27:31.335,3.40E-08
08/06/2023 02:27:32.348,3.30E-08
08/06/2023 02:27:33.371,3.30E-08
08/06/2023 02:27:34.381,3.30E-08
08/06/2023 02:27:35.403,3.30E-08
08/06/2023 02:27:36.413,3.30E-08
08/06/2023 02:27:37.432,3.30E-08
08/06/2023 02:27:38.454,3.20E-08
08/06/2023 02:27:39.467,3.20E-08
08/06/2023 02:27:40.478,3.20E-08
08/06/2023 02:27:41.498,3.10E-08
08/06/2023 02:27:42.521,3.10E-08
08/06/2023 02:27:43.542,3.10E-08
08/06/2023 02:27:44.557,3.00E-08
08/06/2023 02:27:45.593,3.00E-08
08/06/2023 02:27:46.601,3.00E-08
08/06/2023 02:27:47.611,3.00E-08
08/06/2023 02:27:48.622,2.90E-08
08/06/2023 02:27:49.645,2.90E-08
08/06/2023 02:27:50.666,2.90E-08
08/06/2023 02:27:51.689,2.90E-08
08/06/2023 02:27:52.709,2.80E-08
08/06/2023 02:27:53.722,2.80E-08
08/06/2023 02:27:54.747,2.80E-08
08/06/2023 02:27:55.769,2.80E-08
08/06/2023 02:27:56.789,2.80E-08
08/06/2023 02:27:57.799,2.70E-08
08/06/2023 02:27:58.819,2.70E-08
08/06/2023 02:27:59.843,2.70E-08
08/06/2023 02:28:00.853,2.70E-08
08/06/2023 02:28:01.875,2.70E-08
08/06/2023 02:28:02.890,2.70E-08
08/06/2023 02:28:03.908,2.70E-08
08/06/2023 02:28:04.928,2.70E-08
08/06/2023 02:28:05.954,2.70E-08
08/06/2023 02:28:06.977,2.70E-08
08/06/2023 02:28:07.995,2.60E-08
08/06/2023 02:28:09.014,2.60E-08
08/06/2023 02:28:10.034,2.60E-08
08/06/2023 02:28:11.054,2.60E-08
08/06/2023 02:28:12.074,2.60E-08
08/06/2023 02:28:13.096,2.60E-08
08/06/2023 02:28:14.118,2.60E-08
08/06/2023 02:28:15.140,2.60E-08
08/06/2023 02:28:16.148,2.50E-08
08/06/2023 02:28:17.171,2.50E-08
08/06/2023 02:28:18.198,2.50E-08
08/06/2023 02:28:19.215,2.50E-08
08/06/2023 02:28:20.225,2.50E-08
08/06/2023 02:28:21.237,2.50E-08
08/06/2023 02:28:22.255,2.50E-08
08/06/2023 02:28:23.265,2.50E-08
08/06/2023 02:28:24.275,2.50E-08
08/06/2023 02:28:25.283,2.50E-08
08/06/2023 02:28:26.294,2.50E-08
08/06/2023 02:28:27.305,2.50E-08
08/06/2023 02:28:28.313,2.40E-08
08/06/2023 02:28:29.321,2.40E-08
08/06/2023 02:28:30.341,2.40E-08
08/06/2023 02:28:31.349,2.40E-08
08/06/2023 02:28:32.362,2.40E-08
08/06/2023 02:28:33.370,2.40E-08
08/06/2023 02:28:34.391,2.40E-08
08/06/2023 02:28:35.402,2.40E-08
08/06/2023 02:28:36.417,2.40E-08
08/06/2023 02:28:37.425,2.40E-08
08/06/2023 02:28:38.446,2.40E-08
08/06/2023 02:28:39.469,2.40E-08
08/06/2023 02:28:40.479,2.40E-08
08/06/2023 02:28:41.501,2.40E-08
08/06/2023 02:28:42.524,2.40E-08
08/06/2023 02:28:43.533,2.40E-08
08/06/2023 02:28:44.543,2.40E-08
08/06/2023 02:28:45.553,2.40E-08
08/06/2023 02:28:46.563,2.40E-08
08/06/2023 02:28:47.585,2.40E-08
08/06/2023 02:28:48.607,2.40E-08
08/06/2023 02:28:49.619,2.40E-08
08/06/2023 02:28:50.627,2.40E-08
08/06/2023 02:28:51.646,2.40E-08
08/06/2023 02:28:52.671,2.40E-08
08/06/2023 02:28:53.689,2.40E-08
08/06/2023 02:28:54.697,2.30E-08
08/06/2023 02:28:55.713,2.30E-08
08/06/2023 02:28:56.728,2.30E-08
08/06/2023 02:28:57.746,2.30E-08
08/06/2023 02:28:58.763,2.30E-08
08/06/2023 02:28:59.792,2.30E-08
08/06/2023 02:29:00.810,2.30E-08
08/06/2023 02:29:01.824,2.30E-08
08/06/2023 02:29:02.832,2.30E-08
08/06/2023 02:29:03.841,2.30E-08
08/06/2023 02:29:04.864,2.30E-08
08/06/2023 02:29:05.885,2.30E-08
08/06/2023 02:29:06.911,2.30E-08
08/06/2023 02:29:07.933,2.30E-08
08/06/2023 02:29:08.955,2.30E-08
08/06/2023 02:29:09.965,2.30E-08
08/06/2023 02:29:10.999,2.30E-08
08/06/2023 02:29:12.024,2.30E-08
08/06/2023 02:29:13.043,2.30E-08
08/06/2023 02:29:14.064,2.30E-08
08/06/2023 02:29:15.075,2.30E-08
08/06/2023 02:29:16.083,2.30E-08
08/06/2023 02:29:17.102,2.30E-08
08/06/2023 02:29:18.140,2.30E-08
08/06/2023 02:29:19.159,2.30E-08
08/06/2023 02:29:20.178,2.30E-08
08/06/2023 02:29:21.190,2.30E-08
08/06/2023 02:29:22.202,2.30E-08
08/06/2023 02:29:23.220,2.30E-08
08/06/2023 02:29:24.231,2.30E-08
08/06/2023 02:29:25.253,2.30E-08
08/06/2023 02:29:26.264,2.30E-08
08/06/2023 02:29:27.287,2.30E-08
08/06/2023 02:29:28.309,2.30E-08
08/06/2023 02:29:29.326,2.30E-08
08/06/2023 02:29:30.347,2.30E-08
08/06/2023 02:29:31.371,2.30E-08
08/06/2023 02:29:32.391,2.30E-08
08/06/2023 02:29:33.400,2.30E-08
08/06/2023 02:29:34.424,2.30E-08
08/06/2023 02:29:35.435,2.30E-08
08/06/2023 02:29:36.450,2.30E-08
08/06/2023 02:29:37.471,2.30E-08
08/06/2023 02:29:38.481,2.30E-08
08/06/2023 02:29:39.503,2.30E-08
08/06/2023 02:29:40.515,2.30E-08
08/06/2023 02:29:41.524,2.30E-08
08/06/2023 02:29:42.541,2.30E-08
08/06/2023 02:29:43.556,2.30E-08
08/06/2023 02:29:44.565,2.30E-08
08/06/2023 02:29:45.574,2.30E-08
08/06/2023 02:29:46.592,2.30E-08
08/06/2023 02:29:47.611,2.30E-08
08/06/2023 02:29:48.625,2.30E-08
08/06/2023 02:29:49.638,2.30E-08
08/06/2023 02:29:50.669,2.30E-08
08/06/2023 02:29:51.686,2.30E-08
08/06/2023 02:29:52.707,2.30E-08
08/06/2023 02:29:53.728,2.30E-08
08/06/2023 02:29:54.752,2.30E-08
08/06/2023 02:29:55.773,2.30E-08
08/06/2023 02:29:56.793,2.30E-08
08/06/2023 02:29:57.814,2.30E-08
08/06/2023 02:29:58.826,2.30E-08
08/06/2023 02:29:59.850,2.30E-08
08/06/2023 02:30:00.870,2.30E-08
08/06/2023 02:30:01.895,2.30E-08
08/06/2023 02:30:02.917,2.30E-08
08/06/2023 02:30:03.937,2.30E-08
08/06/2023 02:30:04.946,2.30E-08
08/06/2023 02:30:05.967,2.30E-08
08/06/2023 02:30:06.975,2.30E-08
08/06/2023 02:30:07.984,2.30E-08
08/06/2023 02:30:09.006,2.30E-08
08/06/2023 02:30:10.018,2.30E-08
08/06/2023 02:30:11.041,2.30E-08
08/06/2023 02:30:12.059,2.30E-08
08/06/2023 02:30:13.067,2.30E-08
08/06/2023 02:30:14.080,2.30E-08
08/06/2023 02:30:15.089,2.30E-08
08/06/2023 02:30:16.111,2.30E-08
08/06/2023 02:30:17.121,2.30E-08
08/06/2023 02:30:18.140,2.30E-08
08/06/2023 02:30:19.165,2.30E-08
08/06/2023 02:30:20.184,2.30E-08
08/06/2023 02:30:21.196,2.30E-08
08/06/2023 02:30:22.226,2.30E-08
08/06/2023 02:30:23.241,2.30E-08
08/06/2023 02:30:24.256,2.30E-08
08/06/2023 02:30:25.270,2.30E-08
08/06/2023 02:30:26.277,2.30E-08
08/06/2023 02:30:27.289,2.30E-08
08/06/2023 02:30:28.312,2.30E-08
08/06/2023 02:30:29.323,2.30E-08
08/06/2023 02:30:30.340,2.30E-08
08/06/2023 02:30:31.358,2.30E-08
08/06/2023 02:30:32.372,2.30E-08
08/06/2023 02:30:33.391,2.30E-08
08/06/2023 02:30:34.400,2.30E-08
08/06/2023 02:30:35.410,2.30E-08
08/06/2023 02:30:36.418,2.30E-08
08/06/2023 02:30:37.428,2.30E-08
08/06/2023 02:30:38.446,2.30E-08
08/06/2023 02:30:39.455,2.30E-08
08/06/2023 02:30:40.475,2.30E-08
08/06/2023 02:30:41.500,2.30E-08
08/06/2023 02:30:42.509,2.30E-08
08/06/2023 02:30:43.527,2.30E-08
08/06/2023 02:30:44.539,2.30E-08
08/06/2023 02:30:45.549,2.30E-08
08/06/2023 02:30:46.557,2.30E-08
08/06/2023 02:30:47.581,2.30E-08
08/06/2023 02:30:48.601,2.30E-08
08/06/2023 02:30:49.620,2.30E-08
08/06/2023 02:30:50.644,2.30E-08
08/06/2023 02:30:51.668,2.30E-08
08/06/2023 02:30:52.689,2.30E-08
08/06/2023 02:30:53.709,2.30E-08
08/06/2023 02:30:54.731,2.30E-08
08/06/2023 02:30:55.739,2.30E-08
08/06/2023 02:30:56.757,2.30E-08
08/06/2023 02:30:57.767,2.30E-08
08/06/2023 02:30:58.779,2.30E-08
08/06/2023 02:30:59.794,2.30E-08
08/06/2023 02:31:00.816,2.30E-08
08/06/2023 02:31:01.837,2.30E-08
08/06/2023 02:31:02.849,2.30E-08
08/06/2023 02:31:03.873,2.30E-08
08/06/2023 02:31:04.896,2.30E-08
08/06/2023 02:31:05.916,2.30E-08
08/06/2023 02:31:06.938,2.30E-08
08/06/2023 02:31:07.951,2.30E-08
08/06/2023 02:31:08.961,2.30E-08
08/06/2023 02:31:09.985,2.30E-08
08/06/2023 02:31:11.005,2.30E-08
