'EPIC O.Light.MV Log File

'Date,O.Light.MV
08/06/2023 04:53:21.446,0.1147
08/06/2023 04:53:31.611,0.1095
08/06/2023 04:53:32.633,0.1095
08/06/2023 04:53:51.867,0.1199
08/06/2023 04:53:52.881,0.1147
08/06/2023 04:54:13.155,0.1095
08/06/2023 04:54:14.176,0.1147
08/06/2023 04:54:26.343,0.1199
08/06/2023 04:54:30.417,0.1199
08/06/2023 04:54:44.603,0.1095
08/06/2023 04:54:45.614,0.1147
08/06/2023 04:54:56.758,0.1199
08/06/2023 04:54:57.768,0.1147
08/06/2023 04:55:11.953,0.1095
08/06/2023 04:55:13.991,0.1147
08/06/2023 04:55:24.090,0.1199
08/06/2023 04:55:26.120,0.1147
08/06/2023 04:55:36.222,0.1095
08/06/2023 04:55:37.231,0.1147
08/06/2023 04:55:52.461,0.1199
08/06/2023 04:55:53.481,0.1147
08/06/2023 04:56:03.627,0.1043
08/06/2023 04:56:04.646,0.1095
08/06/2023 04:56:14.782,0.1147
08/06/2023 04:56:15.794,0.1095
08/06/2023 04:57:17.649,0.1251
08/06/2023 04:57:25.790,0.1199
08/06/2023 04:57:35.916,0.1147
08/06/2023 04:57:36.924,0.1199
08/06/2023 04:58:05.294,0.1043
08/06/2023 04:58:06.299,0.1043
08/06/2023 04:58:19.490,0.1147
08/06/2023 04:58:20.503,0.1095
08/06/2023 04:58:37.753,0.1043
08/06/2023 04:58:42.822,0.1095
08/06/2023 04:58:53.969,0.1147
08/06/2023 04:58:54.981,0.1147
08/06/2023 04:59:55.811,0.1043
08/06/2023 04:59:56.823,0.1095
08/06/2023 05:00:07.977,0.1147
08/06/2023 05:00:08.988,0.1147
08/06/2023 05:00:29.249,0.1043
08/06/2023 05:00:30.267,0.1095
08/06/2023 05:00:40.397,0.1147
08/06/2023 05:00:41.414,0.1147
08/06/2023 05:01:11.840,0.1043
08/06/2023 05:01:12.859,0.1095
08/06/2023 05:01:24.003,0.1147
08/06/2023 05:01:25.011,0.1199
08/06/2023 05:02:05.555,0.1043
08/06/2023 05:02:08.610,0.1095
08/06/2023 05:02:20.781,0.1147
08/06/2023 05:02:21.791,0.1147
08/06/2023 05:02:35.988,0.1043
08/06/2023 05:02:39.038,0.1095
08/06/2023 05:02:49.163,0.1147
08/06/2023 05:02:50.178,0.1095
08/06/2023 05:03:09.416,0.1043
08/06/2023 05:03:10.424,0.1043
08/06/2023 05:03:20.524,0.1199
08/06/2023 05:03:21.545,0.1199
08/06/2023 05:03:33.720,0.1095
08/06/2023 05:03:34.730,0.1147
08/06/2023 05:03:47.879,0.1199
08/06/2023 05:03:48.887,0.1147
08/06/2023 05:04:02.070,0.1095
08/06/2023 05:04:03.077,0.1095
08/06/2023 05:04:32.426,0.1199
08/06/2023 05:04:33.433,0.1147
08/06/2023 05:04:43.571,0.1095
08/06/2023 05:04:44.582,0.1095
08/06/2023 05:04:59.795,0.1199
08/06/2023 05:05:00.816,0.1147
08/06/2023 05:05:11.963,0.1095
08/06/2023 05:05:12.984,0.1147
08/06/2023 05:05:26.134,0.1199
08/06/2023 05:05:30.186,0.1147
08/06/2023 05:05:43.357,0.1095
08/06/2023 05:05:44.367,0.1147
08/06/2023 05:05:55.526,0.1199
08/06/2023 05:05:58.571,0.1147
08/06/2023 05:06:08.726,0.1095
08/06/2023 05:06:09.750,0.1147
08/06/2023 05:06:26.022,0.1199
08/06/2023 05:06:27.042,0.1147
08/06/2023 05:06:37.220,0.1095
08/06/2023 05:06:38.243,0.1095
08/06/2023 05:06:57.534,0.1199
08/06/2023 05:07:00.586,0.1199
08/06/2023 05:07:10.740,0.1095
08/06/2023 05:07:11.762,0.1095
08/06/2023 05:07:23.985,0.1199
08/06/2023 05:07:25.007,0.1147
08/06/2023 05:07:42.303,0.1095
08/06/2023 05:07:43.315,0.1147
08/06/2023 05:08:26.144,0.1199
08/06/2023 05:08:29.205,0.1147
08/06/2023 05:08:39.403,0.1095
08/06/2023 05:08:40.420,0.1095
08/06/2023 05:09:13.950,0.1199
08/06/2023 05:09:14.971,0.1147
08/06/2023 05:09:29.217,0.1095
08/06/2023 05:09:30.237,0.1095
08/06/2023 05:09:44.441,0.1199
08/06/2023 05:09:46.475,0.1147
08/06/2023 05:09:58.682,0.1095
08/06/2023 05:09:59.702,0.1147
08/06/2023 05:10:10.952,0.1199
08/06/2023 05:10:12.986,0.1147
08/06/2023 05:10:25.166,0.1095
08/06/2023 05:10:26.175,0.1095
08/06/2023 05:10:38.383,0.1199
08/06/2023 05:10:39.404,0.1199
08/06/2023 05:10:49.579,0.1095
08/06/2023 05:10:51.602,0.1095
08/06/2023 05:11:21.084,0.1199
08/06/2023 05:11:22.096,0.1147
08/06/2023 05:11:33.274,0.1095
08/06/2023 05:11:34.283,0.1095
08/06/2023 05:12:03.726,0.1199
08/06/2023 05:12:04.745,0.1147
08/06/2023 05:12:14.922,0.1095
08/06/2023 05:12:15.946,0.1095
08/06/2023 05:12:50.559,0.1199
08/06/2023 05:12:51.579,0.1199
08/06/2023 05:13:04.841,0.1095
08/06/2023 05:13:05.862,0.1147
08/06/2023 05:13:20.138,0.1199
08/06/2023 05:13:21.147,0.1199
08/06/2023 05:13:31.325,0.1095
08/06/2023 05:13:32.333,0.1147
08/06/2023 05:14:03.891,0.1199
08/06/2023 05:14:04.914,0.1147
08/06/2023 05:14:25.240,0.1095
08/06/2023 05:14:26.265,0.1095
08/06/2023 05:14:45.622,0.1199
08/06/2023 05:14:49.687,0.1199
08/06/2023 05:15:07.971,0.1095
08/06/2023 05:15:08.981,0.1147
08/06/2023 05:15:32.351,0.1199
08/06/2023 05:15:38.440,0.1147
08/06/2023 05:15:48.623,0.1095
08/06/2023 05:15:51.667,0.1147
08/06/2023 05:16:01.865,0.1199
08/06/2023 05:16:03.904,0.1147
08/06/2023 05:16:14.105,0.1095
08/06/2023 05:16:15.114,0.1095
08/06/2023 05:16:29.398,0.1199
08/06/2023 05:16:30.413,0.1147
08/06/2023 05:16:40.582,0.1095
08/06/2023 05:16:41.600,0.1147
08/06/2023 05:16:53.802,0.1199
08/06/2023 05:16:54.825,0.1199
08/06/2023 05:17:07.027,0.1095
08/06/2023 05:17:08.049,0.1147
08/06/2023 05:17:24.375,0.1199
08/06/2023 05:17:25.386,0.1147
08/06/2023 05:17:36.580,0.1095
08/06/2023 05:17:37.606,0.1095
08/06/2023 05:17:59.938,0.1199
08/06/2023 05:18:00.960,0.1147
08/06/2023 05:18:13.180,0.1095
08/06/2023 05:18:14.199,0.1147
08/06/2023 05:18:32.451,0.1199
08/06/2023 05:18:34.495,0.1147
08/06/2023 05:18:45.665,0.1095
08/06/2023 05:18:46.682,0.1043
08/06/2023 05:19:02.965,0.1199
08/06/2023 05:19:03.976,0.1147
08/06/2023 05:19:16.200,0.1095
08/06/2023 05:19:17.215,0.1147
08/06/2023 05:19:27.408,0.1199
08/06/2023 05:19:28.428,0.1147
08/06/2023 05:19:40.608,0.1095
08/06/2023 05:19:41.618,0.1147
08/06/2023 05:19:57.854,0.1199
08/06/2023 05:19:58.863,0.1147
08/06/2023 05:20:10.052,0.1043
08/06/2023 05:20:13.097,0.1095
08/06/2023 05:20:23.252,0.1147
08/06/2023 05:20:24.262,0.1147
08/06/2023 05:20:54.800,0.1043
08/06/2023 05:20:55.821,0.1095
08/06/2023 05:21:05.998,0.1147
08/06/2023 05:21:07.007,0.1147
08/06/2023 05:21:20.225,0.1043
08/06/2023 05:21:21.248,0.1095
08/06/2023 05:21:31.388,0.1147
08/06/2023 05:21:32.412,0.1147
08/06/2023 05:23:08.906,0.1043
08/06/2023 05:23:10.938,0.1095
08/06/2023 05:23:21.090,0.1147
08/06/2023 05:23:22.112,0.1095
08/06/2023 05:23:46.572,0.1043
08/06/2023 05:23:47.588,0.1095
08/06/2023 05:23:57.744,0.1147
08/06/2023 05:23:58.767,0.1199
08/06/2023 05:25:38.445,0.1043
08/06/2023 05:25:39.455,0.1043
08/06/2023 05:25:50.686,0.1199
08/06/2023 05:25:51.698,0.1147
08/06/2023 05:26:03.906,0.1095
08/06/2023 05:26:04.928,0.1095
08/06/2023 05:26:27.297,0.1199
08/06/2023 05:26:28.319,0.1147
08/06/2023 05:26:44.594,0.1095
08/06/2023 05:26:45.606,0.1147
08/06/2023 05:27:02.926,0.1199
08/06/2023 05:27:03.936,0.1199
08/06/2023 05:27:20.190,0.1095
08/06/2023 05:27:21.210,0.1147
08/06/2023 05:27:32.388,0.1199
08/06/2023 05:27:35.439,0.1147
08/06/2023 05:27:50.638,0.1095
08/06/2023 05:27:51.648,0.1147
08/06/2023 05:28:22.202,0.1199
08/06/2023 05:28:23.224,0.1147
08/06/2023 05:28:34.420,0.1095
08/06/2023 05:28:35.440,0.1147
08/06/2023 05:29:00.885,0.1199
08/06/2023 05:29:02.904,0.1147
08/06/2023 05:29:19.196,0.1095
08/06/2023 05:29:20.218,0.1095
08/06/2023 05:30:17.094,0.1199
08/06/2023 05:30:18.115,0.1199
08/06/2023 05:30:28.273,0.1095
08/06/2023 05:30:29.297,0.1147
08/06/2023 05:30:45.548,0.1199
08/06/2023 05:30:46.565,0.1147
08/06/2023 05:31:01.833,0.1095
08/06/2023 05:31:03.854,0.1095
08/06/2023 05:31:15.069,0.1199
08/06/2023 05:31:16.078,0.1147
08/06/2023 05:31:26.252,0.1095
08/06/2023 05:31:27.263,0.1095
08/06/2023 05:31:55.728,0.1199
08/06/2023 05:31:56.741,0.1147
08/06/2023 05:32:06.891,0.1095
08/06/2023 05:32:07.906,0.1095
08/06/2023 05:32:24.128,0.1199
08/06/2023 05:32:26.170,0.1147
08/06/2023 05:32:38.352,0.1095
08/06/2023 05:32:39.364,0.1095
08/06/2023 05:32:54.595,0.1199
08/06/2023 05:32:55.606,0.1147
08/06/2023 05:33:06.782,0.1095
08/06/2023 05:33:07.806,0.1147
08/06/2023 05:33:40.309,0.1199
08/06/2023 05:33:41.333,0.1199
08/06/2023 05:33:53.499,0.1095
08/06/2023 05:33:54.515,0.1147
08/06/2023 05:34:20.999,0.1199
08/06/2023 05:34:22.024,0.1199
08/06/2023 05:34:37.307,0.1095
08/06/2023 05:34:38.330,0.1095
08/06/2023 05:34:48.515,0.1199
08/06/2023 05:34:49.537,0.1199
08/06/2023 05:35:00.723,0.1095
08/06/2023 05:35:01.746,0.1095
08/06/2023 05:35:23.079,0.1199
08/06/2023 05:35:24.095,0.1147
08/06/2023 05:35:34.267,0.1095
08/06/2023 05:35:35.274,0.1095
08/06/2023 05:35:48.476,0.1199
08/06/2023 05:35:49.489,0.1199
08/06/2023 05:35:59.633,0.1095
08/06/2023 05:36:00.644,0.1095
08/06/2023 05:36:31.200,0.1199
08/06/2023 05:36:32.222,0.1147
08/06/2023 05:36:42.368,0.1095
08/06/2023 05:36:43.387,0.1095
08/06/2023 05:37:00.674,0.1199
08/06/2023 05:37:01.685,0.1147
08/06/2023 05:37:11.837,0.1095
08/06/2023 05:37:12.862,0.1147
08/06/2023 05:37:25.065,0.1199
08/06/2023 05:37:27.097,0.1147
08/06/2023 05:37:39.289,0.1095
08/06/2023 05:37:40.303,0.1147
08/06/2023 05:37:53.493,0.1199
08/06/2023 05:37:55.523,0.1147
08/06/2023 05:38:08.725,0.1095
08/06/2023 05:38:09.738,0.1147
08/06/2023 05:38:20.940,0.1199
08/06/2023 05:38:21.950,0.1147
08/06/2023 05:38:33.117,0.1095
08/06/2023 05:38:34.141,0.1095
08/06/2023 05:38:52.418,0.1199
08/06/2023 05:38:54.440,0.1147
08/06/2023 05:39:13.806,0.1095
08/06/2023 05:39:14.817,0.1147
08/06/2023 05:39:28.036,0.1199
08/06/2023 05:39:30.059,0.1147
08/06/2023 05:39:41.236,0.1095
08/06/2023 05:39:42.259,0.1147
08/06/2023 05:40:23.932,0.1199
08/06/2023 05:40:24.946,0.1147
08/06/2023 05:40:35.161,0.1095
08/06/2023 05:40:36.184,0.1095
08/06/2023 05:40:53.447,0.1199
08/06/2023 05:40:55.488,0.1147
08/06/2023 05:41:05.650,0.1095
08/06/2023 05:41:06.662,0.1147
08/06/2023 05:41:17.847,0.1199
08/06/2023 05:41:18.874,0.1147
08/06/2023 05:41:29.037,0.1095
08/06/2023 05:41:30.055,0.1095
08/06/2023 05:41:42.252,0.1199
08/06/2023 05:41:43.264,0.1147
08/06/2023 05:42:06.692,0.1095
08/06/2023 05:42:07.709,0.1095
08/06/2023 05:42:30.073,0.1199
08/06/2023 05:42:31.081,0.1147
08/06/2023 05:42:45.295,0.1095
08/06/2023 05:42:46.321,0.1147
08/06/2023 05:43:46.302,0.1199
08/06/2023 05:43:47.325,0.1147
08/06/2023 05:43:57.476,0.1095
08/06/2023 05:43:58.490,0.1095
08/06/2023 05:44:17.804,0.1199
08/06/2023 05:44:18.827,0.1147
08/06/2023 05:44:29.001,0.1095
08/06/2023 05:44:30.023,0.1147
08/06/2023 05:44:40.165,0.1199
08/06/2023 05:44:42.196,0.1147
08/06/2023 05:44:52.338,0.1043
08/06/2023 05:45:00.509,0.1095
08/06/2023 05:45:10.681,0.1147
08/06/2023 05:45:11.693,0.1147
08/06/2023 05:47:20.480,0.1043
08/06/2023 05:47:22.496,0.1095
08/06/2023 05:47:32.667,0.1147
08/06/2023 05:47:33.689,0.1147
08/06/2023 05:47:58.026,0.1043
08/06/2023 05:48:08.113,0.1199
08/06/2023 05:48:14.199,0.1147
08/06/2023 05:48:28.400,0.1095
08/06/2023 05:48:29.415,0.1095
08/06/2023 05:48:45.668,0.1199
08/06/2023 05:48:47.708,0.1147
08/06/2023 05:48:57.844,0.1095
08/06/2023 05:48:58.853,0.1147
08/06/2023 05:49:12.096,0.1199
08/06/2023 05:49:13.103,0.1199
08/06/2023 05:49:29.315,0.1095
08/06/2023 05:49:30.323,0.1095
08/06/2023 05:50:01.688,0.1199
08/06/2023 05:50:02.699,0.1199
08/06/2023 05:50:15.838,0.1095
08/06/2023 05:50:16.858,0.1147
08/06/2023 05:50:33.075,0.1199
08/06/2023 05:50:34.083,0.1147
08/06/2023 05:50:46.210,0.1095
08/06/2023 05:50:47.221,0.1147
08/06/2023 05:51:11.597,0.1199
08/06/2023 05:51:12.609,0.1147
08/06/2023 05:51:22.713,0.1095
