'EPIC GC IG.PG.MV Log File

'Date,GC IG.PG.MV
08/06/2023 04:51:06.745,2.65E-08
08/06/2023 04:51:07.773,2.65E-08
08/06/2023 04:51:08.786,2.58E-08
08/06/2023 04:51:09.794,2.58E-08
08/06/2023 04:51:10.802,2.65E-08
08/06/2023 04:51:11.813,2.65E-08
08/06/2023 04:51:12.826,2.65E-08
08/06/2023 04:51:13.839,2.58E-08
08/06/2023 04:51:14.861,2.71E-08
08/06/2023 04:51:15.881,2.58E-08
08/06/2023 04:51:16.902,2.65E-08
08/06/2023 04:51:17.911,2.71E-08
08/06/2023 04:51:18.923,2.71E-08
08/06/2023 04:51:19.934,2.71E-08
08/06/2023 04:51:20.950,2.65E-08
08/06/2023 04:51:21.959,2.71E-08
08/06/2023 04:51:22.970,2.65E-08
08/06/2023 04:51:23.983,2.71E-08
08/06/2023 04:51:24.991,2.71E-08
08/06/2023 04:51:25.999,2.71E-08
08/06/2023 04:51:27.010,2.71E-08
08/06/2023 04:51:28.033,2.78E-08
08/06/2023 04:51:29.043,2.71E-08
08/06/2023 04:51:30.054,2.78E-08
08/06/2023 04:51:31.074,2.78E-08
08/06/2023 04:51:32.088,2.71E-08
08/06/2023 04:51:33.106,2.71E-08
08/06/2023 04:51:34.120,2.85E-08
08/06/2023 04:51:35.128,2.78E-08
08/06/2023 04:51:36.137,2.78E-08
08/06/2023 04:51:37.146,2.85E-08
08/06/2023 04:51:38.156,2.85E-08
08/06/2023 04:51:39.169,2.85E-08
08/06/2023 04:51:40.181,2.85E-08
08/06/2023 04:51:41.194,2.85E-08
08/06/2023 04:51:42.204,2.85E-08
08/06/2023 04:51:43.213,2.85E-08
08/06/2023 04:51:44.225,2.78E-08
08/06/2023 04:51:45.232,2.78E-08
08/06/2023 04:51:46.255,2.85E-08
08/06/2023 04:51:47.266,2.92E-08
08/06/2023 04:51:48.284,2.85E-08
08/06/2023 04:51:49.305,2.85E-08
08/06/2023 04:51:50.321,2.78E-08
08/06/2023 04:51:51.336,2.78E-08
08/06/2023 04:51:52.347,2.78E-08
08/06/2023 04:51:53.355,2.85E-08
08/06/2023 04:51:54.364,2.92E-08
08/06/2023 04:51:55.387,2.92E-08
08/06/2023 04:51:56.398,2.92E-08
08/06/2023 04:51:57.417,2.92E-08
08/06/2023 04:51:58.439,2.92E-08
08/06/2023 04:51:59.447,2.92E-08
08/06/2023 04:52:00.457,2.99E-08
08/06/2023 04:52:01.475,2.99E-08
08/06/2023 04:52:02.484,2.99E-08
08/06/2023 04:52:03.493,2.92E-08
08/06/2023 04:52:04.504,2.92E-08
08/06/2023 04:52:05.515,2.99E-08
08/06/2023 04:52:06.528,2.99E-08
08/06/2023 04:52:07.542,2.92E-08
08/06/2023 04:52:08.555,2.99E-08
08/06/2023 04:52:09.563,2.99E-08
08/06/2023 04:52:10.573,2.92E-08
08/06/2023 04:52:11.584,3.06E-08
08/06/2023 04:52:12.604,2.99E-08
08/06/2023 04:52:13.621,2.99E-08
08/06/2023 04:52:14.638,2.99E-08
08/06/2023 04:52:15.656,3.06E-08
08/06/2023 04:52:16.674,2.99E-08
08/06/2023 04:52:17.692,3.06E-08
08/06/2023 04:52:18.697,2.99E-08
08/06/2023 04:52:19.704,3.06E-08
08/06/2023 04:52:20.724,3.06E-08
08/06/2023 04:52:21.736,3.06E-08
08/06/2023 04:52:22.741,3.06E-08
08/06/2023 04:52:23.753,3.06E-08
08/06/2023 04:52:24.760,3.13E-08
08/06/2023 04:52:25.768,3.06E-08
08/06/2023 04:52:26.776,3.13E-08
08/06/2023 04:52:27.788,3.13E-08
08/06/2023 04:52:28.799,3.13E-08
08/06/2023 04:52:29.808,3.13E-08
08/06/2023 04:52:30.816,3.13E-08
08/06/2023 04:52:31.827,3.13E-08
08/06/2023 04:52:32.838,3.21E-08
08/06/2023 04:52:33.848,3.13E-08
08/06/2023 04:52:34.859,3.21E-08
08/06/2023 04:52:35.880,3.21E-08
08/06/2023 04:52:36.889,3.13E-08
08/06/2023 04:52:37.902,3.13E-08
08/06/2023 04:52:38.922,3.21E-08
08/06/2023 04:52:39.938,3.21E-08
08/06/2023 04:52:40.956,3.13E-08
08/06/2023 04:52:41.973,3.13E-08
08/06/2023 04:52:43.000,3.21E-08
08/06/2023 04:52:44.012,3.21E-08
08/06/2023 04:52:45.022,3.13E-08
08/06/2023 04:52:46.029,3.21E-08
08/06/2023 04:52:47.039,3.21E-08
08/06/2023 04:52:48.044,3.21E-08
08/06/2023 04:52:49.051,3.21E-08
08/06/2023 04:52:50.058,3.29E-08
08/06/2023 04:52:51.064,3.29E-08
08/06/2023 04:52:52.072,3.29E-08
08/06/2023 04:52:53.080,3.21E-08
08/06/2023 04:52:54.089,3.29E-08
08/06/2023 04:52:55.100,3.29E-08
08/06/2023 04:52:56.112,3.29E-08
08/06/2023 04:52:57.121,3.29E-08
08/06/2023 04:52:58.143,3.37E-08
08/06/2023 04:52:59.153,3.37E-08
08/06/2023 04:53:00.159,3.37E-08
08/06/2023 04:53:01.165,3.37E-08
08/06/2023 04:53:02.190,3.37E-08
08/06/2023 04:53:03.213,3.37E-08
08/06/2023 04:53:04.224,3.37E-08
08/06/2023 04:53:05.238,3.37E-08
08/06/2023 04:53:06.247,3.54E-08
08/06/2023 04:53:07.256,3.45E-08
08/06/2023 04:53:08.276,3.54E-08
08/06/2023 04:53:09.284,3.45E-08
08/06/2023 04:53:10.293,3.37E-08
08/06/2023 04:53:11.305,3.37E-08
08/06/2023 04:53:12.312,3.37E-08
08/06/2023 04:53:13.334,3.45E-08
08/06/2023 04:53:14.347,3.45E-08
08/06/2023 04:53:15.367,3.45E-08
08/06/2023 04:53:16.377,3.45E-08
08/06/2023 04:53:17.395,3.54E-08
08/06/2023 04:53:18.412,3.45E-08
08/06/2023 04:53:19.422,3.54E-08
08/06/2023 04:53:20.437,3.54E-08
08/06/2023 04:53:21.446,3.62E-08
08/06/2023 04:53:22.460,3.62E-08
08/06/2023 04:53:23.470,3.62E-08
08/06/2023 04:53:24.478,3.62E-08
08/06/2023 04:53:25.513,3.71E-08
08/06/2023 04:53:26.526,3.62E-08
08/06/2023 04:53:27.534,3.62E-08
08/06/2023 04:53:28.555,3.80E-08
08/06/2023 04:53:29.566,3.62E-08
08/06/2023 04:53:30.590,3.71E-08
08/06/2023 04:53:31.611,3.62E-08
08/06/2023 04:53:32.633,3.62E-08
08/06/2023 04:53:33.643,3.80E-08
08/06/2023 04:53:34.650,3.80E-08
08/06/2023 04:53:35.664,3.80E-08
08/06/2023 04:53:36.684,3.80E-08
08/06/2023 04:53:37.690,3.80E-08
08/06/2023 04:53:38.712,3.62E-08
08/06/2023 04:53:39.720,3.80E-08
08/06/2023 04:53:40.733,3.80E-08
08/06/2023 04:53:41.743,3.71E-08
08/06/2023 04:53:42.749,3.71E-08
08/06/2023 04:53:43.759,3.80E-08
08/06/2023 04:53:44.773,3.80E-08
08/06/2023 04:53:45.794,3.90E-08
08/06/2023 04:53:46.815,3.90E-08
08/06/2023 04:53:47.825,3.99E-08
08/06/2023 04:53:48.831,3.99E-08
08/06/2023 04:53:49.851,3.99E-08
08/06/2023 04:53:50.859,3.90E-08
08/06/2023 04:53:51.867,3.99E-08
08/06/2023 04:53:52.880,3.90E-08
08/06/2023 04:53:53.901,3.99E-08
08/06/2023 04:53:54.911,3.99E-08
08/06/2023 04:53:55.918,4.09E-08
08/06/2023 04:53:56.926,4.09E-08
08/06/2023 04:53:57.934,4.09E-08
08/06/2023 04:53:58.947,4.09E-08
08/06/2023 04:53:59.968,4.09E-08
08/06/2023 04:54:00.979,4.19E-08
08/06/2023 04:54:01.999,3.99E-08
08/06/2023 04:54:03.021,4.09E-08
08/06/2023 04:54:04.041,4.09E-08
08/06/2023 04:54:05.052,4.09E-08
08/06/2023 04:54:06.072,4.19E-08
08/06/2023 04:54:07.077,4.19E-08
08/06/2023 04:54:08.085,4.19E-08
08/06/2023 04:54:09.092,4.19E-08
08/06/2023 04:54:10.104,3.99E-08
08/06/2023 04:54:11.125,4.29E-08
08/06/2023 04:54:12.137,4.19E-08
08/06/2023 04:54:13.154,4.29E-08
08/06/2023 04:54:14.175,4.29E-08
08/06/2023 04:54:15.184,4.29E-08
08/06/2023 04:54:16.196,4.29E-08
08/06/2023 04:54:17.210,4.50E-08
08/06/2023 04:54:18.220,4.50E-08
08/06/2023 04:54:19.229,4.50E-08
08/06/2023 04:54:20.249,4.50E-08
08/06/2023 04:54:21.271,4.50E-08
08/06/2023 04:54:22.292,4.50E-08
08/06/2023 04:54:23.305,4.50E-08
08/06/2023 04:54:24.315,4.61E-08
08/06/2023 04:54:25.337,4.50E-08
08/06/2023 04:54:26.343,4.61E-08
08/06/2023 04:54:27.363,4.61E-08
08/06/2023 04:54:28.389,4.61E-08
08/06/2023 04:54:29.398,4.61E-08
08/06/2023 04:54:30.416,4.73E-08
08/06/2023 04:54:31.423,4.73E-08
08/06/2023 04:54:32.430,4.61E-08
08/06/2023 04:54:33.441,4.73E-08
08/06/2023 04:54:34.460,4.61E-08
08/06/2023 04:54:35.471,4.73E-08
08/06/2023 04:54:36.499,4.84E-08
08/06/2023 04:54:37.520,4.73E-08
08/06/2023 04:54:38.529,4.73E-08
08/06/2023 04:54:39.540,4.73E-08
08/06/2023 04:54:40.553,4.73E-08
08/06/2023 04:54:41.562,4.73E-08
08/06/2023 04:54:42.571,4.61E-08
08/06/2023 04:54:43.594,4.96E-08
08/06/2023 04:54:44.603,4.73E-08
08/06/2023 04:54:45.614,4.84E-08
08/06/2023 04:54:46.627,4.96E-08
08/06/2023 04:54:47.638,4.96E-08
08/06/2023 04:54:48.648,4.84E-08
08/06/2023 04:54:49.671,4.84E-08
08/06/2023 04:54:50.691,4.96E-08
08/06/2023 04:54:51.702,4.96E-08
08/06/2023 04:54:52.712,5.08E-08
08/06/2023 04:54:53.726,5.08E-08
08/06/2023 04:54:54.733,5.21E-08
08/06/2023 04:54:55.750,5.21E-08
08/06/2023 04:54:56.758,5.08E-08
08/06/2023 04:54:57.768,5.21E-08
08/06/2023 04:54:58.774,5.21E-08
08/06/2023 04:54:59.784,5.21E-08
08/06/2023 04:55:00.798,5.21E-08
08/06/2023 04:55:01.806,5.33E-08
08/06/2023 04:55:02.815,5.08E-08
08/06/2023 04:55:03.829,5.33E-08
08/06/2023 04:55:04.854,5.33E-08
08/06/2023 04:55:05.862,5.33E-08
08/06/2023 04:55:06.872,5.33E-08
08/06/2023 04:55:07.881,5.33E-08
08/06/2023 04:55:08.892,5.46E-08
08/06/2023 04:55:09.911,5.33E-08
08/06/2023 04:55:10.932,5.33E-08
08/06/2023 04:55:11.953,5.46E-08
08/06/2023 04:55:12.968,5.46E-08
08/06/2023 04:55:13.991,5.46E-08
08/06/2023 04:55:15.004,5.60E-08
08/06/2023 04:55:16.014,5.60E-08
08/06/2023 04:55:17.022,5.46E-08
08/06/2023 04:55:18.033,5.46E-08
08/06/2023 04:55:19.044,5.60E-08
08/06/2023 04:55:20.054,5.46E-08
08/06/2023 04:55:21.063,5.60E-08
08/06/2023 04:55:22.072,5.60E-08
08/06/2023 04:55:23.082,5.60E-08
08/06/2023 04:55:24.090,5.60E-08
08/06/2023 04:55:25.100,5.46E-08
08/06/2023 04:55:26.119,5.60E-08
08/06/2023 04:55:27.127,5.60E-08
08/06/2023 04:55:28.136,5.73E-08
08/06/2023 04:55:29.149,5.46E-08
08/06/2023 04:55:30.155,5.60E-08
08/06/2023 04:55:31.161,5.60E-08
08/06/2023 04:55:32.171,5.60E-08
08/06/2023 04:55:33.185,5.60E-08
08/06/2023 04:55:34.200,5.60E-08
08/06/2023 04:55:35.210,5.73E-08
08/06/2023 04:55:36.222,5.46E-08
08/06/2023 04:55:37.231,5.73E-08
08/06/2023 04:55:38.242,5.60E-08
08/06/2023 04:55:39.253,5.60E-08
08/06/2023 04:55:40.262,5.60E-08
08/06/2023 04:55:41.278,5.73E-08
08/06/2023 04:55:42.297,5.73E-08
08/06/2023 04:55:43.308,5.73E-08
08/06/2023 04:55:44.318,5.73E-08
08/06/2023 04:55:45.341,5.73E-08
08/06/2023 04:55:46.354,5.73E-08
08/06/2023 04:55:47.370,6.02E-08
08/06/2023 04:55:48.383,5.73E-08
08/06/2023 04:55:49.409,5.87E-08
08/06/2023 04:55:50.434,5.73E-08
08/06/2023 04:55:51.453,5.87E-08
08/06/2023 04:55:52.461,5.87E-08
08/06/2023 04:55:53.481,6.02E-08
08/06/2023 04:55:54.489,6.02E-08
08/06/2023 04:55:55.496,6.02E-08
08/06/2023 04:55:56.507,6.02E-08
08/06/2023 04:55:57.526,5.87E-08
08/06/2023 04:55:58.550,5.87E-08
08/06/2023 04:55:59.572,6.02E-08
08/06/2023 04:56:00.590,6.02E-08
08/06/2023 04:56:01.605,6.02E-08
08/06/2023 04:56:02.621,6.02E-08
08/06/2023 04:56:03.627,6.02E-08
08/06/2023 04:56:04.646,6.16E-08
08/06/2023 04:56:05.661,6.16E-08
08/06/2023 04:56:06.682,6.31E-08
08/06/2023 04:56:07.698,6.31E-08
08/06/2023 04:56:08.708,6.16E-08
08/06/2023 04:56:09.719,6.16E-08
08/06/2023 04:56:10.737,6.16E-08
08/06/2023 04:56:11.759,6.16E-08
08/06/2023 04:56:12.766,6.31E-08
08/06/2023 04:56:13.774,6.31E-08
08/06/2023 04:56:14.782,6.31E-08
08/06/2023 04:56:15.794,6.31E-08
08/06/2023 04:56:16.813,6.31E-08
08/06/2023 04:56:17.821,6.47E-08
08/06/2023 04:56:18.843,6.47E-08
08/06/2023 04:56:19.852,6.47E-08
08/06/2023 04:56:20.864,6.63E-08
08/06/2023 04:56:21.871,6.47E-08
08/06/2023 04:56:22.879,6.63E-08
08/06/2023 04:56:23.885,6.47E-08
08/06/2023 04:56:24.894,6.79E-08
08/06/2023 04:56:25.904,6.63E-08
08/06/2023 04:56:26.914,6.63E-08
08/06/2023 04:56:27.927,6.63E-08
08/06/2023 04:56:28.951,6.63E-08
08/06/2023 04:56:29.959,6.63E-08
08/06/2023 04:56:30.970,6.79E-08
08/06/2023 04:56:31.993,6.79E-08
08/06/2023 04:56:33.003,6.47E-08
08/06/2023 04:56:34.022,6.79E-08
08/06/2023 04:56:35.035,6.79E-08
08/06/2023 04:56:36.046,6.79E-08
08/06/2023 04:56:37.055,6.79E-08
08/06/2023 04:56:38.063,6.63E-08
08/06/2023 04:56:39.083,6.63E-08
08/06/2023 04:56:40.089,6.79E-08
08/06/2023 04:56:41.100,6.96E-08
08/06/2023 04:56:42.108,6.96E-08
08/06/2023 04:56:43.129,6.96E-08
08/06/2023 04:56:44.148,6.79E-08
08/06/2023 04:56:45.174,6.79E-08
08/06/2023 04:56:46.201,6.96E-08
08/06/2023 04:56:47.221,6.79E-08
08/06/2023 04:56:48.238,6.79E-08
08/06/2023 04:56:49.255,6.79E-08
08/06/2023 04:56:50.263,6.79E-08
08/06/2023 04:56:51.273,6.63E-08
08/06/2023 04:56:52.303,6.79E-08
08/06/2023 04:56:53.318,6.96E-08
08/06/2023 04:56:54.338,6.63E-08
08/06/2023 04:56:55.345,6.63E-08
08/06/2023 04:56:56.365,6.96E-08
08/06/2023 04:56:57.379,6.96E-08
08/06/2023 04:56:58.401,6.79E-08
08/06/2023 04:56:59.410,6.79E-08
08/06/2023 04:57:00.427,6.96E-08
08/06/2023 04:57:01.437,6.96E-08
08/06/2023 04:57:02.446,6.96E-08
08/06/2023 04:57:03.461,6.79E-08
08/06/2023 04:57:04.482,6.79E-08
08/06/2023 04:57:05.490,6.79E-08
08/06/2023 04:57:06.502,6.96E-08
08/06/2023 04:57:07.523,6.79E-08
08/06/2023 04:57:08.544,6.96E-08
08/06/2023 04:57:09.552,6.79E-08
08/06/2023 04:57:10.560,6.79E-08
08/06/2023 04:57:11.572,6.79E-08
08/06/2023 04:57:12.584,6.96E-08
08/06/2023 04:57:13.597,6.79E-08
08/06/2023 04:57:14.619,6.79E-08
08/06/2023 04:57:15.630,6.79E-08
08/06/2023 04:57:16.641,6.96E-08
08/06/2023 04:57:17.649,7.13E-08
08/06/2023 04:57:18.658,6.63E-08
08/06/2023 04:57:19.688,6.79E-08
08/06/2023 04:57:20.706,6.96E-08
08/06/2023 04:57:21.723,6.79E-08
08/06/2023 04:57:22.743,6.79E-08
08/06/2023 04:57:23.757,6.96E-08
08/06/2023 04:57:24.779,6.79E-08
08/06/2023 04:57:25.790,6.79E-08
08/06/2023 04:57:26.803,6.79E-08
08/06/2023 04:57:27.825,6.79E-08
08/06/2023 04:57:28.836,6.79E-08
08/06/2023 04:57:29.847,6.96E-08
08/06/2023 04:57:30.855,6.79E-08
08/06/2023 04:57:31.867,6.79E-08
08/06/2023 04:57:32.879,6.79E-08
08/06/2023 04:57:33.889,6.79E-08
08/06/2023 04:57:34.900,6.63E-08
08/06/2023 04:57:35.915,6.63E-08
08/06/2023 04:57:36.923,6.79E-08
08/06/2023 04:57:37.933,6.79E-08
08/06/2023 04:57:38.952,6.79E-08
08/06/2023 04:57:39.960,6.79E-08
08/06/2023 04:57:40.982,6.63E-08
08/06/2023 04:57:42.003,6.79E-08
08/06/2023 04:57:43.008,6.63E-08
08/06/2023 04:57:44.015,6.63E-08
08/06/2023 04:57:45.040,6.79E-08
08/06/2023 04:57:46.050,6.63E-08
08/06/2023 04:57:47.063,6.63E-08
08/06/2023 04:57:48.077,6.63E-08
08/06/2023 04:57:49.089,6.63E-08
08/06/2023 04:57:50.098,6.63E-08
08/06/2023 04:57:51.109,6.79E-08
08/06/2023 04:57:52.115,6.47E-08
08/06/2023 04:57:53.121,6.47E-08
08/06/2023 04:57:54.132,6.63E-08
08/06/2023 04:57:55.140,6.63E-08
08/06/2023 04:57:56.161,6.47E-08
08/06/2023 04:57:57.170,6.47E-08
08/06/2023 04:57:58.192,6.47E-08
08/06/2023 04:57:59.214,6.47E-08
08/06/2023 04:58:00.221,6.47E-08
08/06/2023 04:58:01.230,6.47E-08
08/06/2023 04:58:02.250,6.63E-08
08/06/2023 04:58:03.256,6.31E-08
08/06/2023 04:58:04.276,6.31E-08
08/06/2023 04:58:05.293,6.16E-08
08/06/2023 04:58:06.299,6.31E-08
08/06/2023 04:58:07.308,6.31E-08
08/06/2023 04:58:08.325,6.31E-08
08/06/2023 04:58:09.342,6.16E-08
08/06/2023 04:58:10.358,6.31E-08
08/06/2023 04:58:11.365,6.47E-08
08/06/2023 04:58:12.376,6.31E-08
08/06/2023 04:58:13.397,6.31E-08
08/06/2023 04:58:14.413,6.31E-08
08/06/2023 04:58:15.429,6.16E-08
08/06/2023 04:58:16.448,6.16E-08
08/06/2023 04:58:17.460,6.31E-08
08/06/2023 04:58:18.481,6.02E-08
08/06/2023 04:58:19.489,6.16E-08
08/06/2023 04:58:20.503,6.02E-08
08/06/2023 04:58:21.513,5.87E-08
08/06/2023 04:58:22.531,6.16E-08
08/06/2023 04:58:23.543,6.02E-08
08/06/2023 04:58:24.561,6.02E-08
08/06/2023 04:58:25.572,6.02E-08
08/06/2023 04:58:26.580,5.87E-08
08/06/2023 04:58:27.601,5.87E-08
08/06/2023 04:58:28.639,5.87E-08
08/06/2023 04:58:29.645,5.87E-08
08/06/2023 04:58:30.655,5.73E-08
08/06/2023 04:58:31.661,5.73E-08
08/06/2023 04:58:32.682,5.73E-08
08/06/2023 04:58:33.694,5.73E-08
08/06/2023 04:58:34.702,5.73E-08
08/06/2023 04:58:35.711,5.60E-08
08/06/2023 04:58:36.732,5.60E-08
08/06/2023 04:58:37.753,5.60E-08
08/06/2023 04:58:38.765,5.60E-08
08/06/2023 04:58:39.777,5.60E-08
08/06/2023 04:58:40.794,5.46E-08
08/06/2023 04:58:41.809,5.46E-08
08/06/2023 04:58:42.822,5.46E-08
08/06/2023 04:58:43.833,5.46E-08
08/06/2023 04:58:44.850,5.46E-08
08/06/2023 04:58:45.862,5.33E-08
08/06/2023 04:58:46.874,5.33E-08
08/06/2023 04:58:47.890,5.33E-08
08/06/2023 04:58:48.900,5.21E-08
08/06/2023 04:58:49.908,5.33E-08
08/06/2023 04:58:50.917,5.08E-08
08/06/2023 04:58:51.937,5.21E-08
08/06/2023 04:58:52.949,5.08E-08
08/06/2023 04:58:53.968,4.96E-08
08/06/2023 04:58:54.981,4.96E-08
08/06/2023 04:58:55.988,5.08E-08
08/06/2023 04:58:56.994,5.08E-08
08/06/2023 04:58:58.015,4.84E-08
08/06/2023 04:58:59.021,4.84E-08
08/06/2023 04:59:00.032,4.96E-08
08/06/2023 04:59:01.054,4.84E-08
08/06/2023 04:59:02.071,4.84E-08
08/06/2023 04:59:03.080,4.73E-08
08/06/2023 04:59:04.090,4.73E-08
08/06/2023 04:59:05.103,4.73E-08
08/06/2023 04:59:06.110,4.73E-08
08/06/2023 04:59:07.119,4.73E-08
08/06/2023 04:59:08.128,4.73E-08
08/06/2023 04:59:09.138,4.61E-08
08/06/2023 04:59:10.146,4.61E-08
08/06/2023 04:59:11.166,4.61E-08
08/06/2023 04:59:12.178,4.50E-08
08/06/2023 04:59:13.190,4.50E-08
08/06/2023 04:59:14.215,4.50E-08
08/06/2023 04:59:15.238,4.40E-08
08/06/2023 04:59:16.247,4.40E-08
08/06/2023 04:59:17.256,4.40E-08
08/06/2023 04:59:18.278,4.19E-08
08/06/2023 04:59:19.293,4.19E-08
08/06/2023 04:59:20.311,4.19E-08
08/06/2023 04:59:21.324,4.09E-08
08/06/2023 04:59:22.344,4.09E-08
08/06/2023 04:59:23.365,3.99E-08
08/06/2023 04:59:24.376,4.19E-08
08/06/2023 04:59:25.398,3.99E-08
08/06/2023 04:59:26.418,3.99E-08
08/06/2023 04:59:27.439,3.99E-08
08/06/2023 04:59:28.461,3.90E-08
08/06/2023 04:59:29.472,3.99E-08
08/06/2023 04:59:30.482,3.90E-08
08/06/2023 04:59:31.489,3.71E-08
08/06/2023 04:59:32.496,3.71E-08
08/06/2023 04:59:33.504,3.71E-08
08/06/2023 04:59:34.511,3.71E-08
08/06/2023 04:59:35.523,3.80E-08
08/06/2023 04:59:36.532,3.80E-08
08/06/2023 04:59:37.539,3.45E-08
08/06/2023 04:59:38.548,3.54E-08
08/06/2023 04:59:39.558,3.45E-08
08/06/2023 04:59:40.568,3.45E-08
08/06/2023 04:59:41.586,3.54E-08
08/06/2023 04:59:42.609,3.37E-08
08/06/2023 04:59:43.631,3.37E-08
08/06/2023 04:59:44.645,3.37E-08
08/06/2023 04:59:45.664,3.29E-08
08/06/2023 04:59:46.682,3.37E-08
08/06/2023 04:59:47.689,3.29E-08
08/06/2023 04:59:48.710,3.21E-08
08/06/2023 04:59:49.718,3.29E-08
08/06/2023 04:59:50.725,3.21E-08
08/06/2023 04:59:51.743,3.13E-08
08/06/2023 04:59:52.765,3.13E-08
08/06/2023 04:59:53.781,3.13E-08
08/06/2023 04:59:54.798,3.13E-08
08/06/2023 04:59:55.810,3.06E-08
08/06/2023 04:59:56.823,3.13E-08
08/06/2023 04:59:57.834,3.06E-08
08/06/2023 04:59:58.841,3.06E-08
08/06/2023 04:59:59.869,2.99E-08
08/06/2023 05:00:00.885,3.06E-08
08/06/2023 05:00:01.902,2.92E-08
08/06/2023 05:00:02.919,2.92E-08
08/06/2023 05:00:03.931,2.92E-08
08/06/2023 05:00:04.942,2.85E-08
08/06/2023 05:00:05.952,2.92E-08
08/06/2023 05:00:06.959,2.78E-08
08/06/2023 05:00:07.976,2.78E-08
08/06/2023 05:00:08.988,2.78E-08
08/06/2023 05:00:09.999,2.78E-08
08/06/2023 05:00:11.022,2.71E-08
08/06/2023 05:00:12.030,2.71E-08
08/06/2023 05:00:13.041,2.71E-08
08/06/2023 05:00:14.049,2.71E-08
08/06/2023 05:00:15.055,2.65E-08
08/06/2023 05:00:16.062,2.65E-08
08/06/2023 05:00:17.083,2.58E-08
08/06/2023 05:00:18.092,2.65E-08
08/06/2023 05:00:19.102,2.65E-08
08/06/2023 05:00:20.109,2.58E-08
08/06/2023 05:00:21.129,2.58E-08
08/06/2023 05:00:22.141,2.58E-08
08/06/2023 05:00:23.164,2.58E-08
08/06/2023 05:00:24.190,2.52E-08
08/06/2023 05:00:25.200,2.65E-08
08/06/2023 05:00:26.213,2.58E-08
08/06/2023 05:00:27.231,2.58E-08
08/06/2023 05:00:28.240,2.58E-08
08/06/2023 05:00:29.249,2.52E-08
08/06/2023 05:00:30.267,2.58E-08
08/06/2023 05:00:31.287,2.58E-08
08/06/2023 05:00:32.292,2.58E-08
08/06/2023 05:00:33.306,2.52E-08
08/06/2023 05:00:34.314,2.52E-08
08/06/2023 05:00:35.323,2.52E-08
08/06/2023 05:00:36.333,2.46E-08
08/06/2023 05:00:37.346,2.46E-08
08/06/2023 05:00:38.359,2.46E-08
08/06/2023 05:00:39.375,2.52E-08
08/06/2023 05:00:40.397,2.52E-08
08/06/2023 05:00:41.413,2.52E-08
08/06/2023 05:00:42.422,2.52E-08
08/06/2023 05:00:43.442,2.46E-08
08/06/2023 05:00:44.449,2.52E-08
08/06/2023 05:00:45.455,2.46E-08
08/06/2023 05:00:46.464,2.46E-08
08/06/2023 05:00:47.471,2.46E-08
08/06/2023 05:00:48.489,2.46E-08
08/06/2023 05:00:49.510,2.40E-08
08/06/2023 05:00:50.528,2.46E-08
08/06/2023 05:00:51.540,2.40E-08
08/06/2023 05:00:52.556,2.40E-08
08/06/2023 05:00:53.569,2.40E-08
08/06/2023 05:00:54.588,2.40E-08
08/06/2023 05:00:55.610,2.40E-08
08/06/2023 05:00:56.624,2.40E-08
08/06/2023 05:00:57.637,2.35E-08
08/06/2023 05:00:58.649,2.35E-08
08/06/2023 05:00:59.662,2.35E-08
08/06/2023 05:01:00.681,2.40E-08
08/06/2023 05:01:01.702,2.40E-08
08/06/2023 05:01:02.721,2.35E-08
08/06/2023 05:01:03.730,2.35E-08
08/06/2023 05:01:04.738,2.35E-08
08/06/2023 05:01:05.749,2.35E-08
08/06/2023 05:01:06.757,2.29E-08
08/06/2023 05:01:07.779,2.35E-08
08/06/2023 05:01:08.799,2.35E-08
08/06/2023 05:01:09.818,2.35E-08
08/06/2023 05:01:10.829,2.40E-08
08/06/2023 05:01:11.839,2.29E-08
08/06/2023 05:01:12.859,2.29E-08
08/06/2023 05:01:13.869,2.35E-08
08/06/2023 05:01:14.879,2.35E-08
08/06/2023 05:01:15.890,2.29E-08
08/06/2023 05:01:16.898,2.29E-08
08/06/2023 05:01:17.906,2.35E-08
08/06/2023 05:01:18.924,2.35E-08
08/06/2023 05:01:19.932,2.29E-08
08/06/2023 05:01:20.941,2.35E-08
08/06/2023 05:01:21.962,2.40E-08
08/06/2023 05:01:22.983,2.29E-08
08/06/2023 05:01:24.003,2.35E-08
08/06/2023 05:01:25.010,2.40E-08
08/06/2023 05:01:26.023,2.35E-08
08/06/2023 05:01:27.030,2.35E-08
08/06/2023 05:01:28.036,2.35E-08
08/06/2023 05:01:29.043,2.29E-08
08/06/2023 05:01:30.052,2.35E-08
08/06/2023 05:01:31.072,2.35E-08
08/06/2023 05:01:32.091,2.35E-08
08/06/2023 05:01:33.099,2.35E-08
08/06/2023 05:01:34.108,2.35E-08
08/06/2023 05:01:35.117,2.35E-08
08/06/2023 05:01:36.125,2.29E-08
08/06/2023 05:01:37.149,2.40E-08
08/06/2023 05:01:38.187,2.35E-08
08/06/2023 05:01:39.209,2.29E-08
08/06/2023 05:01:40.220,2.29E-08
08/06/2023 05:01:41.230,2.29E-08
08/06/2023 05:01:42.254,2.40E-08
08/06/2023 05:01:43.260,2.40E-08
08/06/2023 05:01:44.268,2.35E-08
08/06/2023 05:01:45.281,2.35E-08
08/06/2023 05:01:46.298,2.40E-08
08/06/2023 05:01:47.315,2.35E-08
08/06/2023 05:01:48.329,2.35E-08
