0.195672	0.000001
0.501673	0.000001
0.805673	0.000001
1.109671	0.000001
1.414670	0.000001
1.718733	0.000022
2.023734	0.000020
2.327732	0.000001
2.631732	0.000001
2.935731	0.000001
14.773235	0.000001
15.076234	0.000021
15.381234	0.000021
15.685235	0.000022
15.990233	0.000001
16.294234	0.000001
16.597233	0.000001
16.901232	0.000001
17.205232	0.000001
17.511231	0.000022
17.815232	0.000021
18.123230	0.000001
18.426230	0.000001
18.730228	0.000022
19.034229	0.000001
19.343229	0.000022
19.647268	0.000001
19.952267	0.000001
20.256267	0.000001
20.560266	0.000001
20.864266	0.000001
21.169265	0.000001
21.480265	0.000001
21.786264	0.000022
22.091264	0.000001
22.396263	0.000021
22.705264	0.000022
23.009263	0.000021
23.314263	0.000001
23.618262	0.000021
23.924263	0.000001
24.228262	0.000001
24.533261	0.000001
24.838260	0.000001
25.144260	0.000021
25.448259	0.000002
25.753260	0.000001
26.057260	0.000001
26.364258	0.000001
26.668258	0.000002
26.972256	0.000001
27.279258	0.000001
27.583257	0.000001
27.889256	0.000002
28.193256	0.000001
28.497255	0.000001
28.802255	0.000021
29.106255	0.000002
29.411254	0.000001
29.716254	0.000021
30.020253	0.000021
30.324253	0.000001
30.631253	0.000001
30.936253	0.000001
31.241252	0.000001
31.546253	0.000001
31.851250	0.000001
32.157250	0.000001
32.461251	0.000022
32.767250	0.000001
33.071249	0.000001
33.375248	0.000001
33.684249	0.000001
33.988248	0.000001
34.293248	0.000001
34.597246	0.000001
34.901247	0.000001
35.206246	0.000002
35.511246	0.000001
35.818246	0.000001
36.123245	0.000001
36.429245	0.000001
36.733243	0.000001
37.039245	0.000001
37.343243	0.000001
37.649245	0.000001
37.953242	0.000001
38.260242	0.000001
38.563277	0.000001
38.868276	0.000001
39.172276	0.000022
39.477275	0.000001
39.782323	0.000001
40.087323	0.000001
40.393322	0.000001
40.698359	0.000001
41.002357	0.000001
41.307387	0.000001
41.613356	0.000022
41.917355	0.000021
42.223357	0.000001
42.526355	0.000021
42.831356	0.000001
43.135354	0.000001
43.439354	0.000001
43.744353	0.000001
44.048354	0.000001
44.351352	0.000001
44.657352	0.000001
44.962352	0.000002
45.266352	0.000001
45.573350	0.000022
45.884386	0.000001
46.188385	0.000021
46.493385	0.000001
46.797429	0.000001
47.102429	0.000001
47.407428	0.000001
47.711428	0.000001
48.018428	0.000001
48.323428	0.000022
48.629427	0.000001
48.933427	0.000022
49.238427	0.000001
49.543427	0.000001
49.849426	0.000022
50.153469	0.000022
50.458469	0.000001
50.762468	0.000002
51.066529	0.000001
51.370528	0.000001
51.674528	0.000001
51.977528	0.000021
52.282527	0.000001
52.586564	0.000001
52.890563	0.000022
53.195563	0.000001
53.499562	0.000001
53.803562	0.000022
54.109561	0.000001
54.412596	0.000001
54.716596	0.000001
55.021595	0.000001
55.325595	0.000020
55.629594	0.000001
55.933594	0.000001
56.237594	0.000001
56.542593	0.000002
56.846592	0.000001
57.150592	0.000001
57.453593	0.000001
57.757591	0.000022
58.061591	0.000002
58.366590	0.000001
58.677590	0.000001
58.982590	0.000001
59.288589	0.000001
59.592588	0.000001
59.896588	0.000001
60.201588	0.000001
60.506588	0.000001
60.811587	0.000001
61.115587	0.000001
61.420620	0.000002
61.726621	0.000021
62.031621	0.000001
62.337620	0.000001
62.643620	0.000002
62.947620	0.000001
63.252619	0.000001
63.558619	0.000001
63.865618	0.000001
64.169618	0.000001
64.474617	0.000001
64.779617	0.000022
65.084617	0.000020
65.389616	0.000001
65.696615	0.000001
66.001615	0.000001
66.305615	0.000001
66.610615	0.000000
66.914614	0.000095
67.219614	0.000098
67.523613	0.000099
67.827612	0.000098
68.132612	0.000283
68.437611	0.000284
68.743612	0.000284
69.048653	0.000282
69.352654	0.000284
69.657652	0.000285
69.962652	0.000283
70.268651	0.000283
70.573651	0.000282
70.877720	0.000283
71.183718	0.000284
71.487719	0.000282
71.792719	0.000284
72.097792	0.000283
72.404791	0.000282
72.709791	0.000283
73.013790	0.000284
73.318789	0.000285
73.623789	0.000284
73.927789	0.000283
74.230788	0.000282
74.533788	0.000283
74.835787	0.000284
75.138787	0.000283
75.443820	0.000283
75.746820	0.000283
76.049820	0.000284
76.353819	0.000283
76.657819	0.000283
76.960818	0.000283
77.263853	0.000284
77.566851	0.000285
77.873852	0.000285
78.178884	0.000285
78.479883	0.000285
78.783884	0.000284
79.085883	0.000283
79.387882	0.000282
79.691881	0.000283
79.993881	0.000282
80.296881	0.000282
80.599880	0.000283
80.902881	0.000284
81.204911	0.000283
81.508910	0.000286
81.810946	0.000285
82.113945	0.000285
82.416945	0.000286
82.719944	0.000284
83.021982	0.000283
83.325982	0.000282
83.628981	0.000282
83.930981	0.000284
84.234981	0.000283
84.538980	0.000283
84.840979	0.000284
85.145980	0.000284
85.448979	0.000286
85.749979	0.000285
