0.114728	0.058893
0.415727	0.065855
0.717783	0.074004
1.019783	0.082755
1.319782	0.091310
1.620782	0.099819
1.921782	0.109649
2.223782	0.120389
2.525781	0.130910
2.826780	0.141543
3.126781	0.151596
3.427779	0.162299
3.728823	0.172278
4.030822	0.181758
4.332821	0.190604
4.633822	0.199249
4.933821	0.207863
5.235821	0.215379
5.536820	0.221890
5.837852	0.227274
6.139882	0.232134
6.439882	0.236781
6.740882	0.240199
7.041881	0.242943
7.343880	0.245065
7.644915	0.246891
7.945912	0.248578
8.245913	0.249932
8.546912	0.251071
8.849912	0.252498
9.148912	0.253221
9.449911	0.254153
9.749911	0.254802
10.050909	0.255076
10.352911	0.255419
10.653910	0.255823
10.953909	0.255995
12.882702	0.255800
13.181766	0.256000
13.482765	0.256747
13.784766	0.256421
14.084764	0.256674
14.385764	0.257023
14.687764	0.257276
14.988763	0.257238
15.289763	0.256995
15.589762	0.257540
15.892762	0.257381
16.193762	0.257514
16.494761	0.257691
16.795762	0.257218
17.096760	0.257374
17.398761	0.257232
17.699759	0.257224
18.000760	0.257357
18.300759	0.257340
18.600758	0.257197
18.902758	0.257383
19.202757	0.257218
19.505758	0.257146
19.805757	0.257246
20.105756	0.256999
20.406756	0.257221
20.707756	0.256908
21.008755	0.257113
21.308754	0.256902
21.609754	0.257136
21.909754	0.256914
22.209754	0.257008
22.509792	0.257145
22.810791	0.257080
23.109791	0.257062
23.409790	0.257091
23.710789	0.257152
24.011790	0.257208
24.311789	0.257013
24.612789	0.257381
24.913788	0.257026
25.213787	0.256883
25.515787	0.256925
25.816787	0.257198
26.117786	0.257207
26.418786	0.257053
26.720787	0.257109
27.020785	0.257458
27.321785	0.257474
27.623785	0.257274
27.924783	0.257171
28.225784	0.257000
28.526783	0.257338
28.830783	0.257085
29.132783	0.256947
29.433783	0.257276
29.733782	0.257138
30.034781	0.257162
30.334781	0.256979
30.635779	0.256981
30.937859	0.257032
31.238857	0.257250
31.538857	0.257107
31.839858	0.257711
32.139901	0.257449
32.440901	0.257179
32.743900	0.257655
33.046900	0.257286
33.346900	0.257474
33.646899	0.257510
33.947899	0.257442
34.248956	0.257456
34.548956	0.257288
34.849955	0.257366
35.153955	0.256937
35.454955	0.257363
35.755955	0.257241
36.056954	0.257211
36.356954	0.257268
36.656953	0.257301
36.959952	0.257266
37.260952	0.256805
37.562953	0.257105
37.863952	0.257074
38.165951	0.257235
38.466951	0.257339
38.767950	0.257260
39.068949	0.257282
39.372949	0.257272
39.673948	0.257614
39.973948	0.257230
40.274949	0.257179
40.574948	0.257087
40.874948	0.257037
41.176948	0.257185
41.477946	0.257111
41.777947	0.257320
42.079946	0.257095
42.380946	0.257105
42.681945	0.256962
42.982944	0.257388
43.283944	0.257259
43.584944	0.257237
43.885943	0.257450
44.185943	0.257363
44.486942	0.257170
44.787942	0.257584
45.087942	0.257262
45.387941	0.257375
45.688940	0.257266
45.990941	0.257340
46.290940	0.257257
46.592977	0.257288
46.893975	0.257192
47.194976	0.256904
47.495975	0.257173
47.797975	0.257406
48.098974	0.256940
48.400973	0.257085
48.700974	0.257320
49.001974	0.257076
49.304973	0.257550
49.606972	0.257180
49.907971	0.257300
50.207972	0.257243
50.508971	0.257105
50.809969	0.257297
51.110970	0.257059
51.411970	0.257225
51.713033	0.257450
52.014032	0.257273
52.315032	0.257025
52.616032	0.257257
52.916030	0.257505
53.216030	0.257556
53.517031	0.257428
53.817030	0.257429
54.116030	0.257244
54.416028	0.257254
54.716063	0.257456
55.016064	0.257545
55.316062	0.257648
55.616062	0.257430
55.918062	0.257295
56.219101	0.257291
56.520101	0.257146
56.821100	0.257278
57.121100	0.257303
57.422100	0.257219
57.723099	0.257179
58.024099	0.257176
58.325099	0.257493
58.626098	0.257372
58.926097	0.257394
59.227097	0.257517
59.528097	0.257083
59.828096	0.257243
60.128096	0.257115
60.429095	0.257246
60.729095	0.257522
61.032095	0.257461
61.333095	0.257421
61.634094	0.257365
61.934093	0.257532
62.235093	0.257625
62.535093	0.257548
62.836092	0.257342
63.137092	0.257107
63.441092	0.257367
63.742091	0.257418
64.044090	0.257806
64.344151	0.257521
64.645149	0.257538
64.945150	0.257590
65.245149	0.257333
65.546149	0.257576
65.847148	0.257535
66.147149	0.257324
66.448147	0.257455
66.749147	0.257777
67.048147	0.257304
67.350146	0.257561
67.651145	0.257616
67.953145	0.257766
68.253145	0.257694
68.554143	0.257518
68.854144	0.257737
69.156144	0.258061
69.457179	0.257912
69.758179	0.257940
70.059177	0.257662
70.358177	0.257281
70.658177	0.257532
70.959177	0.257764
71.259176	0.258011
71.559176	0.258010
71.858175	0.257745
72.160175	0.258226
72.460175	0.258041
72.760173	0.257803
73.060174	0.257720
73.361174	0.257632
73.661173	0.257634
73.962172	0.257417
74.263172	0.257414
74.563171	0.257447
74.865170	0.257582
75.164171	0.257827
75.465170	0.257806
75.766171	0.257533
76.067169	0.257519
76.368168	0.257416
76.668169	0.257818
76.970207	0.257575
77.271206	0.257587
77.573205	0.257553
77.875241	0.257659
78.175240	0.257691
78.475239	0.257643
78.776239	0.257630
79.076238	0.257630
79.377238	0.257555
79.679238	0.257447
79.980237	0.257784
80.280236	0.257701
80.586236	0.257445
80.886237	0.257671
81.188267	0.257691
81.488266	0.258001
81.788266	0.258021
82.089266	0.258028
82.390265	0.257931
82.696265	0.257988
82.996263	0.257959
83.296264	0.258181
83.597264	0.258301
83.899262	0.258143
84.200262	0.258262
84.502262	0.257955
84.802262	0.257927
85.102262	0.257904
85.404261	0.257866
85.705260	0.258052
86.004261	0.257942
86.305260	0.257757
86.606258	0.257833
86.906260	0.257934
87.206259	0.258001
87.507257	0.258207
87.808257	0.258113
88.108257	0.257935
88.409368	0.257842
88.710368	0.257908
89.010366	0.257810
89.310366	0.257691
89.611366	0.258122
89.911366	0.257631
90.213366	0.257820
90.514365	0.257959
90.814364	0.258257
91.116363	0.258118
91.415363	0.258346
91.716363	0.258071
92.018362	0.258347
92.318362	0.258451
92.619362	0.258252
92.922361	0.258264
93.222361	0.258198
93.523360	0.258429
93.824360	0.258159
94.123360	0.258167
94.424361	0.258325
94.724358	0.257930
95.025358	0.258337
95.325358	0.258338
95.628358	0.257762
95.928394	0.257866
96.230392	0.258396
96.530393	0.257923
96.831430	0.258120
